,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2016-11-03,Schlumberger Houston Formation Evaluation Center,Gong Li Wang; Tom Barber; Peter Wu; David Allen; Aria Abubakar,Borehole Geophysics,USA,2,anisotropy; inversion; resistivity; electromagnetics,0,2017-01-24,2015-11-08,Fast inversion of triaxial induction data in dipping crossbedded formations,82
11,2016-11-03,China University of Petroleum (EAST),Song Xu; Xiao-Ming Tang; Yuan-Da Su; Sheng-Qing Lee; Chun-Xi Zhuang,Borehole Geophysics,China,2,anisotropy; borehole geophysics; dispersion; inversion; acoustic,2,2017-01-24,2016-04-26,Determining formation S-wave transverse isotropy from borehole flexural-wave dispersion data,82
12,2016-11-16,Harbin Institute of Technology,Feilong Xu; Hengshan Hu,Borehole Geophysics,China,2,traveltime; inversion; acoustic; borehole geophysics,0,2017-01-24,2016-06-14,Inversion of the shear velocity of the cement in cased borehole through ultrasonic flexural waves,82
13,2016-11-07,University of Miskolc; MTA-ME; University of Miskolc,Norbert Péter Szabó; Mihály Dobróka,Borehole Geophysics,Hungary; Hungary,2,log analysis; estimation; nonlinear; reservoir characterization; statistics,3,2017-02-08,2016-07-25,Robust estimation of reservoir shaliness by iteratively reweighted factor analysis,82
14,2016-12-07,"Colorado School of Mines; United States Geological Survey; ISTerre, CNRS; University of Texas at Austin",William F. Woodruff; Michael D. Lewan; André Revil; Carlos Torres-Verdín,Borehole Geophysics,USA; USA; France; USA,2,anisotropy; conductivity; electrical/resistivity; induced polarization; resistivity,0,2017-02-16,2016-05-27,Complex electrical conductivity changes associated with hydrous pyrolysis maturation of the Woodford Shale,82
15,2016-11-18,The University of Texas at Austin,Shan Huang; Carlos Torres-Verdín,Borehole Geophysics,USA,2,sonic; log analysis; modeling; P-wave; horizontal wells,0,2017-02-16,2016-06-15,Fast-forward modeling of compressional arrival slowness logs in high-angle and horizontal wells,82
16,2016-11-16,"The University of Texas, Austin; The University of Texas, Austin",Kai Yang; Ali E. Yılmaz; Carlos Torres-Verdín,Borehole Geophysics,USA; USA,2,approximate integral equations; borehole resistivity measurements; goal-oriented solution; hydro-fractures,0,2017-02-16,2016-04-04,A goal-oriented framework for rapid integral-equation-based simulation of borehole resistivity measurements of 3D hydraulic fractures,82
17,2016-12-03,The University of Texas at Austin,Paul Sayar; Carlos Torres-Verdín,Borehole Geophysics,USA,2,anisotropy; AVO/AVA; azimuth; borehole geophysics; lithology,0,2017-02-16,2015-12-23,Effective medium modeling of velocity dispersion and attenuation in isotropic rocks,82
18,2016-10-06,The University of Western Australia; CGG,Andrew Sunderland; Ray Lockwood; Li Ju; David G. Blair,Electrical and Electromagnetic Methods,Australia; Australia,2,airborne survey; electromagnetics; low frequency; magnetometer; noise,0,2016-12-15,2015-10-02,Low-frequency rotational isolator for airborne exploration,82
19,2016-11-12,"Aarhus Geophysics, Aps; Aarhus University",Andrea Viezzoli; Vladislav Kaminski; Gianluca Fiandaca,Electrical and Electromagnetic Methods,Denmark; Denmark,2,electromagnetics; induced polarization; inversion; modeling; time domain,3,2017-01-24,2016-02-25,Modeling induced polarization effects in helicopter time domain electromagnetic data: Synthetic case studies,82
20,2016-11-26,ORG GEO; University of Oslo; University of Oslo,Eirik G. Flekkøy; Marcus Vicinius Carneiro,Electrical and Electromagnetic Methods,Norway; Norway; Norway,2,electromagnetics; electrical/resistivity,0,2017-02-06,2016-06-22,An exact solution for the transient electromagnetic field around a finite-length transmitter,82
21,2016-12-11,Baker Hughes Incorporated; Novosibirsk State University; Baker Hughes Incorporated,Gleb Dyatlov; Dmitry Kushnir; Yuliy Dashevsky,Electrical and Electromagnetic Methods,Russia; Russia; Russia,2,2D; electromagnetics; resistivity; faults; navigation,0,2017-02-16,2015-11-19,Treatment of singularity in the method of boundary integral equations for 2.5D electromagnetic modeling,82
22,2016-12-05,Université de Savoie Mont-Blanc; Colorado School of Mines; Colorado School of Mines; New Mexico Institute of Mining and Technology,André Revil; Michael F. Sleevi; Deqiang Mao,Electrical and Electromagnetic Methods,France; USA; USA; USA,2,conductivity; electrical/resistivity; electromagnetics; induced polarization; resistivity,2,2017-02-16,2016-07-26,Induced polarization response of porous media with metallic particles — Part 5: Influence of the background polarization,82
23,2016-12-05,Université de Savoie Mont-Blanc; Colorado School of Mines; New Mexico Institute of Mining and Technology; Université de Savoie Mont-Blanc; China University of Mining and Technology; Colorado School of Mines; China University of Mining and Technology,André Revil; Deqiang Mao; Zhenlu Shao; Michael F. Sleevi; Deming Wang,Electrical and Electromagnetic Methods,France; USA; USA; France; China; USA; China,2,conductivity; electrical/resistivity; electromagnetics; induced polarization; resistivity,1,2017-02-16,2016-07-22,Induced polarization response of porous media with metallic particles — Part 6: The case of metals and semimetals,82
24,2016-11-01,Universidade Federal do Pará,João B. C. Silva; Darcicléa F. Santos,Gravity Exploration Methods,Brazil,2,gravity; modeling; 3D; inversion,0,2016-12-20,2015-11-13,Efficient gravity inversion of basement relief using a versatile modeling algorithm,82
25,2016-11-03,Polytechnique de Montréal,Pejman Shamsipour; Michel Chouteau; Denis Marcotte,Gravity Exploration Methods,Canada,2,geostatistics; potential field data; data processing; factorial kriging; nonstationary covariance,0,2017-01-30,2015-11-14,Data analysis of potential field methods using geostatistics,82
26,2016-09-28,Jilin University; National Geophysical Exploration Equipment Engineering Research Center; Jilin University,Chuandong Jiang; Xinlei Shang; Tingting Lin; Qingming Duan; Jun Lin,Magnetic Resonance Sounding,China; China; China; China,2,hydrogeophysics; surface NMR; modeling; inversion,0,2017-01-24,2015-08-30,Quasi-2D block inversion of large-scale surface nuclear magnetic resonance profile data using a laterally constrained model,82
27,2016-10-28,Curtin University; Deep Exploration Technologies Cooperative Research Centre; Nanometrics Inc.,M. Javad Khoshnavaz; Kit Chambers; Andrej Bóna; Milovan Urosevic,Passive Seismic Methods,Australia; Australia; Canada,2,passive seismic; time domain; least squares,2,2016-12-20,2016-01-08,Oriented surface passive seismic location using local slopes,82
28,2016-12-05,China University of Geosciences,Jiao Xue; Hanming Gu; Chengguo Cai,Reservoir Geophysics,China,2,rock physics; anisotropy; inversion; fractures; fluid,0,2017-02-15,2016-04-13,Model-based amplitude versus offset and azimuth inversion for estimating fracture parameters and fluid content,82
29,2016-12-05,Lawrence Berkeley National Laboratory; University of California; University of California; Lawrence Berkeley National Laboratory; Lawrence Berkeley National Laboratory; University of California,Seth Saltiel; Paul A. Selvadurai; Brian P. Bonner; Steven D. Glaser; Jonathan B. Ajo-Franklin,Reservoir Geophysics,USA; USA; USA; USA; USA; USA,2,fractures; low frequency; rock physics; shear modulus; attenuation,4,2017-02-16,2016-04-15,Experimental development of low-frequency shear modulus and attenuation measurements in mated rock fractures: Shear mechanics due to asperity contact area changes with normal stress,82
30,2016-10-06,"The University of Edinburgh, Grant Institute",Carlos Alberto da Costa Filho; Giovanni Angelo Meles; Andrew Curtis,Seismic Interferometry ,UK,2,elastic; internal multiples; autofocusing; interferometry; migration,4,2017-01-11,2016-03-29,Elastic internal multiple analysis and attenuation using Marchenko and interferometric methods,82
31,2016-10-24,Seoul National University; TOTAL Exploration &amp; Production,Jungmin Kwon; Hyojoon Jin; Henri Calandra; Changsoo Shin,Seismic Inversion,Korea; France,2,full-waveform inversion; resolution; inversion,2,2016-12-15,2015-12-01,Interrelation between Laplace constants and the gradient distortion effect in Laplace-domain waveform inversion,82
32,2016-11-03,Princeton University; University of Calgary; University of Calgary; University of Calgary,Wenyong Pan; Kristopher A. Innanen; Wenyuan Liao,Seismic Inversion,USA; Canada; Canada; Canada,2,full-waveform inversion; frequency domain; least squares; inversion; optimization,4,2017-01-24,2015-11-01,Accelerating Hessian-free Gauss-Newton full-waveform inversion via l-BFGS preconditioned conjugate-gradient algorithm,82
33,2016-11-14,University of Hamburg; University of Oxford,Alexander Bauer; Benjamin Schwarz; Dirk Gajewski,Seismic Inversion,Germany; UK,2,diffraction; tomography; stacking; reverse time migration; inversion,4,2017-01-24,2016-07-26,Utilizing diffractions in wavefront tomography,82
34,2016-11-03,Institute of Geophysics; Institute of Geophysics; King Fahd University of Petroleum and Minerals,Constantin Mildner; Filippo Broggini; Johan O. A. Robertsson; Dirk-Jan van Manen; Stewart Greenhalgh,Seismic Inversion,Switzerland; Switzerland; Saudi Arabia,2,velocity analysis; autofocusing; inversion; common angle,1,2017-01-27,2016-05-27,Target-oriented velocity analysis using Marchenko-redatumed data,82
35,2016-11-03,Center for Energy and Geo Processing (CeGP) at Georgia Tech and King Fahd University of Petroleum and Minerals (KFUPM),Lingchen Zhu; Entao Liu; James H. McClellan,Seismic Inversion,USA,2,frequency-domain; full-waveform inversion; least squares; signal processing; sparse,0,2017-02-16,2015-11-15,Sparse-promoting full-waveform inversion based on online orthonormal dictionary learning,82
36,2016-11-18,"Karlsruhe Institute of Technology, Geophysical Institute; Karlsruhe Institute of Technology, Geophysical Institute",Lisa Groos; Martin Schäfer; Thomas Forbriger; Thomas Bohlen,Seismic Inversion,Germany; Germany; Germany,2,full-waveform inversion; surface wave; near surface,1,2017-02-23,2016-05-30,Application of a complete workflow for 2D elastic full-waveform inversion to recorded shallow-seismic Rayleigh waves,82
37,2016-11-16,The Pennsylvania State University; The University of Texas at Austin,Tieyuan Zhu; Junzhe Sun,Seismic Migration,USA; USA,2,attenuation; viscoelastic; reverse time migration,1,2017-01-24,2016-05-05,Viscoelastic reverse time migration with attenuation compensation,82
38,2016-10-28,King Abdullah University of Science and Technology; TOTAL Exploration and Production,Gaurav Dutta; Matteo Giboli; Cyril Agut; Paul Williamson; Gerard T. Schuster,Seismic Migration,Saudi Arabia; France,2,least-squares migration; reverse time migration; Radon transform,2,2017-02-16,2016-03-05,Least-squares reverse time migration with local Radon-based preconditioning,82
39,2016-11-03,University of Oslo; PGS Geophysical AS; PGS Geophysical AS,Alba Ordoñez; Walter Söllner; Tilman Klüver,Seismic Migration,Norway; Norway; Norway,2,imaging; multiples; wave equation; multicomponent; simultaneous sources,0,2017-02-16,2016-02-23,Imaging the total wavefields by reflectivity estimation using amplitude-normalized wavefield decomposition: Field data example,82
40,2016-11-03,Massachusetts Institute of Technology; Chevron; Massachusetts Institute of Technology; Memorial University of Newfoundland; Massachusetts Institute of Technology,Andrey H. Shabelansky; Alison Malcolm; Michael Fehler,Seismic Migration,USA; USA; USA; Canada; USA,2,imaging; converted wave; elastic; illumination; multicomponent,2,2017-02-07,2015-03-10,Converted-wave seismic imaging: Amplitude-balancing source-independent imaging conditions,82
41,2016-12-11,China University of Petroleum (East China); BGP; China University of Petroleum,Qizhen Du; ChengFeng Guo; Qiang Zhao; Xufei Gong; Chengxiang Wang; Xiang-yang Li,Seismic Migration,China; China; China,2,multicomponent; elastic; reverse time migration,6,2017-02-17,2016-03-17,Vector-based elastic reverse time migration based on scalar imaging condition,82
42,2016-12-11,The University of Texas at Dallas; Jilin University,Chen Tang; George A. McMechan; Deli Wang,Seismic Migration,USA; China,2,common angle; gathers; reverse time migration; deconvolution; wave propagation,1,2017-02-07,2016-02-25,Two algorithms to stabilize multidirectional Poynting vectors for calculating angle gathers from reverse time migration,82
43,2016-11-01,King Abdullah University of Science and Technology,Zongcai Feng; Gerard T. Schuster,Seismic Migration,Saudi Arabia,2,least-squares migration,9,2017-02-16,2016-05-14,Elastic least-squares reverse time migration,82
44,2016-12-05,Institute of Geology and Geophysics; University of Chinese Academy of Sciences; Institute of Geology and Geophysics; University of Houston,Xuejian Liu; Yike Liu; Huiyi Lu; Hao Hu; Majid Khan,Seismic Migration,China; China; China; USA,2,least-squares migration; algorithm; noise; high resolution,2,2017-02-13,2016-08-03,Prestack correlative least-squares reverse time migration,82
45,2016-11-26,The University of Texas at Dallas,Hejun Zhu,Seismic Migration,USA,2,elastic; multicomponent; reverse time migration,4,2017-02-16,2016-08-04,Elastic wavefield separation based on the Helmholtz decomposition,82
46,2016-11-01,University of Houston; University of Texas at Austin; The Pennsylvania State University; Texas Tech University,Jie Yao; Tieyuan Zhu; Fazle Hussain; Donald J. Kouri,Seismic Modeling and Wave Propagation,USA; USA; USA,2,acoustic; modeling; attenuation; Q,3,2016-12-20,2016-05-22,Locally solving fractional Laplacian viscoacoustic wave equation using Hermite distributed approximating functional method,82
47,2016-11-16,The Chinese University of Hong Kong; Texas A&amp;M University; Texas A&amp;M University,Eric T. Chung; Yalchin Efendiev; Richard L. Gibson; Wing Tat Leung,Seismic Modeling and Wave Propagation,Hong Kong; USA; USA,2,acoustic; heterogeneous; wave propagation,0,2017-02-16,2015-11-26,Residual-driven online multiscale methods for acoustic-wave propagation in 2D heterogeneous media,82
48,2016-11-03,The University of Texas at Dallas,Peng Guo; George A. McMechan,Seismic Modeling and Wave Propagation,USA,2,anisotropy; attenuation; reservoir characterization; viscoelastic; 3D,3,2017-01-30,2016-06-19,Sensitivity of 3D 3C synthetic seismograms to anisotropic attenuation and velocity in reservoir models,82
49,2016-11-07,WesternGeco,Chengbin (Chuck) Peng; Jun Tang,Seismic Velocity/Statics,USA,2,beam; decomposition; refraction; traveltime; velocity analysis,0,2017-02-16,2016-06-09,Automatic early arrival traveltime tomography and its applications,82
50,2016-11-18,University of Calgary,Raul Cova; David Henley; Xiucheng Wei; Kristopher A. Innanen,Seismic Velocity/Statics,Canada,2,converted wave; multicomponent; near surface; S-wave; statics,0,2017-02-16,2016-05-26,Receiver-side near-surface corrections in the τ-p domain: A raypath-consistent solution for converted wave processing,82
51,2016-11-16,The University of Texas at Austin,Luke Decker; Dmitrii Merzlikin; Sergey Fomel,Seismic Velocity/Statics,USA,2,diffraction; migration; imaging; velocity analysis; wave propagation,6,2017-02-16,2016-03-15,Diffraction imaging and time-migration velocity analysis using oriented velocity continuation,82
52,2016-11-14,China University of Petroleum-Beijing; The University of Texas at Austin; National Center for Computational Sciences,Weilin Huang; Runqiu Wang; Yimin Yuan; Shuwei Gan; Yangkang Chen,Signal Processing,China; USA; USA,2,filtering; noise; random; signal processing,15,2016-12-28,2015-12-22,Signal extraction using randomized-order multichannel singular spectrum analysis,82
53,2016-10-28,"Shahrood University of Technology; The University of Texas at Austin; Universidade Federal da Bahia, Instituto de Geociências, Centro de Pesquisa em Geofísica e Geologia (CPPG/UFBA); National Institute of Science and Technology of Petroleum Geophysics (INCT-GP/CNPQ)",Saleh Ebrahimi; Amin Roshandel Kahoo; Yangkang Chen; Milton Porsani,Signal Processing,Iran; USA; Brazil; Brazil,2,velocity analysis; AB semblance; weighting function; singular value decomposition,0,2016-12-28,2016-01-27,A high-resolution weighted AB semblance for dealing with amplitude-variation-with-offset phenomenon,82
54,2016-10-28,China University of Petroleum; Research Institute of Petroleum Exploration and Development-Langfang; University of Leeds,Binpeng Yan; Sanyi Yuan; Shangxu Wang; Yonglin OuYang; Tieyi Wang; Peidong Shi,Signal Processing,China; China; UK,2,attributes; coherency; faults; interpretation,2,2016-12-28,2016-03-23,Improved eigenvalue-based coherence algorithm with dip scanning,82
55,2016-09-20,University of Calgary,Kristopher A. Innanen,Signal Processing,Canada,2,internal multiples; noise; offset; signal processing; time domain,2,2017-01-11,2016-04-25,Time- and offset-domain internal multiple prediction with nonstationary parameters,82
56,2016-11-18,University of Tehran,Ali Gholami,Signal Processing,Iran,2,Radon transform; blind deconvolution,0,2017-01-24,2016-07-18,Deconvolutive Radon transform,82
57,2017-02-15,Cenovus Energy Ltd.,Jeremy Gallop,Errata,Canada,2,-,0,2017-02-15,2017-02-15,"To: “Extended Walton third-order elastic coefficients modified by an anisotropic and stress-dependent coordination number,” Jeremy Gallo",82
58,1900-07-14,"Colorado School of Mines, Center for Wave Phenomena",Nishant Kamath; Ilya Tsavnkin,Errata,USA,2,-,0,1900-07-14,1900-07-14,"To: “Elastic full-waveform inversion for VTI media: Methodology and sensitivity analysis,” Nishant Kamath and Ilya Tsavnki",82
