,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
14,2012-09-23,"Sejong University; the University of Texas at Austin; University of the Basque Country (UPV/EHU); IKERBASQUE, Basque Foundation for Science; the University of Texas at Austin; The University of Texas at Austin",Myung Jin Nam; David Pardo; Carlos Torres-Verdín,Borehole Geophysics and Rock Properties,Republic of Korea; USA; Spain; Spain; USA; USA,1,3D; borehole geophysics; electromagnetics; resistivity log; modeling,3,2012-12-20,2011-12-28,Simulation of borehole-eccentered triaxial induction measurements using a Fourier hp finite-element method,78
15,2012-10-01,ETH Zurich; Paul Scherrer Institute,Claudio Madonna; Beatriz Quintal; Marcel Frehner; Bjarne S. G. Almqvist; Nicola Tisato; Mattia Pistone; Federica Marone; Erik H. Saenger,Borehole Geophysics and Rock Properties,Switzerland; Switzerland,1,rock physics; imaging; porosity; 3D; carbonate,32,2013-01-18,2012-03-30,Synchrotron-based X-ray tomographic microscopy for rock physics investigations,78
16,2012-08-31,EMGS ASA,Rune Mittet; Pål Tunbrumo Gabrielsen,Electrical and Electromagnetic Methods,Norway,1,electromagnetics; inversion; resistivity,6,2012-12-10,2011-12-23,Decomposition in upgoing and downgoing fields and inversion of marine CSEM data,78
17,2012-09-07,Laurentian University,Richard S. Smith,Electrical and Electromagnetic Methods,Canada,1,electromagnetics; mining; airborne survey; modeling; near surface,4,2012-12-20,2012-06-11,Using combinations of spatial gradients to improve the detectability of buried conductors below or within conductive material,78
18,2012-09-28,Helmholtz-Zentrum für Ozeanforschung Kiel (GEOMAR); University of Toronto,Andrei Swidinsky; R. Nigel Edwards,Electrical and Electromagnetic Methods,Germany; Canada,1,Inversion; Electromagnetics; Marine; Navigation; Hydrates,0,2012-12-10,2012-03-14,Transient marine electromagnetic responses of 3D resistive structures: Implications for navigation,78
19,2012-09-09,"Black Tusk Geophysics, Inc.; The University of British Columbia; Black Tusk Geophysics, Inc.; The University of British Columbia",Laurens Beran; Barry Zelt; Leonard Pasion; Stephen Billings; Kevin Kingdon; Nicolas Lhomme; Lin-Ping Song; Doug Oldenburg,Electrical and Electromagnetic Methods,Canada; Canada; Canada; Canada,1,electromagnetics; inversion; environmental; case history,7,2012-12-11,2012-06-22,Practical strategies for classification of unexploded ordnance,78
20,2012-08-27,University of British Columbia; University of British Columbia,Douglas W. Oldenburg; Eldad Haber; Roman Shekhtman,Electrical and Electromagnetic Methods,Canada; Canada,1,3D; electromagnetics; inversion; resistivity; mining,61,2012-12-20,2012-04-15,Three dimensional inversion of multisource time domain electromagnetic data,78
21,2012-10-03,Kyushu University,Yutaka Sasaki,Electrical and Electromagnetic Methods,Japan,1,3D; electromagnetics; inversion; magnetotelluric; resistivity,12,2012-12-13,2012-03-12,3D inversion of marine CSEM and MT data: An approach to shallow-water problem,78
22,2012-10-19,Marathon Oil Company,Vladimir Grechka,Geophysical Software and Algorithms,US,1,anisotropy,5,2012-12-24,2012-05-03,Ray-direction velocities in VTI media,78
23,2012-09-20,Observatório Nacional,Vanderlei C. Oliveira Jr.; Valéria C. F. Barbosa; Leonardo Uieda,Gravity Exploration Methods,Brazil,1,processing; magnetics; gravity; algorithm; inversion,9,2012-12-11,2012-05-29,Polynomial equivalent layer,78
24,2012-08-31,University of Patras; LandTech Enterprises,Athanasios Lois; Efthimios Sokos; Nikolaos Martakis; Paraskevas Paraskevopoulos; G-Akis Tselentis,Passive Seismic Methods,Greece; Greece,1,earthquake; microseismic; shear wave (S-wave); passive seismic,6,2012-12-11,2012-02-13,A new automatic S-onset detection technique: Application in local earthquake data,78
25,2012-09-16,National Institute of Advanced Industrial Science and Technology; National Research Institute for Earth Science and Disaster Prevention,Ikuo Cho; Shigeki Senna; Hiroyuki Fujiwara,Passive Seismic Methods,Japan; Japan,1,passive seismic; spectral analysis; surface wave; microseismic; correlation,8,2012-12-12,2012-07-02,Miniature array analysis of microtremors,78
26,2012-09-24,NORSAR; ETH Zurich; ETH Zurich,Bettina P. Goertz-Allmann; Stefan Wiemer,Passive Seismic Methods,Switzerland; Switzerland,1,earthquake; geothermal; microseismic; risk,37,2012-12-14,2012-03-19,Geomechanical modeling of induced seismicity source parameters and implications for seismic hazard assessment,78
27,2012-10-21,Tsinghua University,Wen-kai Lu; Chang-Kai Zhang,Seismic Attributes and Pattern Recognition,China,1,attributes; seismic attributes; interpretation,3,2012-12-13,2011-10-30,Robust estimation of instantaneous phase using a time-frequency adaptive filter,78
28,2012-08-30,"Spectraseis, Inc.; ETH Zürich; UPMC, Université Paris; University of Zürich;  PGS Geophysical AS; ETH Zürich; Spectraseis, Inc.",Cornelis Weemstra; Lapo Boschi; Alexander Goertz; Brad Artman,Seismic Interferometry,USA; Switzerland; France; Switzerland; Norway; Switzerland; USA,1,amplitude; attenuation; crosscorrelation; passive seismic; surface wave,17,2012-12-11,2012-04-16,Seismic attenuation from recordings of ambient noise,78
29,2012-09-20,University of Texas at Austin; University of Texas at Austin; University of Texas at Austin,Rui Zhang; Mrinal K Sen; Sanjay Srinivasan,Seismic Inversion,USA; USA; India; USA,1,amplitude variation with offset (AVO); reservoir characterization; inversion; reflectivity; 3D,54,2012-12-10,2011-12-11,A prestack basis pursuit seismic inversion,78
30,2012-10-14,The University of Texas at Austin; The University of Texas at Austin; National Geophysical Research Institute,Yi Tao; Mrinal K. Sen,Seismic Inversion,USA; USA; India,1,tomography; Fourier transform; wave equation,19,2012-12-13,2012-07-11,Frequency-domain full waveform inversion with plane-wave data,78
31,2012-09-16,Chinese Academy of Sciences; Chinese Academy of Sciences; Northeast Petroleum University,Jianfeng Zhang; Jizhong Wu; Xueying Li,Seismic Migration,China; China; China,1,attenuation; dispersion; imaging; prestack; resolution,48,2012-12-11,2012-04-12,Compensation for absorption and dispersion in prestack migration: An effective Q approach,78
32,2012-09-23,Tsinghua University; Hess Corporation,Jingshuang Li; Dinghui Yang; Faqi Liu,Seismic Migration,China; USA,1,2D; acoustic; algorithm; dispersion; Reverse time migration,8,2012-12-11,2012-06-30,An efficient reverse time migration method using local nearly analytic discrete operator,78
33,2012-09-27,The University of Texas at Dallas,Ernesto V. Oropeza; George A. McMechan,Seismic Migration,USA,1,migration; anisotropy,3,2012-12-12,2011-10-11,Anisotropic parsimonious prestack depth migration,78
34,2012-10-19,The University of Texas at Dallas,Bao D. Nguyen; George A. McMechan,Seismic Migration,USA,1,migration,30,2012-12-13,2012-03-03,Excitation amplitude imaging condition for prestack reverse-time migration,78
35,2012-10-06,Massachusetts Institute of Technology; Halliburton,Xinding Fang; Michael Fehler; Tianrun Chen; Daniel Burns; Zhenya Zhu,Seismic Modeling and Wave Propagation,USA; USA,1,fractures; scattering; anisotropy,21,2012-12-11,2012-01-17,Sensitivity analysis of fracture scattering,78
36,2012-09-12,King Fahd University of Petroleum and Minerals,Wail A. Mousa,Seismic Modeling and Wave Propagation,Saudi Arabia,1,poststack; migration; signal processing,2,2012-12-11,2012-04-13,"The design of stable, sparse wavefield extrapolators using projections onto convex sets",78
37,2012-08-31,CGGVeritas; Cairo University,Adel Khalil; Mohamed Hesham; Mohamed El-Beltagy,Seismic Modeling and Wave Propagation,Egypt; Egypt,1,acoustic; finite difference; wave propagation; wave equation; RTM,0,2012-12-11,2012-01-23,Domain-limited solution of the wave equation in Riemannian coordinates,78
38,2012-09-12,China University of Petroleum,Hanming Chen; Hui Zhou; He Lin; Shangxu Wang,Seismic Modeling and Wave Propagation,China,1,migration; modeling; boundary conditions; finite difference,5,2012-12-11,2012-02-20,Application of perfectly matched layer for scalar arbitrarily wide-angle wave equations,78
39,2012-09-05,Spectraseis; ETH Zurich; ETH Zurich; ETH Zurich; University of Lausanne,Marc-André Lambert; Erik H. Saenger; Beatriz Quintal; Stefan M. Schmalholz,Seismic Modeling and Wave Propagation,USA; Switzerland; Switzerland; Switzerland; Switzerland,1,attenuation; modeling; wave propagation; seismic attributes; passive seismic,8,2012-12-11,2011-12-18,Numerical simulation of ambient seismic wavefield modification caused by pore-fluid effects in an oil reservoir,78
40,2012-09-17,CGGVeritas; University Joseph Fourier; INSERM,Benoit de Cacqueray; Philippe Roux; Michel Campillo; Stefan Catheline,Seismic Velocity/Statics,France; France; France,1,4D; time-lapse; traveltime; arrays,3,2012-12-11,2012-02-28,Tracking of velocity variations at depth in the presence of surface velocity fluctuations,78
41,2012-09-28,The University of Oklahoma; China National Petroleum Company,Bo Zhang; Kui Zhang; Shiguang Guo; Kurt J. Marfurt,Seismic Velocity/Statics,USA,1,velocity analysis; bed thickness,21,2012-12-13,2011-12-15,Nonstretching NMO correction of prestack time-migrated gathers using a matching-pursuit algorithm,78
42,2012-10-18,"Stanford University; ExxonMobil Upstream Research Company; Stanford University, Stanford",Yaxun Tang; Biondo Biondi,Seismic Velocity/Statics,USA; USA; USA,1,3D; Gulf of Mexico; velocity analysis; Sub-salt; tomography,0,2013-01-18,2012-07-09,Subsalt velocity estimation by target-oriented wave-equation migration velocity analysis: A 3D field-data example,78
43,2012-09-18,Tsinghua University; The University of Texas at Austin,Zhonghuan Chen; Sergey Fomel; Wenkai Lu,Signal Processing,China; USA,1,seismic attributes; signal processing; filtering; least squares; interpolation,26,2013-01-25,2012-04-23,Accelerated plane-wave destruction,78
44,2012-09-12,University of Tehran,Ali Gholami,Signal Processing,Iran,1,statics; sparse; signal processing,7,2012-12-21,2012-01-31,Residual statics estimation by sparsity maximization,78
45,2012-09-21,China University of Geosciences; University of Alberta; University of Alberta; China University of Petroleum,Jianjun Gao; Mauricio D. Sacchi; Xiaohong Chen,Signal Processing,China; Canada; Canada; China,1,interpolation; processing,73,2013-01-21,2012-01-31,A fast reduced-rank interpolation method for prestack seismic volumes that depend on four spatial dimensions,78
46,2012-09-27,Xi’an Jiaotong University; Research Center of CNOOC,Lingling Wang; Jinghuai Gao; Wei Zhao; Xiudi Jiang,Signal Processing,China; China,1,resolution; processing; Fourier transform; deconvolution,12,2012-12-21,2011-11-07,Enhancing resolution of nonstationary seismic data by molecular-Gabor transform,78
