,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2012-02-17,Imperial College London; Rock Solid Images PLC,Nuno Vieira da Silva; Joanna V. Morgan; Lucy MacGregor; Mike Warner,Electrical and Electromagnetic Methods,U. K.; U. K.,2,electromagnetics; finite element; modeling; marine,39,2012-02-17,2010-12-02,A finite element multifrontal method for 3D CSEM modeling in the frequency domain,77
11,2012-02-16,Hanynag University,Seogi Kang; Soon Jee Seol; Joongmoo Byun,Electrical and Electromagnetic Methods,Korea,2,electromagnetics; finite element; modeling; monitoring,13,2012-02-16,2011-03-08,A feasibility study of CO2 sequestration monitoring using the mCSEM method at a deep brine aquifer in a shallow sea,77
12,2012-02-17,Institute of Geology and Geophysics; Jilin University,Ruo Wang; Changchun Yin; Miaoyue Wang; Guangjie Wang,Electrical and Electromagnetic Methods,China; China,2,electromagnetics; inversion,3,2012-02-17,2011-03-16,Simulated annealing for controlled-source audio-frequency magnetotelluric data inversion,77
13,2012-02-23,Colorado School of Mines; Colorado School of Mines; Delft University of Technology; Shell International Exploration &amp; Production; Shell International Exploration &amp; Production,Y. Fan; R. Snieder; E. Slob; J. Hunziker; J. Singer; J. Sheiman; M. Rosenquist,Electrical and Electromagnetic Methods,USA; USA; USA; The Netherlands; USA; The Netherlands; USA,2,electromagnetics; arrays; resistivity,20,2012-02-23,2011-05-23,Increasing the sensitivity of controlled-source electromagnetics with synthetic aperture,77
14,2012-03-02,Institut de Physique du Globe de Paris; University of California San Diego; Chevron Energy Technology Company; University of California San Diego; Lawrence Berkeley Lab,Vanessa Brown; Mike Hoversten; Kerry Key; Jinsong Chen,Electrical and Electromagnetic Methods,France; USA; USA; USA; USA,2,electromagnetics; anisotropy; modeling,18,2012-03-02,2011-05-04,Resolution of reservoir scale electrical anisotropy from marine CSEM data,77
15,2012-03-06,Lancaster University,John Keery; Andrew Binley; Ahmed Elshenawy; Jeremy Clifford,Electrical and Electromagnetic Methods,U.K,2,induced polarization (IP); resistivity,14,2012-03-06,2011-07-06,Markov-chain Monte Carlo estimation of distributed Debye relaxations in spectral induced polarization,77
16,2012-02-21,University of California San Diego,John A. Hildebrand; Laurence Armi; Paul C. Henkart,Engineering and Environmental Geophysics,USA,2,marine; reflectivity; deep water; environmental; Gulf of Mexico,3,2012-02-21,2011-09-19,Seismic imaging of the water-column deep layer associated with the Deepwater Horizon oil spill,77
17,2012-02-24,Aristotle University of Thessaloniki,Dimitrios Tsoulis,Geophysical Software and Algorithms,Greece,2,gravity; modeling; 3D; interpretation,31,2012-02-24,2010-10-14,Analytical computation of the full gravity tensor of a homogeneous arbitrarily shaped polyhedral source using line integrals,77
18,2012-02-16,Geological Survey of Canada,Mark Pilkington,Gravity Exploration Methods,Canada,2,gravity; inversion; survey design,15,2012-02-16,2011-08-23,Analysis of gravity gradiometer inverse problems using optimal design measures,77
19,2012-02-17,Center for Gravity,Richard A. Krahenbuhl; Yaoguo Li,Gravity Exploration Methods,USA,2,4D; time-lapse; gravity; inversion; monitoring,10,2012-02-17,2010-12-20,Time-lapse gravity: A numerical demonstration using robust inversion and joint interpretation of 4D surface and borehole data,77
20,2012-02-24,Technical University of Denmark,Knud Skou Cordua; Thomas Mejer Hansen; Klaus Mosegaard,Ground-penetrating Radar,Denmark,2,algorithm; ground-penetrating radar (GPR); inversion; tomography,32,2012-02-24,2011-05-16,Monte Carlo full-waveform inversion of crosshole GPR data using multiple-point geostatistical a priori information,77
21,2012-03-08,University of Utah; University of Utah; TechnoImaging,Michael S. Zhdanov; Xiaojun Liu; Glenn A. Wilson; Le Wan,Magnetic Exploration Methods,USA; USA; USA,2,3D; magnetics; magnetic susceptibility; migration; imaging,6,2012-03-08,2011-10-22,3D migration for rapid imaging of total-magnetic-intensity data,77
22,2012-02-16,Technical University of Denmark; Danish Geotechnical Institute (GEO),M. Monzurul Alam; Ida Lykke Fabricius; Helle Foged Christensen,Poroelasticity,Denmark; Denmark,2,acoustic; carbonate; bulk modulus; monitoring; 4D,14,2012-02-16,2010-12-21,Static and dynamic effective stress coefficient of chalk,77
23,2012-02-24,BP America Inc.; Stanford University; Stanford University,Adeyemi Arogunmati; Jerry M. Harris,Reservoir Geophysics,USA; USA; USA,2,4D; acquisition; crosswell; interpolation; tomography,4,2012-02-24,2011-06-05,An effective crosswell seismic traveltime-estimation approach for quasi-continuous reservoir monitoring,77
24,2012-02-17,Institute of Geology and Geophysics; Delft University of Technology,Wei Wei; Li-yun Fu; Gerrit Blacquière,Seismic Data Acquisition,China; The Netherlands,2,3D; acquisition; survey design; wave propagation; Fourier transform,9,2012-02-17,2010-10-11,Fast multifrequency focal beam analysis for 3D seismic acquisition geometry,77
25,2012-02-16,Delft University of Technology; Delft University of Technology,A. J. Berkhout; G. Blacquière; D. J. Verschuur,Seismic Data Acquisition,The Netherlands; The Netherlands,2,acquisition; illumination; multiples; imaging,10,2012-02-16,2011-03-24,Multiscattering illumination in blended acquisition,77
26,2012-02-24,"ION Geophysical/GXT Imaging Solutions; Geokinetics Inc.; ION Geophysical/GXT Imaging Solutions; Schlumberger Cambridge Research; BP America, Inc.; ION Geophysical/GXT Imaging Solutions",James Gaiser; Ivan Vasconcelos; Rosemarie Geetan; John Faragher,Seismic Interferometry,USA; USA; USA; U. K; USA; USA,2,vertical seismic profile (VSP); 3D; converted wave; shear wave (S-wave); anisotropy,1,2012-02-24,2011-05-11,"Elastic-wavefield interferometry using P-wave source VSPs at the Wamsutter field, Wyoming",77
27,2012-02-24,Schlumberger-Doll Research; Schlumberger-Doll Research; Mines Paristech; Schlumberger,Hugues A. Djikpesse; Mohamed R. Khodja; Michael D. Prange; Sebastien Duchenne; Henry Menkiti,Seismic Inversion,USA; USA; France; USA,2,survey design; resolution; imaging; illumination; acquisition,11,2012-02-24,2011-04-13,Bayesian survey design to optimize resolution in waveform inversion,77
28,2012-03-02,"Massachusetts Institute of Technology; GeoReservoir Research, Inc.; Massachusetts Institute of Technology",Yang Zhang; M. Nafi Toksöz,Seismic Inversion,USA; USA; USA,2,3D; rock physics; modeling; inversion; fractures,6,2012-03-02,2011-03-30,Impact of the cracks lost in the imaging process on computing linear elastic properties from 3D microtomographic images of Berea sandstone,77
29,2012-03-05,Institute of Geophysics; Institute of Geophysics; Institute of Geophysics; Institute of Geophysics; University of Lausanne; Institute of Geophysics; University of Adelaide,Edgar Manukyan; Sabine Latzel; Hansruedi Maurer; Stefano Marelli; Stewart A. Greenhalgh,Seismic Inversion,Switzerland; Netherlands; Switzerland; Germany; Switzerland; Switzerland; Switzerland; Switzerland; Australia,2,2D; crosswell; inversion,10,2012-03-05,2011-05-25,Exploitation of data-information content in elastic-waveform inversions,77
30,2012-03-09,Geoimaging Solutions Inc.; Stanford University; Center for Wave Phenomena,Antoine Guitton; Gboyega Ayeni; Esteban Díaz,Seismic Inversion,USA; USA; USA,2,inversion; velocity analysis; wave equation; least squares,50,2012-03-09,2011-06-07,Constrained full-waveform inversion by model reparameterization,77
31,2012-02-23,China University of Petroleum (East China); Research Institute of Petroleum Exploration and Development (RIPED),Qizhen Du; Yitong Zhu; Jing Ba,Seismic Migration,China; China,2,Reverse time migration; multicomponent; migration; converted wave,52,2012-02-23,2011-09-19,Polarity reversal correction for elastic reverse time migration,77
32,2012-02-27,Delft University of Technology,A. J. Berkhout,Seismic Migration,The Netherlands,2,3D; algorithm; imaging; inversion; migration,68,2012-02-27,2011-04-20,"Combining full wavefield migration and full waveform inversion, a glance into the future of seismic imaging",77
33,2012-03-02,Tongji University; Tongji University,Jiubing Cheng; Tengfei Wang; Chenlong Wang; Jianhua Geng,Seismic Migration,China; China,2,migration; prestack; 3D; anisotropy; Wide azimuth,10,2012-03-02,2011-08-04,"Azimuth-preserved local angle-domain prestack time migration in isotropic, vertical transversely isotropic and azimuthally anisotropic media",77
34,2012-02-17,Lawrence Berkeley National Laboratory,Evan Schankee Um; Michael Commer; Gregory A. Newman,Seismic Modeling and Wave Propagation,USA,2,acoustic; modeling; finite difference; electromagnetics,6,2012-02-17,2011-06-20,Iterative finite-difference solution analysis of acoustic wave equation in the Laplace-Fourier domain,77
35,2012-02-21,King Abdullah University of Science and Technology (KAUST); Federal University of Bahia (UFBA); University of Texas at Austin,Ge Zhan; Reynam C. Pestana; Paul L. Stoffa,Seismic Modeling and Wave Propagation,Saudi Arabia; Brazil; USA,2,anisotropy; wave equation; acoustic; modeling; RTM,27,2012-02-21,2011-05-19,Decoupled equations for reverse time migration in tilted transversely isotropic media,77
36,2012-02-24,Michigan State University; University of California,Songting Luo; Jianliang Qian; Hongkai Zhao,Seismic Modeling and Wave Propagation,USA; USA,2,amplitude; inversion; traveltime; wave propagation,15,2012-02-24,2010-11-09,Higher-order schemes for 3D first-arrival traveltimes and amplitudes,77
37,2012-02-27,ConocoPhillips; The University of Texas at Austin,Chunlei Chu; Paul L. Stoffa,Seismic Modeling and Wave Propagation,USA; USA,2,finite difference; modeling; acoustic; 3D,20,2012-02-27,2011-05-23,Implicit finite-difference simulations of seismic wave propagation,77
38,2012-02-15,Center for Wave Phenomena,Simon Luo; Dave Hale,Seismic Velocity/Statics,USA,2,velocity analysis; resolution; common midpoint (CMP); normal moveout (NMO),20,2012-02-15,2011-02-01,Velocity analysis using weighted semblance,77
39,2012-02-28,Norwegian University of Science and Technology; The University of Texas at Austin,Alexey Stovas; Sergey Fomel,Seismic Velocity/Statics,Norway; USA,2,normal moveout (NMO); traveltime; modeling,9,2012-02-28,2011-04-11,Generalized nonelliptic moveout approximation in τ-p domain,77
40,2012-02-16,University of Alberta,Ismael Vera Rodriguez; David Bonar; Mauricio Sacchi,Signal Processing,Canada,2,microseismic; noise; processing; passive seismic; multicomponent,29,2012-02-16,2011-07-19,Microseismic data denoising using a 3C group sparsity constrained time-frequency transform,77
41,2012-02-17,IFP Energies Nouvelles; Consejo Superior de Investigaciones Científicas (CSIC); Consejo Superior de Investigaciones Científicas (CSIC),Sergi Ventosa; Carine Simon; Martin Schimmel,Signal Processing,France; Spain; Spain,2,coherence; filtering; Fourier transform; Radon transform; resolution,7,2012-02-17,2010-10-07,Window length selection for optimum slowness resolution of the local-slant-stack transform,77
42,2012-02-21,Norwegian University of Science and Technology (NTNU); Formerly Ukrainian State Geological Prospecting Institute; Tetrale Technologies,Olena Tiapkina; Martin Landrø; Yuriy Tyapkin; Brian Link,Signal Processing,Norway; Ukraine; Canada,2,multicomponent; K-L transform; surface wave; filtering; modeling,7,2012-02-21,2011-02-02,Single-station SVD-based polarization filtering of ground roll: Perfection and investigation of limitations and pitfalls,77
43,2012-02-21,China University of Petroleum (Beijing); China Petroleum &amp; Chemical Corporation,Guochang Liu; Xiaohong Chen; Jing Du; Kailong Wu,Signal Processing,China; China,2,noise; processing; random; least squares,35,2012-02-21,2011-03-19,Random noise attenuation using f-x regularized nonstationary autoregression,77
44,2012-02-24,University of Alberta,Mostafa Naghizadeh,Signal Processing,Canada,2,interpolation; aliasing; Fourier transform; processing; noise,37,2012-02-24,2011-05-19,Seismic data interpolation and denoising in the frequency-wavenumber domain,77
45,2012-02-23,,Adam Gersztenkorn,Signal Processing,USA; USA,2,3D; correlation; crosscorrelation; coherence; seismic attributes,2,2012-02-23,2011-06-16,A new approach for detecting topographic and geologic information in seismic data,77
46,2012-02-24,University of Alberta,Mostafa Naghizadeh; Mauricio Sacchi,Signal Processing,Canada,2,multicomponent; noise; inversion,10,2012-02-24,2011-06-07,Multicomponent f-x seismic random noise attenuation via vector autoregressive operators,77
47,2012-03-09,,Fuxian Song; H. Sadi Kuleli; M. Nafi Toksöz; Erkan Ay; Haijiang Zhang,Erratum,,2,-,0,2012-03-09,2012-03-09,"To: “An improved method for hydrofracture-induced microseismic event detection and phase picking,” Fuxian Song, H. Sadi Kuleli, M. Nafi Toksöz, Erkan Ay, and Haijiang Zhang, Geophysics, 75, no. 6, A47–A52. ",77
48,2012-03-07,ETH Zürich,Joseph Doetsch,Geophysics Dissertation Abstracts,Switzerland,2,-,0,2012-03-07,2012-03-07,Joint and constrained inversion of geophysical data for improved imaging of aquifer structure and processes,77
