,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2014-08-31,"CSIRO Energy; CSIRO Mineral Resourses; Curtin University; Curtin University; CSIRO Energy; Statoil, Research Centre",Marina Pervukhina; Pavel Golodoniuc; Boris Gurevich; Michael B. Clennell; Dave N. Dewhurst; Hege M. Nordgård-Bolås,Borehole Geophysics and Rock Properties,Australia; Australia; Australia; Australia; Australia; Norway,1,log analysis; rock physics; shear wave (S-wave); P-wave; borehole geophysics,4,2014-12-01,2014-01-28,Prediction of sonic velocities in shale from porosity and clay fraction obtained from logs — A North Sea well case study,80
11,2014-08-26,"China University of Petroleum (Huadong); China University of Petroleum (Huadong); Shanxi Yanchang Petroleum (Group) Co. Ltd., Research Institute; Qinghai Oilfield Natural Gas Development Company",Xinmin Ge; Yiren Fan; Xuejuan Zhu; Yiguo Chen; Runze Li,Borehole Geophysics and Rock Properties,China; China; China; China,1,signal processing; log analysis; rock physics,10,2014-12-04,2014-03-24,Determination of nuclear magnetic resonance T2 cutoff value based on multifractal theory — An application in sandstone with complex pore structure,80
12,2014-10-06,Schlumberger,Colin M. Sayers; Sagnik Dasgupta,Borehole Geophysics and Rock Properties,USA,1,Middle Bakken; rock physics; seismic anisotropy; elastic stiffness,2,2014-12-10,2014-05-10,Elastic anisotropy of the Middle Bakken Formation,80
13,2014-09-05,Texas A&amp;M University,Lu Chi; Zoya Heidari,Borehole Geophysics and Rock Properties,USA,1,borehole geophysics; modeling; reservoir characterization; rock physics; carbonate,2,2014-12-10,2013-12-16,Diffusional coupling between microfractures and pore structure and its impact on nuclear magnetic resonance measurements in multiple-porosity systems,80
14,2014-09-24,Norwegian University of Science and Technology (NTNU); Stanford University,Sissel Grude; Jack Dvorkin; Martin Landrø,Borehole Geophysics and Rock Properties,Norway; USA,1,rock physics; permeability,2,2014-12-10,2014-02-07,"Permeability variation with porosity, pore space geometry, and cement type: A case history from the Snøhvit field, the Barents Sea",80
15,2014-09-28,China University of Petroleum; University of Miami; China University of Petroleum,Zizhen Wang; Ruihe Wang; Ralf J. Weger; Tianyang Li; Feifei Wang,Borehole Geophysics and Rock Properties,China; USA; China,1,Rock physics; Carbonate; Wave propagation; Modeling; Velocity variation,10,2014-12-10,2014-01-29,Pore-scale modeling of elastic wave propagation in carbonate rocks,80
16,2014-09-24,University of Houston; Anadarko Petroleum Corporation,Hua Yu,Borehole Geophysics and Rock Properties,USA; USA,1,P-wave; rock physics; porosity; Gulf of Mexico; borehole geophysics,1,2014-12-12,2013-11-24,Dynamic effective pressure coefficient calibration,80
17,2014-10-06,Massachusetts Institute of Technology; Halliburton; National University of Singapore,Xinding Fang; Arthur Cheng; Michael C. Fehler,Borehole Geophysics and Rock Properties,USA; USA; Singapore,1,borehole geophysics; dispersion; rock physics; finite difference; acoustic,4,2014-12-22,2014-04-25,Investigation of borehole cross-dipole flexural dispersion crossover through numerical modeling,80
18,2014-10-06,Statoil ASA; Statoil ASA; Statoil ASA,Bente Øygarden; Helge Løseth; Sigurd Njerve,Borehole Geophysics and Rock Properties,Norway; Norway; Brazil,1,shear wave (S-wave); compressional wave (P-wave); amplitude variation with offset (AVO); rock physics; log analysis,2,2014-12-29,2013-09-30,Rock properties of smectite- and ooze-rich claystones,80
19,2014-08-26,Laurentian University; Laurentian University,Joshua Lymburner; Richard S. Smith,Electrical and Electromagnetic Methods,Canada; Canada; Canada,1,mining; visualization; survey design; electromagnetics,3,2014-11-26,2014-05-27,A procedure for collecting electromagnetic data using multiple transmitters and receivers capable of deep and focused exploration,80
20,2014-09-09,Universität Potsdam; Université de Strasbourg; CGG,Julien Guillemoteau; Pascal Sailhac; Charles Boulanger; Jérémie Trules,Electrical and Electromagnetic Methods,Germany; France; France,1,electromagnetics; inversion; 2D; near surface; environmental,7,2014-12-05,2014-01-05,Inversion of ground constant offset loop-loop electromagnetic data for a large range of induction numbers,80
21,2014-09-05,"Kyoto University; International Institute for Carbon-Neutral Energy Research (WPI-I2CNER); Kyoto University; International Institute for Carbon-Neutral Energy Research (WPI-I2CNER); Japan Petroleum Exploration Co., Ltd.",Tatsunori Ikeda; Toshifumi Matsuoka; Takeshi Tsuji; Toru Nakayama,Engineering and Environmental Geophysics,Japan; Japan; Japan; Japan; Japan,1,Rayleigh waves; higher modes; surface wave analysis,8,2014-12-01,2014-01-14,Characteristics of the horizontal component of Rayleigh waves in multimode analysis of surface waves,80
22,2014-10-06,Delft University of Technology; Delft University of Technology; Deltares,Laura Amalia Konstantaki; Ranajit Ghose; Deyan Draganov; Giovanni Diaferia; Timo Heimovaara,Engineering and Environmental Geophysics,The Netherlands; The Netherlands; The Netherlands,1,near surface; shear wave (S-wave); processing; scattering; environmental,6,2014-12-22,2014-06-03,Characterization of a heterogeneous landfill using seismic and electrical resistivity data,80
23,2014-10-15,Tokyo Institute of Technology,Mohamed Amrouche; Hiroaki Yamanaka,Engineering and Environmental Geophysics,Japan,1,waveform inversion; refraction seismic; near-surface geophysics; heuristic algorithm; shallow soil; S-wave velocity,4,2014-12-24,2014-01-20,Two-dimensional shallow soil profiling using time-domain waveform inversion,80
24,2014-08-17,Geological Survey of Sweden; LKAB; Uppsala University,Niklas Juhojuntti; Jochen Kamm,Engineering and Environmental Geophysics,Sweden; Sweden; Sweden,1,inversion; near surface; resistivity; engineering; refraction,6,2015-01-02,2013-12-20,Joint inversion of seismic refraction and resistivity data using layered models — Applications to groundwater investigation,80
25,2014-09-24,Delft University of Technology,Jürg Hunziker; Jan Thorbecke; Evert Slob,Geophysical Software and Algorithms,The Netherlands,1,electromagnetics; modeling; anisotropy,6,2014-12-04,2013-11-08,The electromagnetic response in a layered vertical transverse isotropic medium: A new look at an old problem,80
26,2014-09-05,Colorado School of Mines; Korea Institute of Geoscience and Mineral Resources; Colorado School of Mines,Hyoungrea Rim; Yaoguo Li,Gravity Exploration Methods,USA; South Korea; USA,1,gravity; multicomponent; borehole geophysics; mining; reservoir characterization,4,2014-12-04,2013-11-02,Advantages of borehole vector gravity in density imaging,80
27,2014-09-05,CGG,Xiong Li,Gravity Exploration Methods,USA,1,gravity; magnetics; attributes; interpretation,9,2014-12-22,2014-03-03,Curvature of a geometric surface and curvature of gravity and magnetic anomalies,80
28,2014-10-15,CGG Aviation (Australia) Pty. Ltd.,Mark Dransfield,Gravity Exploration Methods,Australia,1,magnetics; gravity; illumination,3,2014-12-31,2014-05-29,Searchlights for gravity and magnetics,80
29,2014-09-05,Michigan State University,Wangtao Lu; Jianliang Qian,Gravity Exploration Methods,USA,1,gravity; inversion; modeling; algorithm; migration,10,2015-01-02,2014-04-22,A local level-set method for 3D inversion of gravity-gradient data,80
30,2014-09-05,China University of Geosciences; China University of Geosciences; China University of Geosciences; China University of Petroleum; Wireline Logging Company,Jingling Xu; Luofu Liu; Yuxing Qin; Jianbo Zhang,Interpretation Methods,China; China; China; China; China,1,Stratigraphic division; Isochronous correlation; Frequency Trend Attribute Analysis; Logging data,0,2014-12-01,2013-08-15,Frequency trend attribute analysis for stratigraphic division and correlation,80
31,2014-09-28,University of the Witwatersrand,Gordon R. J. Cooper,Magnetic Exploration Methods,South Africa,1,magnetics,9,2014-12-12,2014-02-06,Using the analytic signal amplitude to determine the location and depth of thin dikes from magnetic data,80
32,2014-10-06,General Directorate of Mineral Research and Exploration; Ankara University,Muzaffer Özgü Arısoy; Ünal Dikmen,Magnetic Exploration Methods,Turkey; Turkey,1,magnetics; Fourier transform; filtering; spectral analysis; algorithm,1,2014-12-18,2013-12-19,Edge enhancement of magnetic data using fractional-order-derivative filters,80
33,2014-08-17,University of Hamburg; RWE Dea AG; Institute of Rock Structure and Mechanics,Oksana Zhebel; Leo Eisner,Passive Seismic Methods,Germany; Germany; Czech Republic,1,microseismic; passive seismic; migration,13,2014-12-22,2014-02-11,Simultaneous microseismic event localization and source mechanism determination,80
34,2014-09-05,University of California; Saudi Aramco; Aramco Research Center–Houston,Donald W. Vasco; Andrey Bakulin; Hyoungsu Baek; Lane R. Johnson,Reservoir Geophysics,USA; Saudi Arabia; USA,1,inversion; permeability; reservoir characterization; time-lapse; rock-physics,2,2014-12-05,2014-02-13,Reservoir characterization based upon the onset of time-lapse amplitude changes,80
35,2014-09-05,The University of Texas at Dallas,Xinfa Zhu; George A. McMechan,Seismic Amplitude Interpretation,USA,1,amplitude variation with offset (AVO); Radon transform; ray tracing; inversion,8,2014-12-01,2013-05-19,Amplitude and phase versus angle for elastic wide-angle reflections in the τ‐p domain,80
36,2014-10-06,Delft University of Technology; TNO,Boris Boullenger; Arie Verdel; Bob Paap; Jan Thorbecke; Deyan Draganov,Seismic Interferometry,The Netherlands; The Netherlands,1,passive seismic; crosscorrelation; reflection; modeling; time-lapse,16,2014-12-30,2014-04-17,"Studying CO2 storage with ambient-noise seismic interferometry: A combined numerical feasibility study and field-data example for Ketzin, Germany",80
37,2014-09-05,Pukyong National University; Korea Polar Research Institute; Seoul National University,Wansoo Ha; Seung-Goo Kang; Changsoo Shin,Seismic Inversion,South Korea; South Korea; South Korea,1,3D; inversion; wave equation,1,2014-12-04,2013-09-02,3D Laplace-domain waveform inversion using a low-frequency time-domain modeling algorithm,80
38,2014-09-05,Total E&amp;P,Pierre Thore; Thomas D. Blanchard,Seismic Inversion,UK,1,4D; inversion; reservoir characterization; amplitude variation with offset (AVO); bed thickness,0,2014-12-05,2014-02-22,4D propagated layer-based inversion,80
39,2014-09-12,Technical University of Denmark; University of Copenhagen; Technical University of Denmark,Andrea Zunino; Klaus Mosegaard; Katrine Lange; Yulia Melnikova; Thomas Mejer Hansen,Seismic Inversion,Denmark; Denmark; Denmark,1,inversion; rock physics; reflection; statistics; algorithm,7,2014-12-15,2014-02-03,Monte Carlo reservoir analysis combining seismic reflection data and informed priors,80
40,2014-09-28,Chinese Academy of Geosciences; Chinese Academy of Sciences,Wei Ouyang; Weijian Mao; Xuelei Li,Seismic Inversion,China,1,inversion; migration; amplitude; scattering,1,2014-12-24,2014-03-14,Approximate solution of nonlinear double-scattering inversion for true amplitude imaging,80
41,2014-08-17,Colorado School of Mines,Esteban Díaz; Paul Sava,Seismic Inversion,USA,1,wave propagation; tomography; salt; reverse time migration; filtering,5,2014-12-29,2014-03-14,Wavefield tomography using reverse time migration backscattering,80
42,2014-09-09,The University of Texas at Dallas; Nexen Petroleum USA Inc.; The University of Texas at Dallas,Bao D. Nguyen; George A. McMechan,Seismic Migration,,1,migration; 2D,27,2014-12-04,2014-01-11,Five ways to avoid storing source wavefield snapshots in 2D elastic prestack reverse time migration,80
43,2014-09-15,Tsinghua University; China University of Mining and Technology (Beijing); Massachusetts Institute of Technology; Tsinghua University,Jingshuang Li; Michael Fehler; Dinghui Yang; Xueyuan Huang,Seismic Migration,China; China; USA; China,1,3D; acoustic; finite difference; Reverse time migration; dispersion,4,2014-12-05,2013-12-18,3D weak-dispersion reverse time migration using a stereo-modeling operator,80
44,2014-10-06,University of Campinas; National Institute of Petroleum Geophysics (INCT-GP); Federal University of Pará; National Institute of Petroleum Geophysics (INCT-GP),Jörg Schleicher; Jessé C. Costa; Amélia Novais,Seismic Migration,Brazil; Brazil; Brazil; Brazil,1,migration; crosscorrelation; imaging; noise,0,2014-12-22,2014-06-20,Reduction of crosstalk in blended-shot migration,80
45,2014-09-23,Schlumberger; Saudi Aramco,Nizare El Yadari,Seismic Migration,UK; Saudi Arabia,1,migration; inversion; Gaussian beam; vector-acoustic imaging,8,2014-12-29,2014-07-11,True-amplitude vector-acoustic imaging: Application of Gaussian beams,80
46,2014-09-09,Heriot-Watt University; University of Edinburgh,David P. Connolly; Antonios Giannopoulos; Michael C. Forde,Seismic Modeling and Wave Propagation,UK; UK,1,wave equation; wave propagation; boundary conditions; finite difference; surface wave,1,2014-12-01,2014-04-13,A higher order perfectly matched layer formulation for finite-difference time-domain seismic wave modeling,80
47,2014-10-06,China University of Petroleum,Zhiming Ren; Yang Liu,Seismic Modeling and Wave Propagation,China,1,acoustic and elastic wave equation modeling; time-space domain; staggered-grid; finite-difference; least squares; dispersion analysis; stability condition,11,2014-12-22,2014-06-05,Acoustic and elastic modeling by optimal time-space-domain staggered-grid finite-difference schemes,80
48,2014-09-23,University of Saskatchewan; University of Saskatchewan; CGG,Igor Morozov; Amin Baharvand Ahmadi,Seismic Modeling and Wave Propagation,Canada; Canada; Canada,1,attenuation; coherence; scattering; statistics,7,2014-12-24,2013-12-02,Taxonomy of Q,80
49,2014-09-28,Norwegian University of Science and Technology; King Abdullah University for Science and Technology,Qi Hao; Alexey Stovas; Tariq Alkhalifah,Seismic Modeling and Wave Propagation,Norway; Saudi Arabia,1,anisotropy; traveltime; modeling; prestack; migration,1,2014-12-30,2013-08-28,The offset-midpoint traveltime pyramid in 3D transversely isotropic media with a horizontal symmetry axis,80
50,2014-10-02,Chinese Academy of Sciences; Institute of Disaster Prevention; Chinese Academy of Sciences; Chinese Academy of Sciences,Renhu Yang; Weijian Mao; Xu Chang,Seismic Modeling and Wave Propagation,China; China; China; China,1,modeling; wave propagation; finite difference,0,2015-01-05,2013-11-24,An efficient seismic modeling in viscoelastic isotropic media,80
51,2014-08-26,University of Alberta,Ke Chen; Mauricio D. Sacchi,Signal Processing,Canada,1,algorithm; filtering; inversion; noise; signal processing,43,2014-12-01,2014-03-07,Robust reduced-rank filtering for erratic seismic noise attenuation,80
52,2014-09-09,Jilin University,Yang Liu; Ning Liu; Cai Liu,Signal Processing,China,1,3D; least squares; signal processing; random; noise,8,2014-11-26,2014-01-08,Adaptive prediction filtering in t-x-y domain for random noise attenuation using regularized nonstationary autoregression,80
53,2014-09-24,CGG; ConocoPhillips; CGG; CGG,Yu Zhang; Lian Duan; Yi Xie,Signal Processing,UK; USA; UK; Singapore,1,least squares; Reverse time migration; imaging; migration,36,2014-12-22,2013-12-11,A stable and practical implementation of least-squares reverse time migration,80
