,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
28,2013-07-17,Observatório Nacional; Federal University of Pará,Felipe F. Melo; Valeria C. F. Barbosa; Leonardo Uieda; Vanderlei C. Oliveira Jr.; João B. C. Silva,Magnetic Exploration Methods,Brazil; Brazil,6,3D; magnetics; processing; deconvolution; inversion,8,2013-10-04,2012-12-10,Estimating the nature and the horizontal and vertical positions of 3D magnetic sources using Euler deconvolution,78
29,2013-07-07,,Farnoush Forghani-Arani; Mark Willis; Seth S. Haines; Mike Batzle; Jyoti Behura; Michael Davidson,Passive Seismic Methods,USA; USA; USA; USA; USA; USA,6,microseismic; noise; passive seismic; shale gas; processing,11,2013-10-04,2012-11-28,An effective noise-suppression technique for surface microseismic data,78
30,2013-08-15,Stanford University,Indrajit Das; Mark D. Zoback,Passive Seismic Methods,USA,6,4D; time-lapse; reservoir characterization; rock physics; monitoring,34,2013-10-21,2013-04-24,"Long-period, long-duration seismic events during hydraulic stimulation of shale and tight-gas reservoirs — Part 1: Waveform characteristics",78
31,2013-08-15,Stanford University,Indrajit Das; Mark D. Zoback,Passive Seismic Methods,USA,6,fractures; microseismic; shale gas; earthquake; horizontal wells,20,2013-10-17,2013-04-24,Long-period long-duration seismic events during hydraulic stimulation of shale and tight-gas reservoirs — Part 2: Location and mechanisms,78
32,2013-06-28,China University of Petroleum (Huadong),Zhaoyun Zong; Xingyao Yin; Guochen Wu,Seismic Amplitude Interpretation,China,6,amplitude variation with offset (AVO); inversion; interpretation,26,2013-10-03,2012-12-18,Elastic impedance parameterization and inversion with Young’s modulus and Poisson’s ratio,78
33,2013-07-19,The University of Texas at Austin,Sergey Fomel,Seismic Attributes and Pattern Recognition,USA,6,spectral analysis; seismic attributes; signal processing; attenuation; Fourier transform,32,2013-10-08,2013-06-13,Seismic data decomposition into spectral components using regularized nonstationary autoregression,78
34,2013-08-01,NTNU; NTNU and STATOIL Research Centre; OPTOPLAN,Martin Landrø; Lasse Amundsen; Jan Langhammer,Seismic Data Acquisition,Norway; Norway; Norway; Norway,6,air gun; noise; wave propagation; acquisition,5,2013-10-07,2013-04-05,Repeatability issues of high-frequency signals emitted by air-gun arrays,78
35,2013-06-30,Colorado School of Mines; ConocoPhillips Company; Colorado School of Mines,Yong Ma; Dave Hale,Seismic Inversion,USA; USA; USA,6,wave equation; reflection; traveltime; inversion,72,2013-10-07,2013-01-04,Wave-equation reflection traveltime inversion with dynamic warping and full-waveform inversion,78
36,2013-07-07,ETH Zurich; ETH Zurich; Institute of Structural Engineering,Ludwig Auer; André Marc Nuber; Stewart Alan Greenhalgh; Hansruedi Maurer; Stefano Marelli,Seismic Inversion,Switzerland; Switzerland,6,filtering; modeling; tomography,16,2013-10-07,2012-09-20,A critical appraisal of asymptotic 3D-to-2D data transformation in full-waveform seismic crosshole tomography,78
37,2013-05-13,Schlumberger-Doll Research; Schlumberger-Gould Research,Maokun Li; James Rickett; Aria Abubakar,Seismic Inversion,USA; UK,6,inversion; imaging; wavelet,13,2013-10-09,2012-08-26,Application of the variable projection scheme for frequency-domain full-waveform inversion,78
38,2013-07-17,Los Alamos National Laboratory,Zhigang Zhang; Lianjie Huang,Seismic Inversion,USA,6,time-lapse; tomography; reflection; optimization,17,2013-10-11,2012-12-18,Double-difference elastic-waveform inversion with prior information for time-lapse monitoring,78
39,2013-08-01,The University of Texas at Austin,Alexander Klokov; Sergey Fomel,Seismic Migration,USA,6,migration; imaging; diffraction; aliasing; filtering,12,2013-10-07,2013-03-14,Selecting an optimal aperture in Kirchhoff migration using dip-angle images,78
40,2013-07-17,University of Oslo; State University of Campinas (UNICAMP); State University of Campinas (UNICAMP); Petroleum Geo-Services; State University of Campinas (UNICAMP),Leiv-J. Gelius; Martin Tygel; André K. Takahata; Endrias G. Asgedom; Dany R. Serrano,Seismic Migration,Brazil; Brazil; Norway; Brazil,6,diffraction; signal processing; imaging,11,2013-10-09,2013-02-09,High-resolution imaging of diffractions — A window-steered MUSIC approach,78
41,2013-08-20,The University of Edinburgh,Matteo Ravasi; Andrew Curtis,Seismic Migration,UK,6,imaging; Reverse-time migration; boundary conditions; reciprocity; oceanbottom cable (OBC),25,2013-10-31,2013-04-16,Elastic imaging with exact wavefield extrapolation for application to ocean-bottom 4C seismic data,78
42,2013-06-30,The University of Texas at Dallas; Repsol Services Company; The University of Texas at Dallas,Qunshan Zhang; George A. McMechan,Seismic Velocity/Statics,USA; USA; USA,6,velocity analysis; migration,4,2013-10-07,2012-10-08,Polarization-based wave-equation migration velocity analysis in acoustic media,78
43,2013-07-15,The University of Texas at Austin; Cornell University,Siwei Li; Alexander Vladimirsky; Sergey Fomel,Seismic Velocity/Statics,USA; USA,6,tomography; traveltime; turning ray; near surface; optimization,9,2013-10-09,2013-02-14,First-break traveltime tomography with the double-square-root eikonal equation,78
44,2013-08-20,Jilin University; Jilin University,Hongbo Lin; Yue Li; Baojun Yang; Haitao Ma,Signal Processing,China; China,6,filtering; noise; random; seismic attributes; signal processing,11,2013-10-23,2012-10-09,Random denoising and signal nonlinearity approach by time-frequency peak filtering using weighted frequency reassignment,78
45,2013-08-20,Spaceage Geoconsulting,Indrajit G. Roy,Signal Processing,Australia,6,Hilbert transform; sinc method; conformal mapping; robust regularization,6,2013-10-23,2013-01-10,On robust estimation of discrete Hilbert transform of noisy data,78
46,2013-08-26,Tsinghua University,Zhong-xiao Li; Wen-kai Lu,Signal Processing,China,6,adaptive multiple subtraction; blind source separation; 3D convolved mixtures; iterative reweighted least-squares,13,2013-10-24,2012-10-27,Adaptive multiple subtraction based on 3D blind separation of convolved mixtures,78
47,2013-08-26,Statoil Research Centre; The Norwegian University of Science and Technology; Statoil Gulf Services Inc.; University of Houston,Lasse Amundsen; Hongbo Zhou; Arne Reitan; Arthur B. Weglein,Signal Processing,Norway; Norway; USA; Norway; USA,6,acoustic; deconvolution; wave equation,16,2013-10-25,2013-05-30,On seismic deghosting by spatial deconvolution,78
48,2013-08-26,University of Alberta,Nadia Kreimer; Aaron Stanton; Mauricio D. Sacchi,Signal Processing,Canada,6,interpolation; prestack; 4D; processing; optimization,39,2013-10-29,2013-01-18,Tensor completion based on nuclear norm minimization for 5D seismic data reconstruction,78
49,2013-07-02,Newmont Mining Corporation; Newmont Mining Corporation,Perry A. Eaton; Robert G. Anderson; Steven V. Queen; Bruno Y. Nilsson; Eric Lauritsen; Colin T. Barnett; Mark Olm; Steven Mitchell,Tutorials and Expository Discussions,USA; USA; USA; South Australia,6,electromagnetics; airborne survey; resistivity; mining; case history,2,2013-10-07,2012-11-06,Helicopter time-domain electromagnetics — Newmont and the NEWTEM experience,78
50,2013-10-31,,Yang Liu,Errata,,6,-,0,2013-10-31,2013-10-31,"To: “Globally optimal finite-difference schemes based on least squares,” Yang Liu, Geophysics, 78, no. 4, T113–T132, doi: 10.1190/geo2012-0480.1.",78
51,2013-10-31,,,Errata,,6,-,0,2013-10-31,2013-10-31,Geophysics Dissertation Abstracts,78
52,2013-10-31,,,Errata,,6,-,0,2013-10-31,2013-10-31,Intellectual Property,78
