,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
13,2013-05-09,Technische Universität Clausthal; Rutgers-Newark; Technische Universität Braunschweig,Andreas Weller; Lee Slater; Sven Nordsiek,Borehole Geophysics and Rock Properties,Germany; USA; Germany,5,induced polarization (IP); environmental; near surface; rock physics,39,2013-08-01,2013-02-25,On the relationship between induced polarization and surface conductivity: Implications for petrophysical interpretation of electrical measurements,78
14,2013-05-08,The University of Western Australia,Matthew Saul; David Lumley; Jeffrey Shragge,Borehole Geophysics and Rock Properties,Australia,5,modeling; rock physics; shear modulus; bulk modulus; borehole geophysics,3,2013-08-01,2012-10-30,Modeling the pressure sensitivity of uncemented sediments using a modified grain contact theory: Incorporating grain relaxation and porosity effects,78
15,2013-05-29,"the University of Tokyo; Japan Petroleum Exploration Co., Ltd.; The University of Tokyo",Hiroyuki Suzuki; Jun Matsushima,Borehole Geophysics and Rock Properties,Japan; Japan; Japan,5,attenuation; borehole geophysics; scattering; hydrates; processing,14,2013-09-02,2012-11-23,Quantifying uncertainties in attenuation estimation at methane-hydrate-bearing zones using sonic waveform logs,78
16,2013-05-03,ORG Geophysical; University of Oslo,Eirik G. Flekkøy,Borehole Geophysics and Rock Properties,Norway; Norway,5,induced polarization (IP); electromagnetics,8,2013-09-02,2012-11-12,A physical basis for the Cole-Cole description of electrical conductivity of mineralized porous media,78
17,2013-06-21,Imperial College; Australian National University; École Normale Supérieure; Imperial College,Emmanuel C. David; Jérome Fortin; Alexandre Schubnel; Yves Guéguen; Robert W. Zimmerman,Borehole Geophysics and Rock Properties,UK; Australia; France; UK,5,acoustic; bulk modulus; dispersion; porosity; rock physics,17,2013-09-10,2013-02-23,Laboratory measurements of low- and high-frequency elastic moduli in Fontainebleau sandstone,78
18,2013-06-04,GFZ German Research Centre for Geosciences; Stanford University; Stanford University,Hiroki Sone; Mark D. Zoback,Borehole Geophysics and Rock Properties,Germany; USA; USA,5,shale gas; rock physics; anisotropy; borehole geophysics,103,2013-09-11,2013-02-12,Mechanical properties of shale-gas reservoir rocks — Part 1: Static and dynamic elastic properties and anisotropy,78
19,2013-06-04,Stanford University; GFZ German Research Centre for Geosciences; Stanford University,Hiroki Sone; Mark D. Zoback,Borehole Geophysics and Rock Properties,USA; Germany; USA,5,shale gas; rock physics; borehole geophysics,50,2013-09-13,2013-02-12,"Mechanical properties of shale-gas reservoir rocks — Part 2: Ductile creep, brittle strength, and their relation to the elastic modulus",78
20,2013-05-10,Laurentian University,Michal Kolaj; Richard Smith,Electrical and Electromagnetic Methods,Canada,5,apparent resistivity; case history; electromagnetics; interpretation; environmental,6,2013-08-01,2012-10-30,Using spatial derivatives of electromagnetic data to map lateral conductance variations in thin-sheet models: Applications over mine tailings ponds,78
21,2013-06-13,GFZ German Research Centre for Geosciences; Shell Global Solutions International BV; University of Münster; GFZ German Research Centre for Geosciences,Rita Streich; Michael Becken; Oliver Ritter,Electrical and Electromagnetic Methods,Germany; The Netherlands; Germany; Germany,5,electromagnetics; signal processing; noise,20,2013-08-28,2013-01-20,Robust processing of noisy land-based controlled-source electromagnetic data,78
22,2013-05-25,University of Toronto; RMIT University,Adam Smiarowski; James Macnae,Electrical and Electromagnetic Methods,Canada; Australia,5,electromagnetics; airborne survey; modeling,3,2013-09-06,2012-11-04,Detection of a perfect conductor with an airborne electromagnetic system: The Gemini Field Test,78
23,2013-06-04,Rutgers University; Rutgers University; United States Environmental Protection Agency,Jeffrey Heenan; Abigail Porter; Dimitrios Ntarlagiannis; Lily Y. Young; Dale D. Werkema; Lee D. Slater,Electrical and Electromagnetic Methods,USA; USA; USA,5,induced polarization (IP); spectral analysis; reservoir characterization,3,2013-09-13,2013-03-01,Sensitivity of the spectral induced polarization method to microbial enhanced oil recovery processes,78
24,2013-05-21,Colorado School of Mines; Colorado School of Mines; Université de Savoie; Colorado School of Mines; Rutgers–Newark; Oklahoma State University,J. B. Rittgers; A. Revil; M. Karaoulis; M. A. Mooney; L. D. Slater; E. A. Atekwana,Engineering and Environmental Geophysics,USA; USA; France; USA; USA; USA,5,tomography; time-lapse; borehole geophysics; near surface; environmental,15,2013-08-28,2013-01-28,Self-potential signals generated by the corrosion of buried metallic objects with application to contaminant plumes,78
25,2013-06-04,Getech; University of Leeds; Nuclear Materials Authority; Getech; University of Leeds; Getech,Ahmed Salem; Chris Green; Simon Campbell; J. Derek Fairhead; Lorenzo Cascone; Lee Moorhead,Gravity Exploration Methods,UK; UK; Egypt; UK; UK; UK,5,gravity; imaging; interpretation; inversion,6,2013-09-06,2012-04-27,Moho depth and sediment thickness estimation beneath the Red Sea derived from satellite and terrestrial gravity data,78
26,2013-04-15,Michigan State University; New Mexico Institute of Mining and Technology; Keele University; United States Army Engineer Research and Development Center (ERDC); New Mexico Institute of Mining and Technology,Remke L. Van Dam; Jan M. H. Hendrickx; Nigel J. Cassidy; Ryan E. North; Mine Dogan; Brian Borchers,Ground-penetrating Radar,USA; USA; UK; USA; USA,5,ground-penetrating radar (GPR); magnetic susceptibility; near surface; rock physics; remote sensing,6,2013-07-25,2012-07-11,Effects of magnetite on high-frequency ground-penetrating radar,78
27,2013-06-02,Jilin University,Guoqing Ma,Magnetic Exploration Methods,China,5,Euler equation; structural index; potential field,7,2013-08-28,2012-11-21,Combination of horizontal gradient ratio and Euler methods for the interpretation of potential field data,78
28,2013-04-29,Colorado School of Mines; University of British Columbia; Colorado School of Mines,Kristofer Davis; Yaoguo Li,Magnetic Exploration Methods,USA; Canada; USA,5,inversion; magnetics; wavelet,13,2013-09-03,2012-05-25,"Efficient 3D inversion of magnetic data via octree-mesh discretization, space-filling curves, and wavelets",78
29,2013-06-18,China University of Geosciences; University of Kentucky,HengLei Zhang; Dhananjay Ravat; XiangYun Hu,Magnetic Exploration Methods,China; USA,5,Downward continuation; potential fields; stable downward continuation; potential field image sharpening,10,2013-09-03,2012-10-31,An improved and stable downward continuation of potential field data: The truncated Taylor series iterative downward continuation method,78
30,2013-05-13,Università di Bologna,Francesco Mulargia; Silvia Castellaro,Passive Seismic Methods,Italy,5,crosscorrelation; noise; passive seismic,5,2013-08-19,2012-09-25,A seismic passive imaging step beyond SPAC and ReMi,78
31,2013-05-15,,Jakob B. U. Haldorsen; Nicholas J. Brooks; Mathieu Milenkovic,Passive Seismic Methods,Norway; USA,5,Acoustics; Microseismic Monitoring; Imaging,12,2013-08-28,2013-03-01,Locating microseismic sources using migration-based deconvolution,78
32,2013-04-21,Centro de Investigación Cientifica y Educación Superior de Ensenada,Pratap N. Sahay,Poroelasticity,Mexico,5,rock physics; porosity; bulk modulus; modeling; wave propagation,6,2013-08-08,2012-06-26,Biot constitutive relation and porosity perturbation equation,78
33,2013-05-16,Stanford University; Stanford University; Stanford University,Stéphanie Vialle; Jack Dvorkin; Gary Mavko,Poroelasticity,USA; USA; USA,5,carbonate; hydrology; imaging; porosity; rock physics,5,2013-08-19,2012-10-29,Implications of pore microgeometry heterogeneity for the movement and chemical reactivity of CO2 in carbonates,78
34,2013-05-16,Stanford University,Gary Mavko; Nishank Saxena,Poroelasticity,USA,5,bulk modulus; rock physics; porosity,9,2013-09-02,2013-02-24,Embedded-bound method for estimating the change in bulk modulus under either fluid or solid substitution,78
35,2013-05-27,University of Calgary,Mahdi H. Almutlaq; Gary F. Margrave,Reservoir Geophysics,Canada,5,surface consistent; filtering; time-lapse; processing; prestack,4,2013-09-10,2013-02-11,Surface-consistent matching filters for time-lapse seismic processing,78
36,2013-04-20,West Virginia University,Dengliang Gao,Seismic Attributes and Pattern Recognition,USA,5,3D; seismic attributes; visualization; interpretation,9,2013-09-06,2012-10-08,Wavelet spectral probe for seismic structure interpretation and fracture characterization: A workflow with case studies,78
37,2013-04-12,Colorado School of Mines,Jyoti Behura; Roel Snieder,Seismic Interferometry,USA,5,acquisition; airgun; crosscorrelation; reservoir characterization; wavelet,4,2013-09-16,2013-02-22,Virtual Real Source: Source signature estimation using seismic interferometry,78
38,2013-05-02,Clarkson University; University of Florida; Florida Department of Transportation,Khiem T. Tran; Michael McVay; Michael Faraone; David Horhota,Seismic Inversion,USA; USA; USA,5,2D,12,2013-08-08,2013-02-19,Sinkhole detection using 2D full seismic waveform tomography,78
39,2013-06-12,Universidad Nacional de La Plata; University of Alberta,Daniel O. Pérez; Danilo R. Velis; Mauricio D. Sacchi,Seismic Inversion,Argentina; Argentina; Canada,5,algorithm; inversion; amplitude variation with offset (AVO); least squares; seismic attributes,18,2013-09-02,2013-02-26,High-resolution prestack seismic inversion using a hybrid FISTA least-squares strategy,78
40,2013-06-21,King Abdullah University of Science and Technology,Yunseok Choi; Tariq Alkhalifah,Seismic Inversion,Saudi Arabia,5,inversion; sources; wave propagation; marine,1,2013-09-06,2012-11-21,Multisource waveform inversion of marine streamer data using normalized wavefield,78
41,2013-06-04,Seoul National University; Pukyong National University,Sangmin Kwak; Hyunggu Jun; Wansoo Ha; Changsoo Shin,Seismic Inversion,Republic of Korea; Republic of Korea,5,signal processing; wave equation,1,2013-09-10,2012-07-02,Temporal windowing and inverse transform of the wavefield in the Laplace-Fourier domain,78
42,2013-05-06,Schlumberger-Doll Research,Guangdong Pan; Aria Abubakar,Seismic Modeling and Wave Propagation,USA,5,acoustic; 3D; finite difference,6,2013-07-25,2012-07-24,Iterative solution of 3D acoustic wave equation with perfectly matched layer boundary condition and multigrid preconditioner,78
43,2013-05-16,KACST,Tariq Alkhalifah,Seismic Modeling and Wave Propagation,Saudi Arabia,5,prestack; migration; modeling,2,2013-08-08,2012-12-20,Prestack wavefield approximations,78
44,2013-05-24,Colorado School of Mines (CSM),Steven Shawn Smith; Ilya Tsvankin,Seismic Modeling and Wave Propagation,USA,5,modeling; time-lapse; multicomponent; inversion; reservoir characterization,5,2013-09-26,2012-08-31,Sensitivity of compaction-induced multicomponent seismic time shifts to variations in reservoir properties,78
45,2013-05-01,University of Pisa; University of Milano; Eni S.p.A.–Exploration and Production Division,Andrea Tognarelli; Eusebio Stucchi; Alessia Ravasio; Alfredo Mazzotti,Seismic Velocity/Statics,Italy; Italy; Italy,5,coherence; processing; resolution; subbasalt; velocity analysis,2,2013-08-02,2012-12-28,High-resolution coherency functionals for velocity analysis: An application for subbasalt seismic exploration,78
46,2013-05-13,Colorado School of Mines; BP America; University of Western Australia; Colorado School of Mines,Tongning Yang; Jeffrey Shragge; Paul Sava,Seismic Velocity/Statics,USA; USA; Australia; USA,5,wave equation; tomography; illumination; velocity analysis; subsalt,21,2013-08-08,2012-07-18,Illumination compensation for image-domain wavefield tomography,78
47,2013-05-16,Tsinghua University; The University of Texas at Austin,Zhonghuan Chen; Sergey Fomel; Wenkai Lu,Signal Processing,China; USA,5,interpolation; signal processing; optimization; attributes; filtering,13,2013-08-08,2012-11-09,Omnidirectional plane-wave destruction,78
48,2013-05-17,Harbin Institute of Technology,Jianwei Ma,Signal Processing,China,5,interpolation; signal processing; sparse,26,2013-08-08,2012-11-01,Three-dimensional irregular seismic data reconstruction via low-rank matrix completion,78
49,2013-05-10,The University of British Columbia; University of British Columbia; The University of British Columbia,Hassan Mansour; Felix J. Herrmann; Özgür Yılmaz,Signal Processing,Canada; Canada; Canada,5,interpolation; optimization; sampling; random,12,2013-08-08,2012-09-19,Improved wavefield reconstruction from randomized sampling via weighted one-norm minimization,78
50,2013-05-07,University of Tehran,Hamid Sattari; Ali Gholami; Hamid R. Siahkoohi,Signal Processing,Iran,5,AVO analysis; Gas reservoir detection; Thin-bed characterization; Seismic data analysis; Sparse time-frequency,6,2013-08-08,2012-12-31,Seismic data analysis by adaptive sparse time-frequency decomposition,78
51,2013-05-20,China University of Petroleum; China National Oil and Gas Exploration and Development Company,Ming Cai; Wenxiao Qiao; Xiaodong Ju; Xiaohua Che; Yuhong Zhao,Signal Processing,China; China,5,wavelet; measurement while drilling (MWD); signal processing; acoustic; logging,3,2013-08-19,2012-07-25,Lossless compression method for acoustic waveform data based on wavelet transform and bit-recombination mark coding,78
52,2013-05-09,University of Edinburgh,Anton Ziolkowski,Tutorials and Expository Discussions,UK,5,deconvolution; noise; resolution; signal processing; sources,1,2013-08-05,2013-01-27,Wiener estimation of the Green’s function,78
53,2013-09-20,University of Hamburg; University of Hamburg,Dirk Gajewski; Claudia Vanelle; Andrey Bakulin; Abdulfattah Al-Dajani,Seismic Anisotropy,Germany; Germany,5,-,0,2013-09-20,2013-09-20,Seismic anisotropy in oil and gas exploration and development — Introduction,78
54,2013-02-15,NTNU; Tesseral Technology Inc.; Statoil,A. Stovas; Y. Roganov; K. Duffaut; A. J. Carter,Seismic Anisotropy,Norway; Norway,5,anisotropy; wave propagation; wavelet; log analysis,1,2013-07-25,2012-08-01,Low-frequency layer-induced anisotropy,78
55,2013-02-11,University of Hamburg; Saint Petersburg State University,Sergius Dell; Anna Pronevich; Boris Kashtan; Dirk Gajewski,Seismic Anisotropy,Germany; Russia,5,anisotropy; diffraction; velocity analysis; traveltime,3,2013-07-25,2012-08-24,Diffraction traveltime approximation for general anisotropic media,78
56,2013-05-02,Lawrence Berkeley National Laboratory; All-Russian Research Institute of Geosystems,Valeri Korneev; Stanislav Glubokovskikh,Seismic Anisotropy,USA; Russia,5,anisotropy; compressional wave (P-wave); crustal structure; tectonics; velocity analysis,7,2013-08-01,2012-09-12,Seismic velocity changes caused by an overburden stress,78
57,2013-05-23,University of Hamburg,Claudia Vanelle; Dirk Gajewski,Seismic Anisotropy,Germany,5,anisotropy; imaging; migration; prestack; traveltime,2,2013-08-08,2012-09-20,True-amplitude Kirchhoff depth migration in anisotropic media: The traveltime-based approach,78
58,2013-04-30,King Abdulaziz City for Science and Technology (KACST),Tariq Alkhalifah,Seismic Anisotropy,Saudi Arabia,5,acoustic; anisotropy; modeling,0,2013-07-25,2012-09-22,Acoustic anisotropic wavefields through perturbation theory,78
59,2013-04-30,Colorado School of Mines; Shell Exploration and Production Company; Colorado School of Mines,Xiaoxiang Wang; Ilya Tsvankin,Seismic Anisotropy,USA; USA; USA,5,anisotropy; P-wave; tomography; vertical seismic profile (VSP); reflection,13,2013-09-11,2012-09-23,Multiparameter TTI tomography of P-wave reflection and VSP data,78
60,2013-04-04,KAUST; Academy of Sciences of the Czech Republic; Charles University; Norsar,Umair bin Waheed; Ivan Pšenčík; Vlastislav Červený; Einar Iversen; Tariq Alkhalifah,Seismic Anisotropy,Saudi Arabia; Czech Republic; Czech Republic; Norway,5,anisotropy; ray tracing; traveltime,3,2013-06-24,2012-09-25,Two-point paraxial traveltime formula for inhomogeneous isotropic and anisotropic media: Tests of accuracy,78
61,2013-01-11,"Sorbonne Paris Cité, Université Paris Diderot; Academy of Sciences of the Czech Republic",Véronique Farra; Ivan Pšenčík,Seismic Anisotropy,France; Czech Republic,5,anisotropy; normal moveout (NMO); reflection; traveltime,10,2013-07-25,2012-09-26,Moveout approximations for P- and SV-waves in VTI media,78
62,2013-04-05,Curtin University; Cooperative Research Centre for Greenhouse Gas Technologies; Curtin University; Cooperative Research Centre for Greenhouse Gas Technologies; CSIRO Earth Science and Resource Engineering,Mehdi Asgharzadeh; Andrej Bóna; Roman Pevzner; Milovan Urosevic; Boris Gurevich,Seismic Anisotropy,Australia; Australia; Australia; Australia; Australia,5,anisotropy; P-wave; vertical seismic profile (VSP); optimization; inversion,5,2013-06-24,2012-09-27,Reliability of the slowness and slowness-polarization methods for anisotropy estimation in VTI media from 3C walkaway VSP data,78
63,2013-04-30,King Abdullah University of Science and Technology (KAUST); Norwegian University of Science and Technology (NTNU),Umair bin Waheed; Tariq Alkhalifah; Alexey Stovas,Seismic Anisotropy,Saudi Arabia; Norway,5,diffraction; anisotropy; traveltime,11,2013-08-02,2012-09-28,Diffraction traveltime approximation for TI media with an inhomogeneous background,78
64,2013-04-30,Colorado School of Mines,Nishant Kamath; Ilya Tsvankin,Seismic Anisotropy,USA,5,inversion; multicomponent; anisotropy,6,2013-07-25,2012-09-28,Full-waveform inversion of multicomponent data for horizontally layered VTI media,78
65,2013-03-13,Colorado School of Mines; CGG; Colorado School of Mines,Pengfei Cai; Ilya Tsvankin,Seismic Anisotropy,USA; USA,5,2D; anisotropy; converted wave; inversion; multicomponent,2,2013-09-17,2012-09-28,Joint migration velocity analysis of PP- and PS-waves for VTI media,78
