,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2015-09-23,Chang’an University; Xidian University; University of Houston,Zhili He; Kai Huang; Richard C. Liu; Chen Guo; Zhao Jin; Lina Zhang,Borehole Geophysics and Rock Properties,China; China; USA,1,Triaxial Induction Logging; EM propagation in biaxial anisotropic media; Layered biaxial formations; Fractured formations,0,2015-12-14,2015-02-15,A semianalytic solution to the response of a triaxial induction logging tool in a layered biaxial anisotropic formation,81
11,2015-08-01,Sorbonne-Universités; Rutgers University–Newark Campus; Sorbonne-Universités; Sorbonne-Universités; Ingénierie et Mesures Géophysiques,Pauline Kessouri; Sébastien Flageul; Quentin Vitale; Solène Buvat; Fayçal Rejiba; Alain Tabbagh,Electrical and Electromagnetic Methods,France; USA; France; France; France,1,EM prototype; medium frequency range; dielectric permittivity; electrical conductivity; water content; clay content,0,2015-11-30,2014-10-01,Medium-frequency electromagnetic device to measure electric conductivity and dielectric permittivity of soils,81
12,2015-09-23,Colorado School of Mines; Colorado School of Mines; Université Savoie Mont Blanc,Qifei Niu; André Revil,Electrical and Electromagnetic Methods,USA; USA; France,1,Electrical and Electromagnetic Methods; Borehole Geophysics and Rock Properties,9,2015-12-08,2015-01-31,Connecting complex conductivity spectra to mercury porosimetry of sedimentary rocks,81
13,2015-09-14,Electromagnetic GeoServices (EMGS); Norwegian University of Science and Technology,Jan Petter Morten; Jean-Michael Poudroux; Rune Mittet,Electrical and Electromagnetic Methods,Norway; Norway,1,electromagnetics; 3D; inversion; marine; survey design,0,2015-12-22,2014-12-10,A modeling study of augmenting coarse-grid 3D controlled-source electromagnetics with data from a towed receiver array,81
14,2015-08-05,Delft University of Technology; Statoil ASA; Statoil ASA; Delft University of Technology,Silvian Bensdorp; Steen A. Petersen; Per-Atle Olsen; Frank Antonsen; Peter M. van den Berg; Jacob T. Fokkema,Electrical and Electromagnetic Methods,The Netherlands; Norway; Norway; The Netherlands,1,borehole geophysics; electromagnetics; inversion,0,2016-01-04,2014-11-18,An approximate 3D inversion method for inversion of single-well induction-logging responses,81
15,2015-09-25,Norwegian University of Science and Technology; EMGS ASA; University of Stavanger; Norwegian University of Science and Technology; Institute of Petroleum Technology and Applied Geophysics,Martin Panzner; Jan Petter Morten; Wiktor Waldemar Weibull; Børge Arntsen,Electrical and Electromagnetic Methods,Norway; Norway; Norway; Norway; Norway,1,Subbasalt; velocity analysis; Reverse time migration; electromagnetics; inversion,0,2016-01-29,2015-03-02,Integrated seismic and electromagnetic model building applied to improve subbasalt depth imaging in the Faroe-Shetland Basin,81
16,2015-08-03,China University of Geosciences; China Aero Geophysical Survey and Remote Sensing Center for Land and Resources; Chinese Academy of Geological Sciences (CAGS); China University of Geosciences,Yanyun Sun; Wencai Yang; Xiangzhi Zeng; Zhiyong Zhang,Gravity Exploration Methods,China; China; China; China,1,potential field; edge enhancement; spectral moments; edge coefficient; geological structures,4,2015-10-13,2014-09-11,Edge enhancement of potential field data using spectral moments,81
17,2015-10-06,Zhejiang University of Technology; Zhejiang University of Technology; Central South University,Leyuan Wu; Longwei Chen,Gravity Exploration Methods,China; China; China,1,Fourier transform; gravity,4,2016-01-29,2014-11-26,Fourier forward modeling of vector and tensor gravity fields due to prismatic bodies with variable density contrast,81
18,2015-08-19,Universität Potsdam; Germany,Niklas Allroggen; Jens Tronicke,Ground-penetrating Radar,,1,ground-penetrating radar (GPR); attributes; time-lapse,4,2015-11-18,2015-03-12,Attribute-based analysis of time-lapse ground-penetrating radar data,81
19,2015-10-06,Schlumberger Gould Research Center; University of Alberta,Ismael Vera Rodriguez; Nasser Kazemi,Passive Seismic Methods,UK; Canada,1,passive seismic; imaging; induced seismicity; inversion; microseismic,0,2016-01-29,2015-04-07,Compressive sensing imaging of microseismic events constrained by the sign-bit,81
20,2015-07-14,University of Saskatchewan,Igor B. Morozov; Wubing Deng,Poroelasticity,Canada,1,attenuation; compressional wave (P-wave); modeling; reflectivity; rock physics,2,2015-11-18,2014-04-12,"Macroscopic framework for viscoelasticity, poroelasticity, and wave-induced fluid flows — Part 1: General linear solid",81
21,2015-08-19,Okayama University,Akira Yoneda; Ferdous Hasan Sohag,Poroelasticity,Japan,1,3D; finite element; porosity; rock physics,0,2015-11-30,2014-12-29,3D analysis of pore effect on composite elasticity by means of the finite-element method,81
22,2015-09-03,The China University of Geosciences; The China University of Geosciences; The China University of Geosciences,Yudi Pan; Jianghai Xia; Yixian Xu; Lingli Gao; Zongbo Xu,Seismic Inversion,China; China; China,1,Love wave; waveform inversion; shear-wave velocity; conjugate gradient algorithm,8,2015-11-16,2014-05-13,Love-wave waveform inversion in time domain for shallow shear-wave velocity,81
23,2015-09-03,University of Calgary; Nexen Energy ULC,Hassan Khaniani; John C. Bancroft; Eric von Lunen,Seismic Inversion,Canada; Canada,1,inversion; prestack; multiparameter; full-waveform inversion; 3C,0,2015-11-18,2014-11-27,Iterative multiparameter waveform inversion of precritical reflection data using prestack time Kirchhoff approximation,81
24,2015-08-19,WPI,Jiangtao Hu; Huazhong Wang; Xiongwen Wang,Seismic Migration,China,1,Reverse time migration; migration,6,2015-10-13,2015-01-27,Angle gathers from reverse time migration using analytic wavefield propagation and decomposition in the time domain,81
25,2015-08-19,The University of Texas at Austin,Zhiguang Xue; Yangkang Chen; Sergey Fomel; Junzhe Sun,Seismic Migration,USA,1,least squares; migration; noise; imaging; RTM,46,2015-11-06,2014-11-13,Seismic imaging of incomplete data and simultaneous-source data using least-squares reverse time migration with shaping regularization,81
26,2015-08-19,Massachusetts Institute of Technology; Memorial University of Newfoundland,Oleg V. Poliannikov; Alison E. Malcolm,Seismic Migration,USA; Canada,1,acoustic; imaging; migration; statistics,5,2015-11-06,2014-12-21,The effect of velocity uncertainty on migrated reflectors: Improvements from relative-depth imaging,81
27,2015-09-13,Northeast Petroleum University; Imperial College London; Centre for Reservoir Geophysics,Ying Shi; Yanghua Wang,Seismic Migration,China; UK,1,reverse time migration; 3D VSP; random boundary; GPU,5,2015-11-16,2015-05-12,Reverse time migration of 3D vertical seismic profile data,81
28,2015-08-19,The University of Texas at Austin; Stanford University,Junzhe Sun; Sergey Fomel; Lexing Ying,Seismic Migration,USA; USA,1,reverse time migration; wave propagation; anisotropy; imaging; subsalt,22,2015-11-26,2015-03-17,Low-rank one-step wave extrapolation for reverse time migration,81
29,2015-09-18,University of Edinburgh,Jack King,Seismic Modeling and Wave Propagation,UK,1,air gun; modeling; sources,0,2015-11-18,2015-03-27,Viscosity in air-gun bubble modeling,81
30,2015-09-23,China University of Petroleum; The University of British Columbia; China University of Petroleum,Xintao Chai; Shangxu Wang; Jianxin Wei; Jingnan Li; Hanjun Yin,Seismic Modeling and Wave Propagation,China; Canada; China,1,physical modeling; nonstationary sparse reflectivity inversion; inverse Q filtering,12,2015-11-18,2015-04-28,Reflectivity inversion for attenuated seismic data: Physical modeling and field data experiments,81
31,2015-08-19,CGG Services UK Limited,Adel Khalil; Henning Hoeber,Signal Processing,UK,1,4D; common angle; time-lapse; wave propagation; wave equation,3,2015-10-08,2015-02-25,Wave-equation-based image warping,81
32,2015-09-08,University of Campinas; University of Campinas,Kenji Nose-Filho; André K. Takahata; Renato Lopes; João M. T. Romano,Signal Processing,Brazil; Brazil,1,minimum entropy deconvolution; multichannel blind deconvolution; signal processing; sparsity,7,2015-11-16,2015-02-02,A fast algorithm for sparse multichannel blind deconvolution,81
33,2015-09-13,China University of Petroleum (East China); Tsinghua University,Zhong-Xiao Li; Zhen-Chun Li; Wen-Kai Lu,Signal Processing,China; China,1,multichannel predictive deconvolution; fast iterative shrinkage thresholding algorithm; 2D predictive filter; temporal and spatial data window,5,2015-11-16,2015-06-18,Multichannel predictive deconvolution based on the fast iterative shrinkage-thresholding algorithm,81
34,2015-09-13,Beijing Institute of Technology; University of Wisconsin; Tsinghua University,Xiaoying Deng; Zhengjun Zhang; Dinghui Yang,Signal Processing,China; USA; China,1,Kalman filter; seismic deconvolution; state space; seismic resolution,0,2015-11-26,2014-12-25,Seismic data deconvolution using Kalman filter based on a new system model,81
35,2015-08-19,PSL Research University; University of Campinas (UNICAMP); UNICAMP; PSL Research University; University of Campinas (UNICAMP),Yves-Marie Batany; Leonardo Tomazeli Duarte; Daniela Donno; João Marcos Travassos Romano; Hervé Chauris,Signal Processing,France; Brazil; Brazil; France; Brazil,1,adaptive subtraction; multiples; neural networks; maximum likelihood; least squares,4,2015-12-17,2015-03-17,Adaptive multiple subtraction: Unification and comparison of matching filters based on the ℓq-norm and statistical independence,81
36,2015-09-14,China University of Petroleum (East China); China University of Petroleum (East China),Dai Yong-Shou; Wang Rong-Rong; Li Chuang; Zhang Peng; Tan Yong-Cheng,Signal Processing,China; China,1,non-stationary seismogram; time-varying wavelet extraction; spectral modeling; local similarity; accuracy evaluation,3,2015-12-17,2015-06-15,A time-varying wavelet extraction using local similarity,81
37,2015-09-28,Tsinghua University,Jinlin Liu; Wenkai Lu,Signal Processing,China,1,Adaptive multiple subtraction; multiband; pattern coding; PCA; basis vector,1,2015-12-22,2015-06-12,Adaptive multiple subtraction based on multiband pattern coding,81
38,2015-10-07,The University of Oklahoma,Sumit Verma; Shiguang Guo; Thang Ha; Kurt J. Marfurt,Signal Processing,USA,1,3D; processing; K-L transform; prestack; noise,9,2016-01-28,2014-09-23,Highly aliased ground-roll suppression using a 3D multiwindow Karhunen-Loève filter: Application to a legacy Mississippi Lime survey,81
39,2015-10-06,University of Alberta,Jinkun Cheng; Mauricio D. Sacchi,Signal Processing,Canada,1,acquisition; coherency; common receiver; ocean-bottom node; separation,4,2016-01-29,2015-05-21,Fast dual-domain reduced-rank algorithm for 3D deblending via randomized QR decomposition,81
40,2015-09-14,Universidade Federal do Rio Grande do Norte; INCT-GP/CNPq — Instituto Nacional de Ciências e Tecnologia em Geofísica do Petróleo — CNPq; Universidade Federal do Rio Grande do Norte; Programa de Pós-graduação em Geodinâmica e Geofísica; INCT-GP/CNPq — Instituto Nacional de Ciências e Tecnologia em Geofísica do Petróleo — CNPq,Renato R. S. Dantas; Walter E. Medeiros,Tutorials and Expository Discussions,Brazil; Brazil; Brazil; Brazil; Brazil,1,Crosswell; Illumination; Inversion; Radon Transform; Tomography,1,2015-12-21,2015-02-25,Resolution in crosswell traveltime tomography: The dependence on illumination,81
41,2016-02-03,University of Wyoming; Boise State University; University of Kansas; USACE Cold Regions Research and Engineering Laboratory; Swansea University,Andrew D. Parsekian; John Bradford; Georgios Tsoflias; Steven Arcone; Bernd Kulessa,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA; UK,1,-,0,2016-02-03,2016-02-03,Advancements in the measurement of the cryosphere using geophysics — Introduction,81
42,2015-05-28,Imperial College London; University of Leeds; Turkish Petroleum Corporation; Alfred-Wegener-Institut; University of California San Diego,Adam D. Booth; Ezgi Emir; Anja Diez,Special section: Advancements in the measurement of the cryosphere using geophysics,UK; UK; Turkey; Germany; USA,1,-,0,2015-08-26,2015-03-19,Approximations to seismic AVA responses: Validity and potential in glaciological applications,81
43,2015-06-09,University of Wisconsin-Madison; Cary Institute of Ecosystem Studies; U.S. Army Engineer Research and Development Center; Portland State University; Louisiana State University,Hilary A. Dugan; Steven A. Arcone; Maciej K. Obryk; Peter T. Doran,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA,1,ground-penetrating radar (GPR); water; Antarctica,0,2015-08-28,2015-03-07,"High-resolution ground-penetrating radar profiles of perennial lake ice in the McMurdo Dry Valleys, Antarctica: Horizon attributes, unconformities, and subbottom penetration",81
44,2015-07-14,U.S. Army ERDC-Cold Regions Research and Engineering Laboratory; Dartmouth College; University of Maine,Steven A. Arcone; James H. Lever; Laura E. Ray; Benjamin S. Walker; Gordon Hamilton; Lynn Kaluzienski,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA,1,ground-penetrating radar (GPR); Antarctica; acquisition,2,2015-09-23,2015-03-03,"Ground-penetrating radar profiles of the McMurdo Shear Zone, Antarctica, acquired with an unmanned rover: Interpretation of crevasses, fractures, and folds within firn and marine ice",81
45,2015-07-29,California Institute of Technology; University of Texas at Austin,Dustin M. Schroeder; Cyril Grima; Donald D. Blankenship,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA,1,airborne survey; remote sensing; ground-penetrating radar (GPR); oceanography; reflectivity,11,2015-09-23,2015-02-26,"Evidence for variable grounding-zone and shear-margin basal conditions across Thwaites Glacier, West Antarctica",81
46,2015-06-22,"Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Memorial University of Newfoundland; Uppsala University; ETH Zurich, Institute of Geophysics; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Jacobs University Bremen gGmbH",Priska A. Hunkeler; Stefan Hendricks; Mario Hoppmann; Colin G. Farquharson; Thomas Kalscheuer; Melchior Grab; Manuela S. Kaufmann; Lasse Rabenstein; Rüdiger Gerdes,Special section: Advancements in the measurement of the cryosphere using geophysics,Germany; Canada; Sweden; Switzerland; Germany; Germany,1,electromagnetics; low frequency; sensors; inversion; porosity,4,2015-09-25,2015-02-28,Improved 1D inversions for sea ice thickness and conductivity from electromagnetic induction data: Inclusion of nonlinearities caused by passive bucking,81
47,2015-07-19,"Boise State University; GeoTek Alaska, Inc.; DF Dickins Associates, LLC",John H. Bradford; Esther L. Babcock; Hans-Peter Marshall; David F. Dickins,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA,1,ground-penetrating radar (GPR); inversion; environmental; near surface; attributes,1,2015-11-16,2015-03-11,Targeted reflection-waveform inversion of experimental ground-penetrating radar data for quantification of oil spills under sea ice,81
48,2015-09-14,United States Army Cold Regions Research and Engineering Laboratory; Alaska Ecoscience; University of Alaska Fairbanks; United States Army Cold Regions Research and Engineering Laboratory; University of Alaska Fairbanks Water and Environmental Research Center and International Arctic Research Center,Thomas A. Douglas; M. Torre Jorgenson; Dana R. N. Brown; Seth W. Campbell; Christopher A. Hiemstra; Stephanie P. Saari; Kevin Bjella; Anna K. Liljedahl,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA; USA,1,electrical/resistivity; environmental; permafrost; remote sensing; resistivity,0,2015-12-17,2015-03-06,"Degrading permafrost mapped with electrical resistivity tomography, airborne imagery and LiDAR, and seasonal thaw measurements",81
49,2015-09-30,University of California; Aarhus University; Sorbonne Universités; University of Wisconsin; Middlebury College; Dartmouth College; Louisiana State University,Neil Foley; Slawek Tulaczyk; Esben Auken; Cyril Schamper; Hilary Dugan; Jill Mikucki; Ross Virginia; Peter Doran,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; Denmark; France; USA; USA; USA; USA,1,Antarctica; permafrost; electrical/resistivity; electromagnetics; groundwater,2,2015-12-21,2015-03-18,"Helicopter-borne transient electromagnetics in high-latitude environments: An application in the McMurdo Dry Valleys, Antarctica",81
50,2015-09-25,Sensors &amp; Software Inc.,A. Peter Annan; Nectaria Diamanti; J. David Redman; Steven R. Jackson,Special section: Advancements in the measurement of the cryosphere using geophysics,Canada,1,ground-penetrating radar (GPR); profiling; reflection; engineering; monitoring,2,2015-12-28,2015-03-02,Ground-penetrating radar for assessing winter roads,81
51,2015-10-12,The University of Kansas; Chevron Energy; The University of Kansas; The University of Kansas; The University of Kansas; Pennsylvania State University,José A. Vélez; Georgios P. Tsoflias; Ross A. Black; Cornelis J. Van der Veen; Sridhar Anandakrishnan,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA; USA; USA,1,anisotropy; P-wave; reflection,1,2016-01-04,2015-03-06,"Distribution of preferred ice crystal orientation determined from seismic anisotropy: Evidence from Jakobshavn Isbræ and the North Greenland Eemian Ice Drilling facility, Greenland",81
52,2015-09-30,University of Alberta; ETH Zurich; ETH Zurich,Anja Rutishauser; Hansruedi Maurer; Andreas Bauder,Special section: Advancements in the measurement of the cryosphere using geophysics,Canada; Switzerland; Switzerland,1,ground-penetrating radar (GPR); water; airborne survey,3,2016-01-04,2015-03-04,Helicopter-borne ground-penetrating radar investigations on temperate alpine glaciers: A comparison of different systems and their abilities for bedrock mapping,81
53,2015-10-06,"Université Grenoble Alpes &amp; CNRS; Université Grenoble Alpes, IRD &amp; CNRS; Université Grenoble Alpes &amp; CNRS; Université Grenoble Alpes",Stéphane Garambois; Anatoly Legchenko; Christian Vincent; Emmanuel Thibert,Special section: Advancements in the measurement of the cryosphere using geophysics,France; France; France; France; France,1,ground-penetrating radar (GPR); monitoring; surface nuclear magnetic resonance; 3D,2,2016-01-05,2015-02-27,Ground-penetrating radar and surface nuclear magnetic resonance monitoring of an englacial water-filled cavity in the polythermal glacier of Tête Rousse,81
54,2015-10-01,ETH Zurich; ETH Zurich,Kaspar Merz; Hansruedi Maurer; Lasse Rabenstein; Thomas Buchli; Sarah M. Springman; Matthias Zweifel,Special section: Advancements in the measurement of the cryosphere using geophysics,Switzerland; Switzerland,1,Permafrost\; rock glaciers; geophysical tomography; ground-penetrating-radar; seismics; geoelectrics,1,2015-12-21,2015-03-09,Multidisciplinary geophysical investigations over an alpine rock glacier,81
55,2015-10-12,Technical University of Denmark; Lund University,Thomas Ingeman-Nielsen; Soňa Tomaškovičová; Torleif Dahlin,Special section: Advancements in the measurement of the cryosphere using geophysics,Denmark; Sweden,1,electrical/resistivity; modeling; near surface; algorithm; survey design,3,2016-01-29,2015-09-11,Effect of electrode shape on grounding resistances — Part 1: The focus-one protocol,81
56,2015-09-30,Technical University of Denmark; Aarhus University; Orbicon Greenland; Lund University; University of Copenhagen,Soňa Tomaškovičová; Thomas Ingeman-Nielsen; Anders V. Christiansen; Inooraq Brandt; Torleif Dahlin; Bo Elberling,Special section: Advancements in the measurement of the cryosphere using geophysics,Denmark; Denmark; Greenland; Sweden; Denmark,1,"electrical/resistivity; permafrost; monitoring; , time-lapse",2,2016-01-12,2015-03-06,Effect of electrode shape on grounding resistances — Part 2: Experimental results and cryospheric monitoring,81
57,2015-09-30,University of Wyoming; University of Wyoming; University of Wyoming,W. Steven Holbrook; Scott N. Miller; Matthew A. Provart,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA,1,diffraction; migration; water; hydrology,1,2016-01-29,2015-02-26,Estimating snow water equivalent over long mountain transects using snowmobile-mounted ground-penetrating radar,81
58,2015-10-01,Universität Potsdam; Alfred-Wegener-Institut,Stephan Schennen; Jens Tronicke; Sebastian Wetterich; Niklas Allroggen; Georg Schwamborn; Lutz Schirrmeister,Special section: Advancements in the measurement of the cryosphere using geophysics,Germany; Germany,1,3D; ground-penetrating radar (GPR); migration; permafrost,3,2016-01-29,2015-02-28,3D ground-penetrating radar imaging of ice complex deposits in northern East Siberia,81
59,2015-09-30,Swansea University; University of Leeds; University of Alaska Fairbanks,Charlotte Axtell; Tavi Murray; Bernd Kulessa; Roger A. Clark; Alessio Gusmeroli,Special section: Advancements in the measurement of the cryosphere using geophysics,UK; UK; USA,1,borehole geophysics; ground-penetrating radar (GPR); velocity analysis; survey design; water,1,2016-01-29,2015-03-04,Improved accuracy of cross-borehole radar velocity models for ice property analysis,81
60,2015-09-30,WSL Institute for Snow and Avalanche Research SLF; Boise State University; ETH Zürich,Lino Schmid; Jürg Schweizer; John Bradford; Hansruedi Maurer,Special section: Advancements in the measurement of the cryosphere using geophysics,Switzerland; USA; Switzerland,1,full-waveform inversion; ground-penetrating radar (GPR); stratigraphy; modeling; layered,1,2016-01-29,2015-03-06,A synthetic study to assess the applicability of full-waveform inversion to infer snow stratigraphy from upward-looking ground-penetrating radar data,81
61,2015-09-24,Hydrologic Science and Engineering Program; Idaho State University; Colorado School of Mines; Hydrologic Science and Engineering Program,Emily B. Voytek; Caitlin R. Rushlow; Sarah E. Godsey; Kamini Singha,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA,1,permafrost; hydrology; electrical/resistivity; near surface,3,2016-01-29,2015-03-12,Identifying hydrologic flowpaths on arctic hillslopes using electrical resistivity and self potential,81
62,2015-10-26,"University of California, Berkeley; Lawrence Berkeley National Laboratory; Lawrence Berkeley National Laboratory; University of California, Berkeley",Shan Dou; Seiji Nakagawa; Douglas Dreger; Jonathan Ajo-Franklin,Special section: Advancements in the measurement of the cryosphere using geophysics,USA; USA; USA; USA,1,rock physics; permafrost; compressional wave (P-wave); ultrasonic; attenuation,5,2016-01-29,2015-03-15,A rock-physics investigation of unconsolidated saline permafrost: P-wave properties from laboratory ultrasonic measurements,81
