,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2014-01-28,ConocoPhillips Company; Texas A&amp;M University,Hamid Adesokan; Yuefeng Sun,Borehole Geophysics and Rock Properties,USA; USA,3,rock physics; P-wave; incompressibility; porosity; reservoir characterization,6,2014-05-02,2012-12-05,Rock-physics-based estimation of critical-clay-volume fraction and its effect on seismic velocity and petrophysical properties,79
11,2014-02-18,University of Évora; University of Évora; University of Aveiro; University of Évora; University of Évora; University of Aveiro,Hugo Gonçalves Silva; Mouhaydine Tlemçani; Jorge Humberto Monteiro; Manuel Pedro Graça; Patricia Moita; António Pinho; Mourad Bezzeghoud; Sushil Kumar Mendiratta; Rui Namorado Rosa,Borehole Geophysics and Rock Properties,Portugal; Portugal; Portugal; Portugal; Portugal; Portugal,3,rock physics; porosity; water table; electromagnetics,1,2014-05-09,2013-10-26,Low-temperature dielectric measurements of confined water in porous granites,79
12,2014-02-24,China University of Petroleum,Xiaohua Che; Wenxiao Qiao; Xiaodong Ju; Junqiang Lu; Jinping Wu,Borehole Geophysics and Rock Properties,China,3,acoustic; amplitude; arrays; beam; wave propagation,4,2014-05-08,2013-09-03,An experimental study on azimuthal reception characteristics of acoustic well-logging transducers based on phased-arc arrays,79
13,2014-01-20,Laurentian University,Michal Kolaj; Richard Smith,Electrical and Electromagnetic Methods,Canada,3,Borehole; Electromagnetics; Mining,0,2014-05-12,2013-10-22,Robust conductance estimates from spatial and temporal derivatives of borehole electromagnetic data,79
14,2014-02-01,The Hong Kong University of Science and Technology,Qifei Niu; Yu-Hsing Wang,Electrical and Electromagnetic Methods,China,3,apparent resistivity; resistivity; tomography; inversion; near surface,3,2014-05-02,2013-07-29,Inversion of capacitively coupled resistivity (line-antenna) measurements,79
15,2014-01-20,Delft University of Technology; Statoil ASA; Delft University of Technology,Silvian Bensdorp; Steen A. Petersen; Peter M. van den Berg; Jacob T. Fokkema,Electrical and Electromagnetic Methods,The Netherlands; Norway; The Netherlands,3,electromagnetics; logging; modeling,5,2014-05-02,2013-06-24,An approximate 3D computational method for real-time computation of induction logging responses,79
16,2013-12-20,Schlumberger; Schlumberger; Total,Amr S. Misbah; Claudio L. Strobbia,Engineering and Environmental Geophysics,Egypt; Egypt; France,3,surface wave; attenuation; signal processing; spectral analysis,6,2014-03-28,2013-01-22,Joint estimation of modal attenuation and velocity from multichannel surface wave data,79
17,2014-02-18,Stanford University,Jan O. Walbrecker; Rosemary Knight; Elliot Grunewald,Engineering and Environmental Geophysics,USA,3,Prepolarization; Earth’s field NMR; relaxation,1,2014-05-05,2013-07-18,The impact of prepolarization on Earth’s field laboratory nuclear-magnetic-resonance relaxation experiments,79
18,2014-01-05,Technical University of Denmark; Aarhus University,Thomas Mejer Hansen; Knud Skou Cordua; Bo Holm Jacobsen; Klaus Mosegaard,Ground-penetrating Radar,Denmark; Denmark,3,inversion; sampling; statistics; tomography; crosswell,14,2014-03-13,2013-06-11,Accounting for imperfect forward modeling in geophysical inverse problems — Exemplified for crosshole tomography,79
19,2014-02-01,Lawrence Berkeley National Laboratory,Evan Schankee Um; Michael Commer; Gregory A. Newman,Interdisciplinary Studies,USA,3,electromagnetics; wave equation; inversion; Sub-salt,14,2014-04-02,2013-02-12,A strategy for coupled 3D imaging of large-scale seismic and electromagnetic data sets: Application to subsalt imaging,79
20,2014-01-14,University of the Witwatersrand,Gordon R. J. Cooper,Magnetic Exploration Methods,South Africa,3,Africa; magnetics,5,2014-03-12,2013-05-09,"The automatic determination of the location, depth, and dip of contacts from aeromagnetic data",79
21,2014-01-14,China University of Geosciences; São Paulo University; University of Kentucky; São Paulo University; China University of Geosciences,Heng Lei Zhang; Dhananjay Ravat; Yára R. Marangoni; Xiang Yun Hu,Magnetic Exploration Methods,China; Brazil; USA; Brazil; China,3,algorithm; gravity; processing; magnetics; mapping,9,2014-04-10,2013-06-12,NAV-Edge: Edge detection of potential-field sources using normalized anisotropy variance,79
22,2014-02-10,University of Texas,Wenjie Jiao; Michael Davidson; Arcangelo Sena; Bradley L. Bankhead; Yu Xia; Samik Sil; Changxi Zhou,Passive Seismic Methods,USA; USA,3,microseismic; sources; signal processing,2,2014-05-08,2013-05-23,The matter of size: On the moment magnitude of microseismic events,79
23,2014-02-24,Stanford University,Nishank Saxena; Gary Mavko,Poroelasticity,USA,3,finite element; reciprocity; reservoir characterization; rock physics; wave propagation,23,2014-05-02,2013-05-14,Exact equations for fluid and solid substitution,79
24,2014-01-21,NTNU Norwegian University of Science and Technology; NTNU Norwegian University of Science and Technology,Sandra Ok Soon Witsker; Martin Landrø; Per Avseth,Reservoir Geophysics,Norway; Norway; Norway,3,4D; time-lapse; traveltime,2,2014-05-08,2013-07-04,Using a pseudo-steady-state flow equation and 4D seismic traveltime shifts for estimation of pressure and saturation changes,79
25,2013-12-16,Schlumberger,Keshan Zou,Seismic Amplitude Interpretation,USA,3,converted wave,0,2014-04-10,2013-01-23,S-Zero Stack: A converted wave processing to extract subsurface density information,79
26,2013-12-17,Tokyo Institute of Technology,Kosuke Chimoto; Hiroaki Yamanaka,Seismic Interferometry,Japan,3,crosscorrelation; dispersion; amplitude; surface wave; processing,2,2014-03-12,2013-04-08,Effects of the durations of crosscorrelated microtremor records on broadband dispersion measurements using seismic interferometry,79
27,2014-01-14,King Khalid University; King Abdullah University of Science and Technology; Cairo University; King Abdullah University of Science and Technology,Ola Al-Hagan; Sherif M. Hanafy; Gerard T. Schuster,Seismic Interferometry,Saudi Arabia; Saudi Arabia; Egypt; Saudi Arabia,3,refraction; near surface; noise,8,2014-05-02,2013-06-05,Iterative supervirtual refraction interferometry,79
28,2014-02-10,University of Bucharest; Delft University of Technology,Ionelia Panea; Deyan Draganov; Carlos Almagro Vidal; Victor Mocanu,Seismic Interferometry,Romania; The Netherlands,3,crosscorrelation; noise; P-wave; surface wave; reflectivity,6,2014-05-09,2013-08-02,"Retrieval of reflections from ambient noise recorded in the Mizil area, Romania",79
29,2014-02-01,"KACST, Astronomy and Geophysical Research Institute; Shell",Tariq Alkhalifah; René-Édouard Plessix,Seismic Inversion,Saudi Arabia; Netherlands,3,inversion; anisotropy; scattering; RTM,72,2014-03-28,2013-10-01,A recipe for practical full-waveform inversion in anisotropic media: An analytical parameter resolution study,79
30,2014-01-13,ION Geophysical Corporation; ION Geophysical Corporation; Schlumberger,Jianyong Bai; David Yingst; Robert Bloor; Jacques Leveille,Seismic Inversion,USA; USA; USA,3,inversion; attenuation; wave equation; 3D; GOM,17,2014-05-02,2013-01-23,Viscoacoustic waveform inversion of velocity structures in the time domain,79
31,2014-01-13,Stanford University,Tieyuan Zhu; Jerry M. Harris; Biondo Biondi,Seismic Migration,USA,3,attenuation; Reverse-time migration; wave equation,69,2014-03-12,2013-09-12,Q-compensated reverse-time migration,79
32,2014-01-03,The University of Texas at Dallas; Total E&amp;P Research and Technology,Hu Jin; George A. McMechan; Huimin Guan,Seismic Migration,USA; USA,3,imaging; Reverse time migration; velocity analysis,28,2014-04-01,2013-09-04,Comparison of methods for extracting ADCIGs from RTM,79
33,2014-02-10,,Sheng Xu; Feng Chen; Bing Tang; Gilles Lambare,Seismic Migration,USA; USA; USA; USA; France,3,migration; algorithm; GOM; imaging; illumination,3,2014-05-02,2012-11-26,Noise removal by migration of time-shift images,79
34,2014-02-25,King Abdullah University of Science and Technology,Ali Aldawood; Ibrahim Hoteit; Tariq Alkhalifah,Seismic Migration,Saudi Arabia,3,imaging; sparse; inversion; least squares; migration,8,2014-05-08,2013-07-18,The possibilities of compressed-sensing-based Kirchhoff prestack migration,79
35,2014-01-03,Stanford University,Tieyuan Zhu; Jerry M. Harris,Seismic Modeling and Wave Propagation,USA,3,wave equation; attenuation; modeling; wave propagation,45,2014-03-12,2013-07-03,Modeling acoustic wave propagation in heterogeneous attenuating media using decoupled fractional Laplacians,79
36,2013-11-26,"Rice University; BGP International, Inc.; China University of Petroleum; Rice University",Huafeng Liu; Nanxun Dai; Fenglin Niu; Wei Wu,Seismic Modeling and Wave Propagation,USA; USA; China,3,acoustic; wave propagation; optimization; modeling; finite difference,17,2014-03-12,2013-02-24,An explicit time evolution method for acoustic wave propagation,79
37,2013-12-20,Barcelona Supercomputing Center; San Diego State University,Josep de la Puente; Miguel Ferrer; Mauricio Hanzich; José E. Castillo; José M. Cela,Seismic Modeling and Wave Propagation,Spain; USA,3,"wave propagation; surface wave; modeling, 3D; finite difference",23,2014-04-01,2013-10-07,Mimetic seismic wave modeling including topography on deformed staggered grids,79
38,2014-01-06,Xi’an Jiaotong University; National Engineering Laboratory for Offshore Oil Exploration; Hess Corporation,Haixia Zhao; Jinghuai Gao; Faqi Liu,Seismic Modeling and Wave Propagation,China; USA,3,diffusive-viscous wave equation; frequency-dependent; reflection coefficients; attenuation and dispersion; synthetic seismograms,11,2014-04-15,2013-01-31,Frequency-dependent reflection coefficients in diffusive-viscous media,79
39,2014-01-27,China University of Petroleum (East China); The University of Texas at Austin; The University of Texas at Austin,Gang Fang; Sergey Fomel; Qizhen Du; Jingwei Hu,Seismic Modeling and Wave Propagation,China; USA; USA,3,finite difference; modeling; wave propagation,20,2014-05-27,2013-07-31,Lowrank seismic-wave extrapolation on a staggered grid,79
40,2014-02-10,Collège François-Xavier-Garneau; Institut National de la Recherche Scientifique,Benjamin Gosselin-Cliche; Bernard Giroux,Seismic Modeling and Wave Propagation,Canada; Canada,3,3D; modeling; finite difference; wave propagation; attenuation,11,2014-05-07,2013-10-02,3D frequency-domain finite-difference viscoelastic-wave modeling using weighted average 27-point operators with optimal coefficients,79
41,2013-12-17,University of Alberta,Roberto H. Herrera; Mirko van der Baan,Signal Processing,Canada,3,crosscorrelation; crosswell; wells; wavelet; signal processing,12,2014-03-12,2013-07-05,A semiautomatic method to tie well logs to seismic data,79
42,2014-01-03,University of Alberta,Roberto H. Herrera; Jiajun Han; Mirko van der Baan,Signal Processing,Canada,3,Time-frequency analysis; empirical mode decomposition; continuous wavelet transform; synchrosqueezing transform; seismic spectral decomposition; seismic attributes; frequency resolution; instantaneous frequency,36,2014-03-12,2013-06-05,Applications of the synchrosqueezing transform in seismic time-frequency analysis,79
43,2014-01-13,Université de Caen; Harbin Institute of Technology; Shanghai Jiao Tong University,Jingwei Liang; Jianwei Ma; Xiaoqun Zhang,Signal Processing,France; China; China,3,signal processing; wavelet; interpolation; sparse,28,2014-03-28,2013-07-07,Seismic data restoration via data-driven tight frame,79
44,2014-01-13,Universiti Teknologi PETRONAS,Muhammad Sajid; Deva Ghosh,Signal Processing,Malaysia,3,resolution; signal processing; algorithm; seismic attributes,4,2014-03-28,2013-05-09,A fast and simple method of spectral enhancement,79
45,2014-01-03,The University of Texas at Austin; China University of Petroleum,Yangkang Chen; Jitao Ma,Signal Processing,USA; China,3,2D; noise; attenuation; signal processing; steep dip,75,2014-03-28,2013-02-27,Random noise attenuation by f-x empirical-mode decomposition predictive filtering,79
46,2014-01-21,China University of Petroleum,Xintao Chai; Shangxu Wang; Sanyi Yuan; Jianguo Zhao; Langqiu Sun; Xian Wei,Signal Processing,China,3,nonstationary seismic data; resolution enhancement; sparse reflectivity inversion; inverse Q filtering; basis pursuit,31,2014-04-29,2013-08-17,Sparse reflectivity inversion for nonstationary seismic data,79
47,2014-02-10,China University of Petroleum,Shoudong Wang; Xiaohong Chen,Signal Processing,China,3,attenuation; resolution; inversion,9,2014-05-02,2013-06-04,Absorption-compensation method by l1-norm regularization,79
48,2014-02-21,The University of Tokyo; The University of Tokyo; The University of Tokyo,Jun Matsushima; Makoto Suzuki; Ippei Matsugi; Yoshibumi Kato; Shuichi Rokugawa,Signal Processing,Japan; Japan; Japan; Japan,3,attenuation; signal processing; spectral analysis; vibroseis,1,2014-05-08,2013-07-26,Attenuation estimation using sweep signals in ultrasonic laboratory measurements,79
49,2014-05-22,ETH Zürich; Shell Exploration &amp; Production; TOTAL Exploration &amp; Production; Stanford University,Andreas Fichtner; René-Édouard Plessix; Clement Fleury; Biondo Biondi,Advances in Finite-frequency Imaging and Inversion,Switzerland; The Netherlands; France; USA,3,-,0,2014-05-22,2014-05-22,Advances in finite-frequency imaging and inversion — Introduction,79
50,2013-11-14,Tsinghua University; Hess Corporation,Wei Xie; Dinghui Yang; Faqi Liu; Jingshuang Li,Advances in Finite-frequency Imaging and Inversion,China; USA,3,seismic migration; seismic modeling; wave propagation,4,2014-05-19,2013-06-16,Reverse-time migration in acoustic VTI media using a high-order stereo operator,79
51,2014-02-24,University of California; University of California; Xi’an Jiaotong University; University of California; R&amp;D Center,Ru-Shan Wu; Jingrui Luo; Bangyu Wu,Advances in Finite-frequency Imaging and Inversion,USA; USA; China; USA; China,3,inversion; acoustic; wave equation; signal processing; reflection,82,2014-05-19,2013-08-04,Seismic envelope inversion and modulation signal model,79
52,2014-01-17,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale (OGS),Cinzia Bellezza; Flavio Poletto,Advances in Finite-frequency Imaging and Inversion,Italy,3,wave propagation; deconvolution; processing,4,2014-05-21,2013-08-06,Multidimensional deconvolution and processing of seismic-interferometry Arctic data,79
53,2014-01-21,Delft University of Technology; Colorado School of Mines; ETH Zürich; Colorado School of Mines,Kees Wapenaar; Jan Thorbecke; Joost van der Neut; Filippo Broggini; Evert Slob; Roel Snieder,Advances in Finite-frequency Imaging and Inversion,The Netherlands; USA; Switzerland; USA,3,multiples; migration; reciprocity,78,2014-05-22,2013-08-09,Marchenko imaging,79
54,2014-01-17,Stanford Univeristy; Stanford University,Yunyue Li; Biondo Biondi; Robert Clapp; Dave Nichols,Advances in Finite-frequency Imaging and Inversion,USA; USA; USA,3,anisotropy; migration; inversion; wave equation; Gulf of Mexico,5,2014-05-21,2013-09-05,Wave-equation migration velocity analysis for VTI models,79
55,2014-02-10,Shell Global Solutions International; Petroleum Development Oman,Alexandre Stopin; René-Édouard Plessix; Said Al Abri,Advances in Finite-frequency Imaging and Inversion,The Netherlands; Oman,3,finite difference; inversion; modeling; diving wave; Middle East,13,2014-05-22,2013-08-28,Multiparameter waveform inversion of a large wide-azimuth low-frequency land data set in Oman,79
56,2014-02-10,Princeton University,Yanhua O. Yuan; Frederik J. Simons,Advances in Finite-frequency Imaging and Inversion,USA,3,wavelet; modeling; filtering; signal processing; tomography,15,2014-05-22,2013-10-22,Multiscale adjoint waveform-difference tomography using wavelets,79
57,2014-01-18,Norwegian University of Science and Technology,Wiktor Waldemar Weibull; Børge Arntsen,Advances in Finite-frequency Imaging and Inversion,Norway,3,Reverse time migration; reflection; optimization; prestack; processing,2,2014-05-22,2013-06-24,Reverse-time demigration using the extended-imaging condition,79
58,2014-02-10,Colorado School of Mines; ETH Zürich; Colorado School of Mines; Delft University of Technology,Filippo Broggini; Roel Snieder; Kees Wapenaar,Advances in Finite-frequency Imaging and Inversion,USA; Switzerland; USA; The Netherlands,3,multiples; migration; reciprocity; crosscorrelation,40,2014-05-22,2013-08-14,Data-driven wavefield focusing and imaging with multidimensional deconvolution: Numerical examples for reflection data with internal multiples,79
59,2014-02-24,Norwegian University of Science and Technology,Espen Birger Raknes; Børge Arntsen,Advances in Finite-frequency Imaging and Inversion,Norway,3,4D; inversion; time-lapse; imaging; velocity analysis,22,2014-05-22,2013-10-03,Time-lapse full-waveform inversion of limited-offset seismic data using a local migration regularization,79
60,2014-02-24,Stanford University,Biondo Biondi; Ali Almomin,Advances in Finite-frequency Imaging and Inversion,USA,3,imaging; tomography; wave equation,46,2014-05-22,2013-09-09,Simultaneous inversion of full data bandwidth by tomographic full-waveform inversion,79
61,2014-03-12,Massachusetts Institute of Technology,Di Yang; Alison Malcolm; Michael Fehler,Advances in Finite-frequency Imaging and Inversion,USA,3,time-lapse; tomography; wave equation; reverse time migration,6,2014-05-22,2013-11-13,Using image warping for time-lapse image domain wavefield tomography,79
62,2014-02-10,Centrum Wiskunde &amp; Informatica; IBM T.J. Watson Research Center; University of British Columbia,Tristan van Leeuwen; Aleksandr Y. Aravkin; Felix J. Herrmann,Discussions,The Netherlands; USA; Canada,3,algorithm; inversion,0,2014-05-20,2013-12-16,"Comment on: “Application of the variable projection scheme for frequency-domain full-waveform inversion” (M. Li, J. Rickett, and A. Abubakar, Geophysics, 78, no. 6, R249–R257)",79
