,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2014-07-12,Harbin Institute of Technology,Yi-de Zhang; Hengshan Hu,Borehole Geophysics and Rock Properties,China,6,reflection; borehole geophysics; signal processing; P-wave; imaging,3,2014-09-16,2013-08-15,A technique to eliminate the azimuth ambiguity in single-well imaging,79
11,2014-06-16,University of Houston; TGSNopec Geophysical Company; University of Houston,Elmira Chabyshova; Gennady Goloshubin,Borehole Geophysics and Rock Properties,USA; USA; USA,6,amplitude; attenuation; P-wave; permeability; wave propagation,7,2014-09-24,2013-10-15,Seismic modeling of low-frequency “shadows” beneath gas reservoirs,79
12,2014-09-05,University of Texas at Austin; Vanderbilt University,Hugh Daigle; Andrew Johnson; Brittney Thomas,Borehole Geophysics and Rock Properties,USA; USA,6,log analysis; borehole geophysics; fractals,12,2014-10-24,2014-07-15,Determining fractal dimension from nuclear magnetic resonance data in rocks with internal magnetic field gradients,79
13,2014-08-21,University of California; Joint Institute for Nuclear Research; Los Alamos National Laboratory; University of California; University of California,Roman Vasin; Ricardo A. Lebensohn; Siegfried Matthies; Carlos N. Tomé; Hans-Rudolf Wenk,Borehole Geophysics and Rock Properties,USA; Russia; USA; USA; Germany; USA,6,Elastic averaging; seismic anisotropy; sheet silicate geometry,3,2014-10-24,2014-03-31,The influence of grain shape and volume fraction of sheet silicates on elastic properties of aggregates: Biotite platelets in an isotropic matrix,79
14,2014-07-07,Jilin University,Changchun Yin; Xin Huang; Yunhe Liu; Jing Cai,Electrical and Electromagnetic Methods,China,6,airborne electromagnetic; frequency-domain; footprint; Green’s function,5,2014-09-16,2014-01-06,Footprint for frequency-domain airborne electromagnetic systems,79
15,2014-07-03,"ETH Zurich; School of Geo-sciences and Info-Physics, Central South University; ETH Zurich; Uppsala University; ETH Zurich",Zhengyong Ren; Thomas Kalscheuer; Stewart Greenhalgh; Hansruedi Maurer,Electrical and Electromagnetic Methods,Switzerland; China; Switzerland; Sweden; Switzerland,6,finite element; 3D; magnetotelluric,7,2014-10-01,2013-10-11,A finite-element-based domain-decomposition approach for plane wave 3D electromagnetic modeling,79
16,2014-07-07,Electromagnetic Geoservices (EMGS) ASA,Sébastien de la Kethulle de Ryhove; Rune Mittet,Electrical and Electromagnetic Methods,Norway,6,magnetotelluric; modeling; inversion; finite difference,6,2014-10-08,2014-03-05,3D marine magnetotelluric modeling and inversion with the finite-difference time-domain method,79
17,2014-07-28,Memorial University of Newfoundland,Hormoz Jahandari; Colin G. Farquharson,Electrical and Electromagnetic Methods,Canada,6,3D; electromagnetics; finite difference; modeling; finite element,24,2014-10-10,2013-08-16,A finite-volume solution to the geophysical electromagnetic forward problem using unstructured grids,79
18,2014-07-27,University of British Columbia,David Marchant; Eldad Haber; Douglas W. Oldenburg,Electrical and Electromagnetic Methods,Canada,6,3D; induced polarization (IP); modeling; electromagnetics,14,2014-10-21,2014-02-05,Three-dimensional modeling of IP effects in time-domain electromagnetic data,79
19,2014-08-17,University of Oslo; Electromagnetic Geoservices (EMGS),Piyoosh Jaysaval; Daniil Shantsev; Sébastien de la Kethulle de Ryhove,Electrical and Electromagnetic Methods,Norway; Norway,6,3D; electromagnetics; finite difference; modeling; inversion,17,2014-10-23,2014-01-28,Fast multimodel finite-difference controlled-source electromagnetic simulations based on a Schur complement approach,79
20,2014-08-13,Stanford University,Denys Grombacher; Jan O. Walbrecker; Rosemary Knight,Electrical and Electromagnetic Methods,USA,6,electromagnetics; imaging; resolution; near surface,3,2014-10-23,2013-12-04,Imparting a phase during excitation for improved resolution in surface nuclear magnetic resonance,79
21,2014-08-18,Colorado School of Mines,Andrei Swidinsky,Electrical and Electromagnetic Methods,USA,6,"Electrical; Electromagnetic; Electromagnetic theory; Marine electromagnetics, Archaeology; Geotechnical; Hydrology",2,2014-10-27,2013-09-30,On the electromagnetic response of a resistive cylinder buried in a conductive host,79
22,2014-08-18,Hacettepe University; French Geological Survey; Yazd University; University of Poitiers; Sorbonne Universités; French Institute of Radioprotection and Nuclear Safety; Sorbonne Universités; CNRS; Colorado School of Mines; Université de Savoie,Gonca Okay; Phillipe Leroy; Ahmad Ghorbani; Phillipe Cosenza; Christian Camerlynck; Justo Cabrera; Nicolas Florsch; André Revil,Electrical and Electromagnetic Methods,Turkey; France; Iran; France; France; France; France; France; USA; France,6,electromagnetics; resistivity; induced polarization (IP); rock physics; porosity,20,2014-11-11,2013-09-16,Spectral induced polarization of clay-sand mixtures: Experiments and modeling,79
23,2014-06-24,Aalto University School of Engineering; Rutgers University,Edmundo Placencia-Gómez; Lee D. Slater,Engineering and Environmental Geophysics,Finland; USA,6,-,7,2014-09-23,2014-01-23,Electrochemical spectral induced polarization modeling of artificial sulfide-sand mixtures,79
24,2014-07-29,University of California; Lawrence Berkeley National Laboratory,Shan Dou; Jonathan B. Ajo-Franklin,Engineering and Environmental Geophysics,USA; USA,6,permafrost; surface wave; near surface; inversion; shear wave (S-wave),23,2014-09-23,2013-11-15,Full-wavefield inversion of surface waves for mapping embedded low-velocity zones in permafrost,79
25,2014-07-29,IAG-USP; IAG-USP; IAG-USP; TEC3GEO Geotechnologies,Suzan S. Vasconcelos; Carlos A. Mendonça; Nilton Silva,Engineering and Environmental Geophysics,Brazil; Brazil; Brazil; Brazil; Brazil,6,environmental; engineering,1,2014-10-10,2013-11-29,Self-potential signals from pumping tests in laboratory experiments,79
26,2014-07-29,Universidade Federal do Pará; Universidade Federal do Pará,Williams A. Lima; João B. C. Silva,Geophysical Software and Algorithms,Brazil; Brazil,6,gravity; inversion; algorithm; programming,4,2014-10-10,2013-09-24,Combined modeling and smooth inversion of gravity data from a faulted basement relief,79
27,2014-07-07,University of Naples “Federico II; Comenius University,Giovanni Florio; Maurizio Fedi; Roman Pašteka,Magnetic Exploration Methods,Italy; Slovakia,6,filtering; magnetics; noise,10,2014-09-16,2013-11-13,On the estimation of the structural index from low-pass filtered magnetic data,79
28,2014-07-28,Colorado School of Mines; University of British Columbia,Yaoguo Li; Misac Nabighian; Douglas W. Oldenburg,Magnetic Exploration Methods,USA; Canada,6,magnetics; magnetization; processing,1,2014-10-14,2014-03-19,Using an equivalent source with positivity for low-latitude reduction to the pole without striation,79
29,2014-08-17,Universidade de São Paulo,Vinicius Hector Abud Louro; Marta Silvia Maria Mantovani; Vanessa Biondo Ribeiro,Mining Geophysics,Brazil,6,magnetics; mining; magnetization; inversion,2,2014-10-28,2014-03-17,Magnetic field analysis of Morro do Leme nickel deposit,79
30,2014-08-26,"Delft University of Technology; Mitsui Oil Exploration Co., Ltd.; Kyoto University; Delft University of Technology",Yohei Nishitsuji; Issei Doi; Deyan Draganov,Passive Seismic Methods,the Netherlands; Japan; Japan; the Netherlands,6,converted wave; crustal structure; earthquake; passive seismic,0,2014-10-23,2013-10-23,The potential of imaging subsurface heterogeneities by natural local earthquakes,79
31,2014-08-17,Massachusetts Institute of Technology; Schlumberger-Doll Research; Massachusetts Institute of Technology; Memorial University of Newfoundland,Oleg V. Poliannikov; Michael Prange; Alison E. Malcolm; Hugues Djikpesse,Passive Seismic Methods,USA; USA; USA; Canada,6,earthquake; fractures; microseismic; traveltime,21,2014-10-24,2013-10-22,Joint location of microseismic events in the presence of velocity uncertainty,79
32,2014-08-09,"Spectraseis, Inc.",Jeremy D. Pesicek; Duncan Child; Brad Artman; Konrad Cieślik,Passive Seismic Methods,USA,6,earthquake; microseismic,5,2014-11-11,2013-10-31,Picking versus stacking in a modern microearthquake location: Comparison of results from a surface passive seismic monitoring array in Oklahoma,79
33,2014-06-09,City College of New York; Schlumberger-Doll Research,Yanqing Hu; Hernán A. Makse; John J. Valenza; David L. Johnson,Poroelasticity,USA; USA,6,acoustic; shear modulus; bulk modulus; modeling,2,2014-11-05,2013-12-12,Frequency-dependent attenuation and elasticity in unconsolidated earth materials: Effect of damping,79
34,2014-07-03,University of Bergen,Marcus Landschulze; Rolf Mjelde; Karin Landschulze,Seismic Data Acquisition,Norway,6,sensors; multicomponent; ocean-bottom cable (OBC); seafloor; signal processing,1,2014-10-01,2013-09-05,Systematic simulation of multicomponent receiver coupling to the seafloor using rheological models,79
35,2014-07-03,University of Bergen,Marcus Landschulze; Rolf Mjelde,Seismic Data Acquisition,Norway,6,ocean-bottom cable (OBC); seafloor; sensors; signal processing,0,2014-10-23,2013-09-02,Azimuth-dependent ocean bottom cable receiver coupling to the seafloor,79
36,2014-07-28,Lawrence Berkeley National Laboratory; ION Geophysical,Jinsong Chen; Michael E. Glinsky,Seismic Inversion,USA; USA,6,converted wave; inversion; multicomponent; statistics; shear wave (S-wave),1,2014-10-17,2013-12-08,Stochastic inversion of seismic PP and PS data for reservoir parameter estimation,79
37,2014-07-28,Karlsruhe Institute of Technology; Karlsruhe Institute of Technology; Black Forest Observatory,Lisa Groos; Martin Schäfer; Thomas Forbriger; Thomas Bohlen,Seismic Inversion,Germany; Germany; Germany,6,surface wave; near surface; inversion; attenuation,21,2014-10-23,2013-12-13,The role of attenuation in 2D full-waveform inversion of shallow-seismic body and Rayleigh waves,79
38,2014-06-15,University of California; Total Exploration &amp; Production,Rui Yan; Huimin Guan; Xiao-Bi Xie; Ru-Shan Wu,Seismic Migration,USA; USA,6,amplitude; imaging; migration; reflectivity; resolution,13,2014-09-16,2013-08-28,Acquisition aperture correction in the angle domain toward true-reflection reverse time migration,79
39,2014-07-11,King Abdullah University of Science and Technology,Gaurav Dutta; Gerard T. Schuster,Seismic Migration,Saudi Arabia,6,attenuation; reverse time migration; least squares,55,2014-10-01,2013-11-10,Attenuation compensation for least-squares reverse time migration using the viscoacoustic-wave equation,79
40,2014-07-09,Chinese Academy of Sciences; Chinese Academy of Sciences; University of Chinese Academy of Sciences; Chinese Academy of Sciences,Yibo Wang; Yikang Zheng; Lele Zhang; Xu Chang; Zhenxing Yao,Seismic Migration,China; China; China; China,6,reverse-time migration; multiples; noise; filtering,8,2014-10-20,2013-11-27,Reverse time migration of multiples: Eliminating migration artifacts in angle domain common image gathers,79
41,2014-07-12,CGG; ConocoPhillips; CGG,Yu Zhang; Andrew Ratcliffe; Graham Roberts; Lian Duan,Seismic Migration,UK; USA; UK,6,Reverse time migration; inversion; seismic impedance; vector processing; wave equation,26,2014-10-20,2013-12-11,Amplitude-preserving reverse time migration: From reflectivity to velocity and impedance inversion,79
42,2014-07-28,University of Science and Technology (NTNU) and STATOIL Research Centre; ETH-Zurich,Lasse Amundsen; Johan O. A. Robertsson,Seismic Modeling and Wave Propagation,Switzerland,6,wave equation; RTM; finite difference; multicomponent; marine,13,2014-09-23,2014-03-31,"Wave equation processing using finite-difference propagators, Part 1: Wavefield dissection and imaging of marine multicomponent seismic data",79
43,2014-07-12,ETH-Zurich; University of Science and Technology (NTNU) and STATOIL Research Centre,Johan O. A. Robertsson; Lasse Amundsen,Seismic Modeling and Wave Propagation,Switzerland; Norway,6,wave equation; finite difference; marine; signal processing; processing,13,2014-10-08,2014-03-31,"Wave equation processing using finite-difference propagators, Part 2: Deghosting of marine hydrophone seismic data",79
44,2014-08-09,China University of Petroleum,Hanming Chen; Hui Zhou; Yanqi Li,Seismic Modeling and Wave Propagation,China,6,AWWE; CPML; OWWE; staggered-grid; finite-difference,5,2014-10-10,2014-02-28,Application of unsplit convolutional perfectly matched layer for scalar arbitrarily wide-angle wave equation,79
45,2014-08-09,Sorbonne Universités; Université du Maine; Université du Maine,Ludovic Bodet; Amine Dhemaied; Roland Martin; Régis Mourgues; Fayçal Rejiba; Vincent Tournat,Seismic Modeling and Wave Propagation,France; France; France; France; France,6,granular media; surface waves; elastic properties; acoustic probing; physical modeling; seismic processing; numerical modeling.,4,2014-10-24,2014-03-18,Small-scale physical modeling of seismic-wave propagation using unconsolidated granular media,79
46,2014-08-17,Statoil Gulf Service,Sheng Xu; Hongbo Zhou,Seismic Modeling and Wave Propagation,USA,6,wave propagation; algorithm; anisotropy; acoustic; wave equation,23,2014-10-24,2014-05-22,Accurate simulations of pure quasi-P-waves in complex anisotropic media,79
47,2014-08-18,Tsinghua University; Southwest Petroleum University; Tsinghua University; Tsinghua University,Yushu Chen; Guojie Song; Zhihui Xue; Hao Jing; Haohuan Fu; Guangwen Yang,Seismic Modeling and Wave Propagation,China; China; China; China,6,2D; wave equation; modeling; finite difference,3,2014-10-24,2014-02-24,An improved optimal nearly analytical discretized method for 2D scalar wave equation in heterogeneous media based on the modified nearly analytical discrete operator,79
48,2014-08-26,The University of Western Australia,Jeffrey Shragge,Seismic Modeling and Wave Propagation,Australia,6,3D; acoustic; wave propagation; wave equation; imaging,7,2014-11-11,2014-04-14,Solving the 3D acoustic wave equation on generalized structured meshes: A finite-difference time-domain approach,79
49,2014-07-28,The University of Oklahoma,Bo Zhang; Tao Zhao; Jie Qi; Kurt J. Marfurt,Seismic Velocity/Statics,USA,6,Nonhyperbolic traveltime; NMO stretch; velocity analysis,9,2014-10-07,2014-03-07,Horizon-based semiautomated nonhyperbolic velocity analysis,79
50,2014-07-07,Colorado School of Mines,Stefan Compton; Dave Hale,Signal Processing,USA,6,algorithm; converted wave; interpretation; least squares; optimization,12,2014-09-23,2014-01-23,Estimating VP/VS ratios using smooth dynamic image warping,79
51,2014-08-26,Halliburton–Landmark,William S. Harlan,Signal Processing,USA,6,amplitude variation with offset (AVO); deconvolution; prestack; processing; normal moveout (NMO),1,2014-10-24,2013-12-30,Wavelet balancing for residual moveouts,79
52,2014-08-18,Colorado School of Mines; Université de Savoie,André Revil,Discussions,USA; France,6,-,2,2014-10-23,2014-07-05,"Comment on “Cooperative constrained inversion of multiple electromagnetic data sets” (Michael S. McMillan and Douglas W. Oldenburg, 2014, Geophysics, 79, no. 4, B173–B185)",79
53,2014-08-18,University of British Columbia,Michael S. McMillan; Douglas W. Oldenburg,Discussions,Canada,6,-,0,2014-10-23,2014-07-05,"Reply to “Cooperative constrained inversion of multiple electromagnetic data sets” (Michael S. McMillan and Douglas W. Oldenburg, 2014, Geophysics, 79, no. 4, B173–B185)",79
54,2014-10-28,,,Discussions,,6,-,0,2014-10-28,2014-10-28,Intellectual Property,79
