,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
21,2015-01-30,National Technical University of Athens; Harokopion University of Athens; Paris-Sorbonne University Abu Dhabi,George Apostolopoulos; Despina Minos-Minopoulos; Kosmas Pavlopoulos,Engineering and Environmental Geophysics,Greece; Greece; United Arab Emirates,4,case history; electromagnetics; resistivity; archaeology; engineering,0,2015-06-11,2014-03-03,"Geophysical investigation for the detection of liquefaction phenomena in an archaeological site, Lechaion, Greece",80
22,2015-03-03,Universidade Federal do Pará; Universidade Federal do Pará; National Institute for Petroleum Geophysics (INCT-GP); Universidade Federal do Pará; Secretaria de Educação do Estado do Pará; Formerly Universidade Federal do Pará,Darcicléa F. Santos; João B. C. Silva; Cristiano M. Martins; Raphael Di Carlo S. dos Santos; Laisse C. Ramos; Ana Carolina M. de Araújo,Gravity Exploration Methods,Brazil; Brazil; Brazil; Brazil; Brazil,4,gravity; faults; inversion; interpretation,3,2015-05-05,2014-11-04,Efficient gravity inversion of discontinuous basement relief,80
23,2015-03-16,"Fugro Geospatial, Inc.; National Oceanic and Atmospheric Administration (NOAA) National Geodetic Survey; University of New Brunswick",Detang Zhong; Theresa Marie Damiani; Sandra Ann Martinka Preaux; Robert William Kingdon,Gravity Exploration Methods,USA; USA; Canada,4,airborne survey; acquisition; gravimeter; gravity; processing,0,2015-06-08,2014-11-07,Comparison of airborne gravity processing results by GravPRO and Newton software packages,80
24,2015-03-17,Center for Gravity,Jiajia Sun; Yaoguo Li,Interdisciplinary Studies,USA,4,inversion; rock physics; statistics; algorithm; artificial intelligence,22,2015-06-22,2014-01-28,Multidomain petrophysically constrained inversion and geology differentiation using guided fuzzy c-means clustering,80
25,2015-02-15,Curtin University; CSIRO,Baichun Sun; Andrej Bóna; Binzhong Zhou; Matt van de Werken,Mining Geophysics,Australia; Australia,4,radiation; sources; monitoring; passive seismic,0,2015-05-26,2014-07-28,A comparison of radiated energy from diamond-impregnated coring and reverse-circulation percussion drilling methods in hard-rock environments,80
26,2015-04-06,Marathon Oil Company,Vladimir Grechka,Passive Seismic Methods,USA,4,microseismic; anisotropy,5,2015-05-26,2014-10-02,On the feasibility of inversion of single-well microseismic data for full moment tensor,80
27,2015-04-13,Université Joseph Fourier; Kantonales Laboratorium; Swiss Seismological Service; Colorado School of Mines,Gregor Hillers; Stephan Husen; Anne Obermann; Thomas Planès; Eric Larose; Michel Campillo,Passive Seismic Methods,France; Switzerland; Switzerland; USA,4,engineering; environmental; geothermal; noise; reservoir characterization,9,2015-06-25,2014-10-01,Noise-based monitoring and imaging of aseismic transient deformation induced by the 2006 Basel reservoir stimulation,80
28,2015-02-20,Colorado School of Mines; Whiting Petroleum Corporation; Colorado School of Mines,Patricia E. Rodrigues; Michael L. Batzle,Poroelasticity,USA; USA; USA,4,rock physics; shear wave (S-wave); shear modulus; amplitude,1,2015-05-26,2014-08-01,Strain amplitude dependence of shear modulus in heavy oils: Rheometer versus tension/compression technique,80
29,2015-03-09,Stanford University,Ammar El Husseiny; Tiziana Vanorio,Poroelasticity,USA,4,acoustic; carbonate; rock physics,5,2015-05-26,2014-12-18,The effect of micrite content on the acoustic velocity of carbonate rocks,80
30,2015-04-16,Massachusetts Institute of Technology; Schlumberger-Doll Research; Massachusetts Institute of Technology; Memorial University of Newfoundland,Oleg V. Poliannikov; Michael Prange; Hugues Djikpesse; Alison E. Malcolm; Michael Fehler,Reservoir Geophysics,USA; USA; USA; Canada,4,fractures; microseismic; permeability; statistics,4,2015-06-22,2014-08-11,Bayesian inversion of pressure diffusivity from microseismicity,80
31,2015-02-05,Texas Tech University; University of Houston,Anne-Cécile Lesage; Jie Yao; Fazle Hussain; Donald J. Kouri,Seismic Inversion,USA; USA,4,acoustic; algorithm; seafloor,9,2015-05-26,2014-07-31,Low-frequency reflection-data augmentation by an inpainting method: 1D acoustic media,80
32,2015-03-09,China University of Petroleum,Zhiming Ren; Yang Liu,Seismic Inversion,China,4,elastic full waveform inversion; staggered-grid; time-space domain finite-difference; the second generation wavelet; efficient boundary storage; checkpointing.,4,2015-05-26,2014-11-06,Elastic full-waveform inversion using the second-generation wavelet and an adaptive-operator-length scheme,80
33,2015-02-20,Deep Exploration Technology Cooperative Research Centre; Curtin University,Eric M. Takam Takougang; Brett Harris; Anton Kepic; Cuong V. A. Le,Seismic Inversion,Australia; Australia,4,resistivity; reflectivity; inversion; magnetotelluric; seismic impedance,4,2015-05-26,2014-05-28,Cooperative joint inversion of 3D seismic and magnetotelluric data: With application in a mineral province,80
34,2015-03-23,Tongji University,Benxin Chi; Liangguo Dong; Yuzhu Liu,Seismic Inversion,China,4,correlation; decomposition; reflection; full-waveform inversion,14,2015-06-10,2014-07-29,Correlation-based reflection full-waveform inversion,80
35,2015-04-13,Federal University of Bahia (UFBA); Compagnie Générale de Géophysique (CGG); UFBA,Adriano W. G. dos Santos; Reynam C. Pestana,Seismic Inversion,Brazil; USA; Brazil,4,full-waveform inversion; rapid expansion method; step length,2,2015-06-22,2014-07-24,Time-domain multiscale full-waveform inversion using the rapid expansion method and efficient step-length estimation,80
36,2015-02-04,King Abdullah University of Science and Technology; EXPEC ARC,Sanzong Zhang; Yi Luo; Gerard Schuster,Seismic Migration,Saudi Arabia; Saudi Arabia,4,tomography; traveltime; wave equation; crosscorrelation; Mexico,5,2015-05-26,2014-05-12,Shot- and angle-domain wave-equation traveltime inversion of reflection data: Synthetic and field data examples,80
37,2015-03-16,King Abdullah University of Science and Technology (KAUST); American University of Beirut,Ali Aldawood; Ibrahim Hoteit; Mohammad Zuberi; George Turkiyyah; Tariq AlKhalifah,Seismic Migration,Saudi Arabia; Lebanon,4,multiples; imaging; least squares; migration; scattering,6,2015-05-26,2014-09-16,The possibilities of least-squares migration of internally scattered seismic energy,80
38,2015-03-16,Tsinghua University,Lanlan Feng; Dinghui Yang; Wei Xie,Seismic Migration,China,4,2D; acoustic; anisotropy; RTM,1,2015-05-29,2014-05-24,An efficient symplectic reverse time migration method using a local nearly analytic discrete operator in acoustic transversely isotropic media with a vertical symmetry axis,80
39,2015-03-16,MIT Earth Resources Laboratory; Shell International E&amp;P Inc.; MIT Earth Resources Laboratory; Shell International E&amp;P Inc.,S. Ahmad Zamanian; William L. Rodi; Jonathan A. Kane; Michael C. Fehler,Seismic Migration,USA; USA; USA; USA,4,imaging; inversion; statistics; least squares; algorithm,0,2015-06-10,2014-08-07,Iterative estimation of reflectivity and image texture: Least-squares migration with an empirical Bayes approach,80
40,2015-04-06,Colorado School of Mines,Yuting Duan; Paul Sava,Seismic Migration,USA,4,converted wave; RTM; elastic,24,2015-06-18,2014-09-25,Scalar imaging condition for elastic reverse time migration,80
41,2015-04-20,The University of Edinburgh; Schlumberger Gould Research; Statoil,Matteo Ravasi; Ivan Vasconcelos; Andrew Curtis; Alexander Kritski,Seismic Migration,UK; UK; Norway,4,boundary conditions; reciprocity; migration; multicomponent; ocean-bottom cable (OBC),5,2015-06-23,2014-11-24,Vector-acoustic reverse time migration of Volve ocean-bottom cable data set without up/down decomposed wavefields,80
42,2015-04-20,DEP/FEM/Unicamp; National Institute of Petroleum Geophysics (INCT-GP); DMA/IMECC/Unicamp; National Institute of Petroleum Geophysics (INCT-GP),Henrique B. Santos; Tiago A. Coimbra; Jörg Schleicher; Amélia Novais,Seismic Migration,Brazil; Brazil,4,prestack; velocity analysis; wave propagation; ray tracing,2,2015-06-22,2014-05-02,Prestack time-migration velocity analysis using remigration trajectories,80
43,2015-03-03,The Chinese University of Hong Kong; Michigan State University,Eric T. Chung; Chi Yeung Lam; Jianliang Qian,Seismic Modeling and Wave Propagation,The People’s Republic of China; USA,4,finite element; surface wave; wave propagation; finite difference,5,2015-05-29,2014-08-29,A staggered discontinuous Galerkin method for the simulation of seismic waves with surface topography,80
44,2015-03-29,University of Colorado–Boulder; Shell International Exploration and Production,Bradley Martin; Bengt Fornberg; Amik St-Cyr,Seismic Modeling and Wave Propagation,USA; Netherlands,4,2D; wave equation; finite difference,13,2015-06-05,2014-10-15,Seismic modeling with radial-basis-function-generated finite differences,80
45,2015-03-23,The University of Texas at Dallas; Repsol Services Company,Wenlong Wang; George A. McMechan; Qunshan Zhang,Seismic Modeling and Wave Propagation,USA; USA,4,deconvolution; inversion; signal processing; reflectivity; sparse,18,2015-06-10,2014-11-30,Comparison of two algorithms for isotropic elastic P and S vector decomposition,80
46,2015-03-03,Université de Nantes,Philippe Cance; Yann Capdeville,Seismic Modeling and Wave Propagation,France,4,acoustic; compressional wave (P-wave); anisotropy; 2D; modeling,4,2015-06-10,2014-08-21,Validity of the acoustic approximation for elastic waves in heterogeneous media,80
47,2015-04-09,Chinese Academy of Sciences; Institute of Geology and Geophysics; University of Chinese Academy of Sciences; Chinese Academy of Sciences; Institute of Geology and Geophysics,Na Fan; Lian-Feng Zhao; Ying-Jie Gao; Zhen-Xing Yao,Seismic Modeling and Wave Propagation,China,4,finite difference; modeling; wave propagation; algorithm,2,2015-06-10,2015-01-01,A discontinuous collocated-grid implementation for high-order finite-difference modeling,80
48,2015-03-03,Center for Subsurface Imaging and Fluid Modeling (CSIM),Sanzong Zhang; Yi Luo; Gerard Schuster,Seismic Velocity/Statics,Saudi Arabia; Saudi Arabia,4,tomography; traveltime; wave equation; inversion; crosscorrelation,9,2015-05-26,2014-04-16,Shot- and angle-domain wave-equation traveltime inversion of reflection data: Theory,80
49,2015-03-10,University of Alberta,Jinkun Cheng; Mauricio D. Sacchi,Signal Processing,Canada,4,acquisition; inversion; coherence; signal processing; reconstruction,16,2015-05-29,2014-08-15,Separation and reconstruction of simultaneous source data via iterative rank reduction,80
50,2015-03-23,Jilin University; North University of China; Jilin University,Tie Zhong; Yue Li; Ning Wu; Pengfei Nie; Baojun Yang,Signal Processing,China; China; China,4,signal processing; random; noise; statistics,1,2015-06-08,2014-04-01,A study on the stationarity and Gaussianity of the background noise in land-seismic prospecting,80
51,2015-04-01,Massachusetts Institute of Technology; Tufts University; Tufts University,Gregory Ely; Shuchin Aeron; Ning Hao; Misha E. Kilmer,Signal Processing,USA; USA; USA,4,interpolation; prestack; random; sampling; signal processing,4,2015-06-08,2014-10-01,5D seismic data completion and denoising using a novel class of tensor decompositions,80
