,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
23,2012-02-04,Universidad Nacional de Rosario,Fernando Guspí; Iván Novara,Magnetic Exploration Methods,Argentina,3,magnetics; interpretation; inversion; magnetization,0,2012-04-05,2011-05-27,Generalized Hilbert transforms of the effect of single magnetic sources,77
24,2012-02-23,Universidade Federal do Pará; Observatório Nacional; Fugro Gravity &amp; Magnetic Services,Darcicléa F. Santos; João B. C. Silva; Valéria C. F. Barbosa; Luiz F. S. Braga,Magnetic Exploration Methods,Brazil; Brazil; USA,3,processing; airborne survey; crustal structure; deep water; magnetics,5,2012-04-20,2011-04-16,Deep-pass — An aeromagnetic data filter to enhance deep features in marginal basins,77
25,2011-10-31,The University of Oklahoma; Swift Energy; The University of Oklahoma; Schlumberger,Xavier E. Refunjol; Katie M. Keranen; Joël H. Le Calvez; Kurt J. Marfurt,Passive Seismic Methods,USA; USA; USA,3,microseismic; attributes; inversion; impedance,10,2012-04-20,2011-02-16,Integration of hydraulically induced microseismic event locations with active seismic attributes: A North Texas Barnett Shale case study,77
26,2012-01-16,ETH Zurich; Ruhr-University Bochum; University of Lausanne,Beatriz Quintal; Holger Steeb; Marcel Frehner; Stefan M. Schmalholz; Erik H. Saenger,Poroelasticity,Switzerland; Germany; Switzerland,3,attenuation; dispersion; rock physics; shear modulus; shear wave (S-wave),30,2012-04-05,2011-06-29,Pore fluid effects on S-wave attenuation caused by wave-induced fluid flow,77
27,2011-12-18,Lawrence Berkeley Laboratory; University of Maryland Baltimore County,D. W. Vasco; Susan E. Minkoff,Poroelasticity,USA; USA,3,traveltime; permeability; ray tracing; rock physics; wave propagation,3,2012-04-09,2011-04-02,"On the propagation of a disturbance in a heterogeneous, deformable, porous medium saturated with two fluid phases",77
28,2012-01-05,The University of Texas at Austin,Ranjana Ghosh; Mrinal K. Sen,Reservoir Geophysics,USA,3,4D; rock physics,17,2012-03-21,2011-06-22,Predicting subsurface CO2 movement: From laboratory to field scale,77
29,2012-01-03,Formerly University of Edinburgh; Total E&amp;P U. K.; University of Edinburgh and Edinburgh Collaborative of Subsurface Science and Engineering (ECOSSE); Total E&amp;P France,Mohammad S. Shahraeeni; Andrew Curtis; Gabriel Chao,Seismic Attributes and Pattern Recognition,U. K.; U. K; U. K; France,3,inversion; neural networks; reservoir characterization,7,2012-04-05,2011-09-12,Fast probabilistic petrophysical mapping of reservoirs from 3D seismic data,77
30,2012-02-06,University of Oslo; Petroleum Geo-Services; Petroleum Geo-Services; University of Oslo,Okwudili C. Orji; Walter Söllner; Leiv-J. Gelius,Seismic Data Acquisition,Norway; Norway; Norway; Norway,3,2D; acquisition; wave propagation; imaging; modeling,6,2012-04-20,2011-09-27,Effects of time-varying sea surface in marine seismic data,77
31,2012-01-31,ETH Zürich; University of Lausanne; ETH Zürich,Stefano Marelli; Hansruedi Maurer; Edgar Manukyan,Seismic Inversion,Switzerland; Switzerland.; Switzerland,3,acoustic; tomography; monitoring; inversion; modeling,8,2012-03-22,2011-07-26,Validity of the acoustic approximation in full-waveform seismic crosshole tomography,77
32,2012-01-31,Institute of Geology and Geophysics,Weijia Sun; Li-Yun Fu,Seismic Migration,China,3,migration; amplitude,2,2012-03-22,2011-11-18,Compensation for transmission losses based on one-way propagators in the mixed domain,77
33,2012-02-13,University of Hamburg,Sergius Dell; Dirk Gajewski; Claudia Vanelle,Seismic Migration,Germany,3,migration; velocity analysis,7,2012-04-05,2011-06-15,Prestack time migration by common-migrated-reflector-element stacking,77
34,2011-12-25,Norwegian University of Science and Technology; Statoil ASA,Bjørge Ursin; Ørjan Pedersen; Børge Arntsen,Seismic Migration,Norway; Norway,3,imaging; amplitude; wave equation; wave propagation,2,2012-04-12,2011-06-30,Flux-normalized wavefield decomposition and migration of seismic data,77
35,2011-12-30,Purdue University; Lawrence Berkeley National Laboratory,Shen Wang; Jianlin Xia; Maarten V. de Hoop; Xiaoye S. Li,Seismic Modeling and Wave Propagation,USA; USA,3,3D; anisotropy; wave equation; finite difference,9,2012-03-21,2011-05-06,Massively parallel structured direct solver for equations describing time-harmonic qP-polarized waves in TTI media,77
36,2012-01-05,The University of Texas at Dallas,Kun Xu; George A. McMechan,Seismic Modeling and Wave Propagation,USA,3,3D; acoustic; wave propagation; finite difference; modeling,1,2012-04-18,2011-10-15,3D scalar-wave absorbing boundary conditions with optimal coefficients in the frequency-space domain,77
37,2012-02-10,Astronomy and Geophysical Research Institute,Tariq Alkhalifah,Seismic Velocity/Statics,Saudi Arabia,3,traveltime; prestack; velocity analysis,3,2012-04-05,2011-11-24,Prestack traveltime approximations,77
38,2012-01-08,Statoil ASA; Norwegian University of Science and Technology,Brahim Abbad; Bjørn Ursin,Seismic Velocity/Statics,Norway; Norway,3,coherence; normal moveout (NMO); velocity analysis,12,2012-04-19,2011-06-28,High-resolution bootstrapped differential semblance,77
39,2012-01-23,"Colorado School of Mines; Japan Oil, Gas and Metals National Corporation; Colorado School of Mines",Mamoru Takanashi; Ilya Tsvankin,Seismic Velocity/Statics,USA; Japan; USA,3,Wide azimuth; anisotropy; velocity analysis; P-wave; fractures,2,2012-04-30,2011-08-12,Moveout analysis of wide-azimuth data in the presence of lateral velocity variation,77
40,2012-01-14,King Fahd University of Petroleum and Minerals; King Fahd University of Petroleum and Minerals,Wail A. Mousa; Abdullatif A. Al-Shuhail,Signal Processing,Saudi Arabia; Saudi Arabia,3,processing,4,2012-04-09,2010-10-12,Enhancement of first arrivals using the τ-p transform on energy-ratio seismic shot records,77
41,2012-02-09,University of Alberta,Nadia Kreimer; Mauricio D. Sacchi,Signal Processing,Canada,3,4D; interpolation; noise; prestack; processing,54,2012-04-23,2011-10-07,A tensor higher-order singular value decomposition for prestack seismic data noise reduction and interpolation,77
42,2012-02-10,ConocoPhillips; The University of Texas at Austin,Chunlei Chu; Paul L. Stoffa,Tutorials and Expository Discussions,USA; USA,3,finite difference; dispersion; Fourier transform,41,2012-04-05,2011-09-08,Determination of finite-difference weights using scaled binomial windows,77
43,2012-04-27,University of Texas at Austin; Colorado School of Mines; Yale University; Stanford University,Carlos Torres-Verdín; André Revil; Michael Oristaglio; Tapan Mukerji,Borehole Geophysics,USA; USA; USA; USA,3,-,3,2012-04-27,2012-04-27,"Multiphysics borehole geophysical measurements, formation evaluation, petrophysics, and rock physics — Introduction",77
44,2012-01-10,Schlumberger-Doll Research,Guozhong Gao; Aria Abubakar; Tarek M. Habashy,Borehole Geophysics,USA,3,electromagnetics; inversion; rock physics; acoustic,32,2012-04-23,2011-05-02,Joint petrophysical inversion of electromagnetic and full-waveform seismic data,77
45,2012-02-14,Colorado School of Mines; Colorado School of Mines; Université de Savoie,Fernando J. Martinez; Michael L. Batzle; André Revil,Borehole Geophysics,USA; USA; France,3,electromagnetics; environmental; induced polarization (IP); resistivity; rock physics,7,2012-04-24,2011-10-28,Influence of temperature on seismic velocities and complex conductivity of heavy oil-bearing sands,77
46,2012-01-19,University of Miskolc; University of Miskolc; Eötvös Loránd University,Norbert Péter Szabó; Mihály Dobróka; Dezső Drahos,Borehole Geophysics,Hungary; Hungary; Hungary; Hungary,3,log analysis; near surface; statistics; crosswell; environmental,7,2012-04-23,2011-07-28,Factor analysis of engineering geophysical sounding data for water-saturation estimation in shallow formations,77
47,2012-01-05,Stanford University; Eni E&amp;P; Stanford University,Dario Grana; Marco Pirrone; Tapan Mukerji,Borehole Geophysics,USA; Italy; USA,3,borehole geophysics; log analysis; modeling; rock physics; statistics,21,2012-04-30,2011-07-25,Quantitative log interpretation and uncertainty propagation of petrophysical properties and facies classification from rock-physics modeling and formation evaluation analysis,77
48,2012-01-05,ConocoPhillips; ConocoPhillips; PSI,Jesús M. Salazar; A. Jeff Martin,Borehole Geophysics,USA; USA,3,log analysis; resistivity; permeability; Asia; electromagnetics,1,2012-04-23,2011-07-27,Rock quality assessment using the effect of mud-filtrate invasion on conflicting borehole resistivity measurements,77
49,2012-01-30,The University of Texas at Austin; Texas A&amp;M University; The University of Texas at Austin,Zoya Heidari; Carlos Torres-Verdín; William E. Preeg,Borehole Geophysics,USA; USA.; USA.; USA.,3,algorithm; bed thickness; borehole geophysics; log analysis; logging,15,2012-05-10,2011-11-10,Improved estimation of mineral and fluid volumetric concentrations from well logs in thinly bedded and invaded formations,77
50,2012-02-16,Delft University of Technology,Ranajit Ghose,Borehole Geophysics,The Netherlands,3,near surface; shear wave (S-wave); downhole receivers; engineering; vibroseis,5,2012-04-23,2011-07-22,A microelectromechanical system digital 3C array seismic cone penetrometer,77
51,2012-01-19,"PathFinder, a Schlumberger company; Yellowstone Petrophysics LLC",W. David Kennedy; David C. Herrick,Borehole Geophysics,USA; USA,3,resistivity,10,2012-04-25,2011-08-05,Conductivity models for Archie rocks,77
52,2012-01-17,"Stanford University; Ingrain, Inc.",Jack Dvorkin; Naum Derzhi,Borehole Geophysics,USA; USA,3,rock physics,3,2012-04-23,2011-07-23,Rules of upscaling for rock physics transforms: Composites of randomly and independently drawn elements,77
53,2012-01-31,Australian National University; Curtin University; Australian National University,Mahyar Madadi; Andrew G. Christy,Borehole Geophysics,Australia; Australia,3,rock physics; 3D; acoustic; algorithm,0,2012-04-23,2011-08-02,A modified coherent potential approximation: Grain-contact moduli and coordination-number effect,77
54,2012-01-10,VSFusion,E. Blias,Borehole Geophysics,USA,3,attenuation; vertical seismic profile (VSP); optimization,20,2012-04-23,2011-07-24,Accurate interval Q-factor estimation from VSP data,77
55,2011-12-17,PETROBRAS/E&amp;P-EXP/GEO/ES; Curtin University of Technology; CSIRO Earth Sciences and Resource Engineering; Curtin University of Technology; CSIRO Earth Sciences and Resource Engineering; Curtin University of Technology,Osni Bastos de Paula; Marina Pervukhina; Dina Makarynska; Boris Gurevich,Borehole Geophysics,Brazil; Australia; Australia; Australia; Australia; Australia,3,attenuation; bulk modulus; rock physics; modeling; dispersion,6,2012-04-23,2011-07-11,Modeling squirt dispersion and attenuation in fluid-saturated rocks using pressure dependency of dry ultrasonic velocities,77
56,2012-01-13,Stanford University; Stanford University,Denys Grombacher; Tiziana Vanorio; Yael Ebert,Borehole Geophysics,USA; USA,3,carbonate; rock physics; time-lapse,10,2012-04-24,2011-07-30,"Time-lapse acoustic, transport, and NMR measurements to characterize microstructural changes of carbonate rocks during injection of CO2-rich water",77
57,2012-01-30,Schlumberger-Doll Research; Schlumberger,Ting Lei; Bikash K. Sinha; Michael Sanders,Borehole Geophysics,USA; Malaysia,3,acoustic; anisotropy; rock physics; borehole geophysics; wave propagation,17,2012-04-23,2011-07-27,Estimation of horizontal stress magnitudes and stress coefficients of velocities using borehole sonic data,77
58,2012-01-10,Schlumberger-Doll Research,Jiaqi Yang; Bikash K. Sinha; Tarek M. Habashy,Borehole Geophysics,USA,3,borehole geophysics; dispersion; inversion; shear wave (S-wave); acoustic,1,2012-04-23,2011-07-28,A theoretical study on formation shear radial profiling in well-bonded cased boreholes using sonic dispersion data based on a parameterized perturbation model,77
59,2012-01-03,Heriot-Watt University; University of Alberta,Arfan Ali; David K. Potter,Borehole Geophysics,U. K; Canada,3,borehole geophysics; magnetic susceptibility; magnetization; permeability; reservoir characterization,1,2012-04-25,2011-07-30,Temperature dependence of the magnetic properties of reservoir rocks and minerals and implications for in situ borehole predictions of petrophysical parameters,77
60,2012-05-11,,Julia B. Curto; Augusto C. B. Pires; Adalene M. Silva; Álvaro P. Crósta,Errata,,3,-,0,2012-05-11,2012-05-11,"To: “The role of airborne geophysics for detecting hydrocarbon microseepages and related structural features: The case of Remanso do Fogo, Brazil,” Julia B. Curto, Augusto C. B. Pires, Adalene M. Silva, and Álvaro P. Crósta, Geophysics, 77, no. 2, B35–B41.",77
61,2012-05-11,,,Errata,,3,-,0,2012-05-11,2012-05-11,"To: “Combining full wavefield migration and full waveform inversion, a glance into the future of seismic imaging,” A. J. Berkhout, Geophysics, 77, no. 2, S43–S50.",77
