,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
13,2015-11-22,"University of Miskolc; University of Miskolc; MTA-ME, Geoengineering Research Group; MOL Hungarian Oil and Gas Plc.",Mihály Dobróka; Norbert Péter Szabó; József Tóth; Péter Vass,Borehole Geophysics and Rock Properties,Hungary; Hungary; Hungary; Hungary,2,log analysis; bed thickness; estimation; inversion,6,2016-02-22,2015-08-07,Interval inversion approach for an improved interpretation of well logs,81
14,2015-10-31,University of Lausanne; University of Lausanne; University of Western Ontario; Commonwealth Scientific and Industrial Research Organization,Marco Milani; J. Germán Rubino; Tobias M. Müller; Beatriz Quintal; Eva Caspari; Klaus Holliger,Borehole Geophysics and Rock Properties,Switzerland; Switzerland; Canada; Australia,2,boundary conditions; fractures; effective; P-wave; numerical,5,2016-03-14,2015-03-17,Representative elementary volumes for evaluating effective seismic properties of heterogeneous poroelastic media,81
15,2015-11-16,PSL Research University,Lucas Pimienta; Jérôme Fortin; Yves Guéguen,Borehole Geophysics and Rock Properties,,2,elastic; low frequency; pore pressure; rock physics; wave propagation,7,2016-03-09,2015-06-11,Effect of fluids and frequencies on Poisson’s ratio of sandstone samples,81
16,2015-11-30,"Shell Technology Center Houston, Shell International Exploration and Production; Stanford University; Stanford University; Shell Technology Center Houston, Shell International Exploration and Production",Nishank Saxena; Gary Mavko; Ronny Hofmann; Sean Dolan; L. Taras Bryndzia,Borehole Geophysics and Rock Properties,USA; USA; USA,2,rock physics; porosity; P-wave; seismic attributes; S-wave,2,2016-03-14,2015-09-09,"Mineral substitution: Separating the effects of fluids, minerals, and microstructure on P- and S-wave velocities",81
17,2015-11-02,University of British Columbia,Dikun Yang; Douglas W. Oldenburg,Electrical and Electromagnetic Methods,Canada,2,3D; electromagnetics; inversion; conductivity; modeling,2,2016-02-26,2015-04-08,Survey decomposition: A scalable framework for 3D controlled-source electromagnetic inversion,81
18,2015-12-06,Colorado School of Mines; ISTerre; Université de Rouen,Jieyi Zhou; André Revil; Abderrahim Jardani,Electrical and Electromagnetic Methods,USA; France; France,2,resistivity; tomography; algorithm; apparent resistivity; electrical/resistivity,5,2016-03-15,2014-12-02,Stochastic structure-constrained image-guided inversion of geophysical data,81
19,2015-10-31,"Maison de l’Orient et de la Méditerranée – Université Lyon 2; Geocarta; Maison des Sciences de l’Homme; Sorbonne Universités, UPMC Paris 6, CNRS, EPHE, UMR 7619",Christophe Benech; Michel Dabas; François-Xavier Simon; Alain Tabbagh; Julien Thiesson,Electrical and Electromagnetic Methods,France; France; France; France,2,Soil resistivity and magnetic susceptibility; multidepth EMI prospection; 1D and 3D successive inversions; archaeological prospection,2,2016-02-26,2014-11-21,Interpretation of shallow electromagnetic instruments resistivity and magnetic susceptibility measurements using rapid 1D/3D inversion,81
20,2015-11-30,China University of Geosciences; Memorial University of Newfoundland; China University of Mining &amp; Technology; Memorial University of Newfoundland; China University of Geosciences,Jianhui Li; Colin G. Farquharson; Xiangyun Hu,Electrical and Electromagnetic Methods,China; Canada; China; Canada; China,2,electromagnetics; modeling; time domain,9,2016-03-14,2015-03-13,Three effective inverse Laplace transform algorithms for computing time-domain electromagnetic responses,81
21,2015-01-10,University of São Paulo; Rutgers-Newark,Andrea Ustra; Carlos Alberto Mendonça; Dimitrios Ntarlagiannis; Lee D. Slater,Electrical and Electromagnetic Methods,Brazil; USA,2,induced polarization (IP),2,2016-03-15,2015-02-09,Relaxation time distribution obtained from a Debye decomposition of spectral induced polarization data,81
22,2015-11-22,University of Texas at Austin; University of Oklahoma; University of Texas at Austin; Universite de Savoie; Schlumberger Technology Corporation,S. Misra; C. Torres-Verdín; A. Revil; J. Rasmus; D. Homan,Electrical and Electromagnetic Methods,USA; USA; France; USA,2,electrical/resistivity; electromagnetics; modeling; conductivity; interpretation,10,2016-03-15,2015-06-26,Interfacial polarization of disseminated conductive minerals in absence of redox-active species — Part 1: Mechanistic model and validation,81
23,2015-12-14,"University of Texas at Austin; University of Oklahoma, Mewbourne School of Petroleum Engineering; University of Texas at Austin; Universite de Savoie, ISTerre, CNRS, UMR CNRS 5275; Schlumberger Technology Corporation, Houston Formation Evaluation Center",S. Misra; C. Torres-Verdín; A. Revil; J. Rasmus; D. Homan,Electrical and Electromagnetic Methods,USA; USA; France; USA,2,electrical/resistivity; dispersion; electromagnetics; effective; log analysis,9,2016-03-15,2015-07-24,Interfacial polarization of disseminated conductive minerals in absence of redox-active species — Part 2: Effective electrical conductivity and dielectric permittivity,81
24,2015-12-06,Universidade Federal do Rio Grande do Norte — UFRN; Universidade Federal do Rio Grande do Norte — UFRN,Jerbeson M. Santana; Walter E. Medeiros,Electrical and Electromagnetic Methods,Brazil; Brazil,2,geoelectricity; geostatistics; resistivity method; automatic interpretation; Schlumberger array,0,2016-03-15,2015-03-20,Automatic approximate mapping of the subsurface resistivity from apparent resistivity data using geostatistics,81
25,2015-10-31,Queen’s University Belfast; British Geological Survey; British Geological Survey; ETH Zurich,Paolo Bergamo; Ben Dashwood; Sebastian Uhlemann; Russell Swift; Jonathan E. Chambers; David A. Gunn; Shane Donohue,Engineering and Environmental Geophysics,UK; UK; UK; Switzerland,2,near surface; attenuation; inversion; surface wave; time-lapse,7,2016-02-18,2015-05-12,Time-lapse monitoring of climate effects on earthworks using surface waves,81
26,2015-11-13,"LJK, University of Grenoble Alpes, CNRS; ISTerre; ISTerre, University of Grenoble Alpes",Ludovic Métivier; Romain Brossier,Geophysical Software and Algorithms,France; France,2,optimization; algorithm; programming,19,2016-02-18,2015-01-16,The SEISCOPE optimization toolbox: A large-scale nonlinear optimization library based on reverse communication,81
27,2015-12-06,Kiel University,Peter Menzel,Geophysical Software and Algorithms,Germany,2,algorithm; visualization; optimization; modeling,7,2016-03-15,2015-04-16,Constrained indicator data resampling — A parameter constrained irregular resampling method for scattered point data,81
28,2015-11-02,Michigan State University,Wenbin Li; Wangtao Lu; Jianliang Qian,Gravity Exploration Methods,USA,2,inversion; gravity; imaging; nonlinear; subsalt,7,2016-03-03,2015-05-26,A level-set method for imaging salt structures using gravity data,81
29,2015-11-16,CGG,Xiong Li,Gravity Exploration Methods,USA,2,gravity; magnetics; mapping; interpretation; algorithm,1,2016-02-26,2015-07-30,Terracing gravity and magnetic data using edge-preserving smoothing filters,81
30,2015-09-30,"Stanford University; University of Wyoming; University of Colorado; University of Colorado; University of Alaska, Geophysical Institute; Chinese University of Hong Kong; University of Colorado; Lanzhou University, College of Earth and Environmental Sciences",Albert Chen; Andrew D. Parsekian; Kevin Schaefer; Elchin Jafarov; Santosh Panda; Lin Liu; Tingjun Zhang; Howard Zebker,Ground-penetrating Radar,USA; USA; USA; USA; USA; China; USA; China,2,ground-penetrating radar (GPR); permafrost,2,2016-02-26,2015-02-27,"Ground-penetrating radar-derived measurements of active-layer thickness on the landscape scale with sparse calibration at Toolik and Happy Valley, Alaska",81
31,2015-11-13,Durham University; Durham University; Geospatial Research Limited; Durham University; Durham University; GEOMAR; University of Leicester; GEOMAR; GEOMAR; GEUS,Alan W. Roberts; Richard W. Hobbs; Michael Goldstein; Max Moorkamp; Marion Jegen; Bjørn Heincke,Interdisciplinary Studies,UK; UK; UK; UK; UK; Germany; UK; Germany; Germany; Denmark,2,salt dome; tomography; magnetotelluric; gravity; statistics,5,2016-02-19,2015-02-27,Joint stochastic constraint of a large data set from a salt dome,81
32,2015-11-11,Colorado School of Mines,Xinming Wu; Dave Hale,Interpretation Methods,USA,2,faults; seismic attributes; interpretation; 3D,18,2016-02-26,2015-07-13,3D seismic image processing for faults,81
33,2015-11-11,West Virginia University; State Key Laboratory of Shale Oil and Gas Enrichment Mechanism and Effective Development,Haibin Di; Dengliang Gao,Interpretation Methods,USA; China,2,interpretation; seismic attributes; 3D; algorithm; fractures,9,2016-02-26,2015-05-10,Improved estimates of seismic curvature and flexure based on 3D surface rotation in the presence of structure dip,81
34,2015-11-30,Colorado School of Mines; BP America Inc.,Xinming Wu; Simon Luo; Dave Hale,Interpretation Methods,USA; USA,2,faults; interpretation; seismic attributes; 3D; least squares,14,2016-03-15,2015-07-13,Moving faults while unfaulting 3D seismic images,81
35,2015-10-12,Geological Survey of Canada,Mark Pilkington,Magnetic Exploration Methods,Canada,2,Inversion; magnetics; resolution,0,2016-02-26,2015-02-03,Resolution measures for 3D magnetic inversions,81
36,2015-11-04,China University of Geosciences (Beijing); China Earthquake Administration; Chinese Academy of Geological Sciences,Lianghui Guo; Lei Shi; Xiaohong Meng; Rui Gao; Zhaoxi Chen; Yuanman Zheng,Magnetic Exploration Methods,China; China; China,2,remanence; magnetization; mapping; space domain; inversion,2,2016-02-26,2015-02-03,Apparent magnetization mapping in the presence of strong remanent magnetization: The space-domain inversion approach,81
37,2015-10-31,University of the Witwatersrand,Gordon R. J. Cooper; Rob C. Whitehead,Magnetic Exploration Methods,South Africa,2,magnetics,3,2016-02-26,2015-03-04,Determining the distance to magnetic sources,81
38,2015-10-31,Universidad Central de Venezuela; Universidad Central de Venezuela,Aly R. Pérez-Pérez; Hugo E. Romero; Lisseta D’Onofrio,Magnetic Exploration Methods,Venezuela; Venezuela,2,interpretation; magnetic susceptibility; magnetization; maximum likelihood; statistics,1,2016-02-26,2015-05-30,A statistical and graphical workflow for the analysis of magnetic susceptibility data from drill cuttings in a hydrocarbon exploration setting,81
39,2015-12-06,Laurentian University,Tomas Naprstek; Richard S. Smith,Mining Geophysics,Canada,2,electromagnetics; mining; tomography,0,2016-02-18,2015-04-09,The effect of dielectric permittivity on the fields radiated from a radio-frequency electric dipole in a homogeneous whole space,81
40,2015-10-31,"Schlumberger; Schlumberger, Cambridge Research Ltd.",Xin Yu; Scott Leaney; Jim Rutledge; Chris Chapman,Passive Seismic Methods,USA; UK,2,microseismic; passive seismic; inversion,4,2016-02-26,2015-01-31,Multievent moment-tensor inversion for ill-conditioned geometries,81
41,2015-11-13,Schlumberger,Nobuyasu Hirabayashi,Passive Seismic Methods,Japan,2,passive seismic; microseismic,0,2016-02-26,2014-08-05,Real-time event location using model-based estimation of arrival times and back azimuths of seismic phases,81
42,2015-11-03,Chengdu University of Technology; Chengdu University of Technology; CNPC Chuanqing Drilling Engineering Company,Chuntao Liang; Yangyang Yu; Yihai Yang; Liang Kang; Chen Yin; Furong Wu,Passive Seismic Methods,China; China; China,2,microseismic; induced seismicity; shale gas; polarization; reservoir characterization,2,2016-02-26,2015-05-11,Joint inversion of source location and focal mechanism of microseismicity,81
43,2015-12-05,Stanford University,Nori Nakata; Gregory C. Beroza,Passive Seismic Methods,USA,2,passive seismic; high resolution; imaging; microseismic; reverse time migration,15,2016-03-14,2015-05-14,Reverse time migration for microseismic sources using the geometric mean as an imaging condition,81
44,2015-11-13,"TNO, Sustainable Geo Energy",Bob Paap; Philippe Steeghs,Passive Seismic Methods,the Netherlands,2,microseismic; earthquake; passive seismic; case history; sequestration,0,2015-11-13,2014-12-18,Calibration of a local magnitude relationship for microseismic events using earthquake data,81
45,2015-12-05,University of Calgary; Zero-Offset Technology Solutions Inc.; University of Calgary,Jubran Akram; David W. Eaton,Passive Seismic Methods,Canada; Canada,2,downhole methods; microseismic; arrival-time picking; signal processing; STA/LTA; MER; MCM; PAI-K; AIC; crosscorrelation; polarization filter; wavelet transform,11,2016-03-15,2014-10-22,A review and appraisal of arrival-time picking methods for downhole microseismic data,81
46,2015-11-04,Peking University,Yuyang Tan; Chuan He,Passive Seismic Methods,China,2,microseismic; crosscorrelation; least squares; polarization; maximum likelihood,2,2016-02-22,2015-04-06,Improved methods for detection and arrival picking of microseismic events with low signal-to-noise ratios,81
47,2015-10-07,Colorado School of Mines; Colorado School of Mines,Saeed Zargari; Taylor M. Wilkinson; Corinne E. Packard; Manika Prasad,Reservoir Geophysics,USA; USA,2,elastic; imaging; porosity; reservoir characterization; shale gas,6,2016-02-26,2015-03-21,Effect of thermal maturity on elastic properties of kerogen,81
48,2015-11-04,BP Exploration Operating Company; Patrick Connolly Associates Ltd.; BP Exploration Operating Company,Patrick A. Connolly; Matthew J. Hughes,Reservoir Geophysics,UK; UK; UK,2,bed thickness; inversion; reservoir characterization; AVO/AVA,11,2016-04-06,2015-06-29,Stochastic inversion by matching to large numbers of pseudo-wells,81
49,2015-10-31,China University of Petroleum; China University of Petroleum; China University of Petroleum,Lixia Zhi; Shuangquan Chen; Xiang-yang Li,Seismic Amplitude Interpretation,China; China; China; UK,2,-,1,2016-02-18,2014-12-10,Amplitude variation with angle inversion using the exact Zoeppritz equations — Theory and methodology,81
50,2015-12-17,The University of Edinburgh; Delft University of Technology,Giovanni Angelo Meles; Kees Wapenaar; Andrew Curtis,Seismic Interferometry  ,UK; The Netherlands,2,interferometry; imaging; internal multiples,8,2016-03-18,2015-07-13,Reconstructing the primary reflections in seismic data by Marchenko redatuming and convolutional interferometry,81
51,2015-12-04,China University of Petroleum; SINOPEC Geophysical Research Institute,Qingchen Zhang; Hui Zhou; Qingqing Li; Hanming Chen; Jie Wang,Seismic Inversion,China; China,2,full-waveform inversion; wavelet; elastic,1,2016-03-03,2015-01-31,Robust source-independent elastic full-waveform inversion in the time domain,81
52,2015-12-06,Norwegian University of Science and Technology; Norwegian University of Science and Technology; University of Stavanger,Espen Birger Raknes; Wiktor Weibull,Seismic Inversion,Norway; Norway; Norway,2,full-waveform inversion; 3D; reconstruction; elastic; modeling,6,2016-03-15,2015-03-18,Efficient 3D elastic full-waveform inversion using wavefield reconstruction methods,81
53,2015-11-22,University of Texas at Dallas,Chen Tang; George A. McMechan,Seismic Migration,USA,2,common angle; decomposition; gathers; reverse time migration; wavepropagation,14,2016-03-01,2015-02-28,Multidirectional slowness vector for computing angle gathers from reverse time migration,81
54,2015-11-24,Tongji University; Michigan State University,Xiongwen Wang; Jianliang Qian; Huazhong Wang,Seismic Migration,China; USA,2,depth migration; reverse time migration; common angle; polarization,0,2016-03-15,2015-06-17,Efficient angle-domain common-image gathers using Cauchy-condition-based polarization vectors,81
55,2015-11-11,Massachusetts Institute of Technology; University of Houston; Kuwait University; Massachusetts Institute of Technology; University of Houston,Yingcai Zheng; Adel H. Malallah; Michael C. Fehler; Hao Hu,Seismic Modeling and Wave Propagation,USA; USA; Kuwait; USA; USA,2,modeling; near surface; migration; imaging,8,2016-03-03,2015-06-10,2D full-waveform modeling of seismic waves in layered karstic media,81
56,2015-10-12,Norwegian University of Science and Technology,Jon Marius Venstad,Seismic Modeling and Wave Propagation,Norway,2,time-domain; elastic; modeling; finite difference,1,2016-03-03,2015-05-07,Industry-scale finite-difference elastic wave modeling on graphics processing units using the out-of-core technique,81
57,2015-10-12,China University of Petroleum,Hanming Chen; Hui Zhou; Qingchen Zhang; Muming Xia; Qingqing Li,Seismic Modeling and Wave Propagation,China,2,finite difference; modeling,8,2016-02-26,2015-02-06,A k-space operator-based least-squares staggered-grid finite-difference method for modeling scalar wave propagation,81
58,2015-11-22,Tongji University; King Abdullah University of Science and Technology; Tongji University,Jiubing Cheng; Tariq Alkhalifah; Zedong Wu; Peng Zou; Chenlong Wang,Seismic Modeling and Wave Propagation,China; Saudi Arabia; China,2,anisotropy; elastic; decomposition; wave propagation; polarization,6,2016-03-15,2015-03-18,Simulating propagation of decoupled elastic waves using low-rank approximate mixed-domain integral operators for anisotropic media,81
59,2015-12-19,"ETH Zurich, Institute of Geophysics; University of Science and Technology (NTNU) and STATOIL Research Centre",Marlies Vasmel; Johan O. A. Robertsson; Lasse Amundsen,Seismic Modeling and Wave Propagation,Switzerland; Norway,2,multiples; finite difference; modeling; wave propagation; ocean-bottom cable (OBC),1,2016-04-04,2015-06-09,A model-independent finite-difference method for removal of free-surface generated multiples,81
60,2015-11-24,The University of Texas at Austin; Harbin Institute of Technology,Yangkang Chen; Jianwei Ma; Sergey Fomel,Signal Processing,USA; China,2,signal processing; sparse; wavelet; filtering,34,2016-03-03,2014-11-09,Double-sparsity dictionary for seismic noise attenuation,81
61,2015-12-02,Shahrood University of Technology; Shahrood University of Technology,Mohammad Amir Nazari Siahsar; Saman Gholtashi; Amin Roshandel Kahoo; Hosein Marvi; Alireza Ahmadifard,Signal Processing,Iran; Iran,2,noise; signal processing; spectral analysis; sparse; decomposition,4,2016-03-08,2015-06-24,Sparse time-frequency representation for seismic noise reduction using low-rank and sparse decomposition,81
62,2015-09-23,ETH Zürich; Imperial College London; WesternGeco; ETH Zürich,Òscar Calderón Agudo; Philippe Caprioli; Dirk-Jan van Manen,Signal Processing,Switzerland; United Kingdom; United Kingdom; Switzerland,2,air gun; arrays; sources; deconvolution; marine,1,2016-03-03,2015-05-04,A spatially compact source designature filter,81
63,2015-12-02,University of Trieste,Emanuele Forte; Matteo Dossi; Michele Pipan; Anna Del Ben,Signal Processing,Italy,2,automated picking; cosine of instantaneous phase; seismic attributes; horizon patching; seismic interpretation,1,2016-03-01,2015-06-22,Automated phase attribute-based picking applied to reflection seismics,81
