,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2016-12-20,University of Calgary; University of Calgary; The Petroleum Institute; China University of Petroleum,Junxiao Li; Kristopher A. Innanen; Guo Tao; Kuo Zhang; Laurence Lines,Borehole Geophysics,Canada; Canada; UAE; China,3,3D; borehole geophysics; finite difference; VTI; wave propagation,0,2017-02-27,2016-03-16,Wavefield simulation of 3D borehole dipole radiation,82
11,2016-12-20,Stanford University; Baker Hughes; Stanford University; Stanford University; Stanford University; Baker Hughes,Chao Liang; Ossian O’Reilly; Eric M. Dunham; Dan Moos,Borehole Geophysics,USA; USA; USA; USA; USA; USA,3,fractures; tube wave; dispersion; Stoneley wave; numerical,5,2017-03-21,2016-09-09,Hydraulic fracture diagnostics from Krauklis-wave resonance and tube-wave reflections,82
12,2017-02-15,"China University of Geosciences (Beijing); Key Laboratory of Geo-detection (China University of Geosciences, Beijing); China University of Geosciences; Wireline Logging Company",Jingling Xu; Lei Xu; Yuxing Qin,Borehole Geophysics,China; China; China; China,3,shale gas reservoirs; revised water saturation-TOC method; water saturation separation method; conventional water saturation,0,2017-04-06,2016-08-30,Two effective methods for calculating water saturations in shale-gas reservoirs,82
13,2016-12-24,Basque Center for Applied Mathematics (BCAM); Assiut University; University of the Basque Country (UPV/EHU); Basque Center for Applied Mathematics (BCAM); IKERBASQUE (Basque Foundation for Sciences); The University of Texas at Austin,Shaaban A. Bakr; David Pardo; Carlos Torres-Verdín,Electrical and Electromagnetic Methods,Spain; Egypt; Spain; Spain; Spain; USA,3,borehole geophysics; electrical/resistivity; electromagnetics; wells; measurement while drilling,2,2017-02-23,2016-06-01,Fast inversion of logging-while-drilling resistivity measurements acquired in multiple wells,82
14,2017-01-23,Universidade Federal da Bahia; Instituto Nacional de Ciência e Tecnologia-Geofísica do Petróleo; Universidade Federal da Bahia,Hédison Kiuity Sato; José Humberto de Souza Prates,Electrical and Electromagnetic Methods,Brazil; Brazil,3,magnetometric resistivity; resistivity varying exponentially,0,2017-03-15,2016-09-09,The magnetometric resistivity method in a stratified medium having resistivities varying exponentially with depth,82
15,2017-02-01,Institut national de la recherche scientifique,Abderrezak Bouchedda; Giroux Bernard; Erwan Gloaguen,Electrical and Electromagnetic Methods,Canada,3,"electrical resistivity tomography, Bayesian inversion, nonstationary Maté; rn precision matrix",0,2017-04-05,2015-12-02,Constrained electrical resistivity tomography Bayesian inversion using inverse Matérn covariance matrix,82
16,2016-12-05,Black Tusk Geophysics,Stephen Billings; Laurens Beran,Engineering and Environmental Geophysics,Canada,3,electromagnetics; environmental,0,2017-02-20,2016-05-02,Optimizing electromagnetic sensors for unexploded ordnance detection,82
17,2017-01-04,University of California; Lawrence Berkeley National Laboratory; Lawrence Berkeley National Laboratory; University of California,Shan Dou; Seiji Nakagawa; Douglas Dreger; Jonathan Ajo-Franklin,Engineering and Environmental Geophysics,USA; USA; USA; USA,3,permafrost; rock physics; ultrasonic; P-wave,2,2017-08-29,2016-09-08,"An effective-medium model for P-wave velocities of saturated, unconsolidated saline permafrost",82
18,2017-02-01,China University of Geosciences; Zhejiang University,Binbin Mi; Jianghai Xia; Chao Shen; Limin Wang; Yue Hu; Feng Cheng,Engineering and Environmental Geophysics,China; China,3,multichannel analysis of surface waves; pseudo-2D S-wave velocity section; horizontal resolution; lateral variations; numerical simulation,2,2017-03-20,2016-04-18,Horizontal resolution of multichannel analysis of surface waves,82
19,2016-12-28,Observatório Nacional; CGG Multi-Physics; Observatório Nacional,Marlon C. Hidalgo-Gato; Valéria C. F. Barbosa,Geophysical Software and Algorithms,Brazil; Brazil; Brazil,3,algorithm; filtering; Fourier; gravity; magnetics,0,2017-03-06,2016-02-25,The monogenic signal of potential-field data: A Python implementation,82
20,2016-07-27,U.S. Geological Survey Volcano Science Center; California Institute of Technology,Matthew M. Haney; Victor C. Tsai,Geophysical Software and Algorithms,USA; USA,3,surface wave; dispersion; inversion,0,2017-04-03,2016-07-27,Perturbational and nonperturbational inversion of Rayleigh-wave velocities,82
21,2017-01-23,Centro de Investigación Científica y Educación Superior de Ensenada (CICESE),Juan García-Abdeslem,Gravity Exploration Methods,Mexico,3,3D; gravity; inversion; Mexico,0,2017-03-15,2016-03-16,"Nonlinear inversion of isostatic residual gravity data from Montage Basin, northern Gulf of California",82
22,2016-12-20,Tongji University,Shufan Hu; Yonghui Zhao; Tan Qin; Chunfeng Rao; Cong An,Ground-penetrating Radar,China,3,traveltime; tomography; ground-penetrating radar (GPR); crosswell,0,2017-02-27,2016-05-12,Traveltime tomography of crosshole ground-penetrating radar based on an arctangent functional with compactness constraints,82
23,2016-12-28,ETH Zurich; ETH Zurich; Drift &amp; Noise Polar Services GmbH; ETH Zurich,Lisbeth Langhammer; Lasse Rabenstein; Andreas Bauder; Hansruedi Maurer,Ground-penetrating Radar,Switzerland; Switzerland; Germany; Switzerland,3,ground-penetrating radar; airborne survey; amplitude; survey design; numerical,1,2017-03-02,2016-06-28,Ground-penetrating radar antenna orientation effects on temperate mountain glaciers,82
24,2016-12-24,The University of Texas at Austin,Xinming Wu,Interpretation Methods,USA,3,interpretation; fault; stratigraphy; interpolation,0,2017-03-06,2016-05-15,Building 3D subsurface models conforming to seismic structural and stratigraphic features,82
25,2016-12-24,Geological Survey of Canada,Mark Pilkington; Victoria Tschirhart,Magnetic Exploration Methods,Canada,3,magnetics; mapping,0,2017-02-27,2016-07-08,Practical considerations in the use of edge detectors for geologic mapping using magnetic data,82
26,2017-01-04,Geological Survey of Canada,Mark Pilkington; Olivier Boulanger,Magnetic Exploration Methods,Canada,3,continuation; gravity; magnetics,0,2017-03-09,2016-04-21,Potential field continuation between arbitrary surfaces — Comparing methods,82
27,2017-01-13,"University of California, Berkeley",Zhishuai Zhang; James W. Rector; Michael J. Nava,Passive Seismic Methods,USA,3,microseismic; induced seismicity; inversion; geothermal,1,2017-03-15,2016-03-27,Simultaneous inversion of multiple microseismic data for event locations and velocity model with Bayesian inference,82
28,2017-02-01,CSIRO Energy Flagship,Tongcheng Han; Marina Pervukhina; Michael Ben Clennell; David Neil Dewhurst,Reservoir Geophysics,Australia,3,pore pressure; overpressure; shale; differential effective medium model,0,2017-03-06,2016-09-26,"Model-based pore-pressure prediction in shales: An example from the Gulf of Mexico, North America",82
29,2017-02-01,"China University of Petroleum; Laboratory for Marine Mineral Resources; CNOOC (China) Co., Ltd.",Zhaoyun Zong; Kun Li; Xingyao Yin; Ming Zhu; Jiayuan Du; Weitao Chen; Weiwei Zhang,Reservoir Geophysics,China; China; China,3,broadband seismic data; AVO inversion; Bayesian theory; elastic parameters; low-frequency component estimation,0,2017-03-23,2016-06-11,Broadband seismic amplitude variation with offset inversion,82
30,2016-12-24,Stanford University,Jack Dvorkin; Uri Wollner,Rock Physics,USA,3,rock physics; fluid; wells,2,2017-03-02,2016-08-08,Rock-physics transforms and scale of investigation,82
31,2017-01-08,University of Lausanne,Céline Mallet; Beatriz Quintal; Eva Caspari; Klaus Holliger,Rock Physics,Switzerland,3,attenuation; fractures; frequency-domain,0,2017-03-02,2016-03-16,Frequency-dependent attenuation in water-saturated cracked glass based on creep tests,82
32,2017-01-23,Commonwealth Scientific and Industrial Research Organisation Energy; National University of Singapore; Commonwealth Scientific and Industrial Research Organisation Energy,Qiaomu Qi; Tobias M. Müller; Marina Pervukhina,Rock Physics,Australia; Singapore; Australia,3,attenuation; log analysis; shale gas; unconventional; saturation,1,2017-04-17,2016-09-24,Sonic QP/QS ratio as diagnostic tool for shale gas saturation,82
33,2017-01-23,Research Institute of Petroleum Exploration &amp; Development; China Earthquake Networks Center; Research Institute of Petroleum Exploration &amp; Development,Tao Xie; Xiaodong Zheng; Yan Zhang,Seismic Attributes and Pattern Recognition,China; China; China,3,seismic attributes; poststack; spectral analysis; maximum entropy; 3D,0,2017-03-20,2016-03-06,Seismic facies analysis based on speech recognition feature parameters,82
34,2017-02-01,Waveseis LLC,Mark Roberts,Seismic Attributes and Pattern Recognition,USA,3,AVO/AVA; depth migration; seismic attributes; spectral analysis; inversion,0,2017-04-06,2016-06-28,A strategy for computing seismic attributes on depth-migrated data using time-shift gathers,82
35,2016-10-06,University of British Columbia,Felix Oghenekohwo; Haneet Wason; Ernie Esser; Felix J. Herrmann,Seismic Data Acquisition,Canada,3,4D; acquisition; time-lapse; simultaneous sources; passive seismic,3,2017-04-05,2016-02-05,Low-cost time-lapse seismic with distributed compressive sensing — Part 1: Exploiting common information among the vintages,82
36,2017-02-02,The University of British Columbia,Haneet Wason; Felix Oghenekohwo; Felix J. Herrmann,Seismic Data Acquisition,Canada,3,acquisition; time lapse; simultaneous sources; marine; random,4,2017-04-10,2016-05-13,Low-cost time-lapse seismic with distributed compressive sensing — Part 2: Impact on repeatability,82
37,2016-12-28,Center for Wave Phenomena,Satyan Singh; Roel Snieder,Seismic Interferometry ,USA,3,autofocusing; imaging; interferometry; multiples; reciprocity,1,2017-03-23,2016-05-11,Source-receiver Marchenko redatuming: Obtaining virtual receivers and virtual sources in the subsurface,82
38,2017-01-08,The University of Texas at Austin,Mrinal K. Sen; Reetam Biswas,Seismic Inversion,USA,3,algorithm; amplitude; AVO/AVA; inversion,2,2017-03-06,2016-01-05,Transdimensional seismic inversion using the reversible jump Hamiltonian Monte Carlo algorithm,82
39,2016-12-13,Princeton University; Princeton University,Herurisa Rusmanugroho; Ryan Modrak; Jeroen Tromp,Seismic Inversion,USA; USA,3,anisotropy; full-waveform inversion,0,2017-03-16,2016-01-11,Anisotropic full-waveform inversion with tilt-angle recovery,82
40,2017-01-19,Rice University; Total E&amp;P R&amp;T,Guanghui Huang; Rami Nammour; William Symes,Seismic Inversion,USA; USA,3,full-waveform inversion; deconvolution; frequency domain,0,2017-03-21,2016-06-08,Full-waveform inversion via source-receiver extension,82
41,2017-01-23,China University of Geosciences (Beijing); China University of Petroleum (East China),Chuanhui Li; Fanchang Zhang,Seismic Inversion,China; China,3,AVO/AVA; inversion,2,2017-03-23,2016-04-06,Amplitude-versus-angle inversion based on the L1-norm-based likelihood function and the total variation regularization constraint,82
42,2017-01-23,Rice University,Lei Fu; William W. Symes,Seismic Inversion,USA,3,full-waveform inversion; velocity analysis; imaging,1,2017-04-03,2016-08-10,An adaptive multiscale algorithm for efficient extended waveform inversion,82
43,2017-02-06,China University of Geosciences (Wuhan); China University of Petroleum (Beijing); China University of Petroleum (Beijing),Xintao Chai; Shangxu Wang; Genyang Tang,Seismic Inversion,China; China; China,3,nonstationary sparse reflectivity inversion; inverse filtering; surface-related multiples,1,2017-04-11,2016-10-05,Sparse reflectivity inversion for nonstationary seismic data with surface-related multiples: Numerical and field-data experiments,82
44,2016-12-29,The University of Texas at Austin; National Center for Computational Sciences; China University of Petroleum,Yangkang Chen; Hanming Chen; Kui Xiang; Xiaohong Chen,Seismic Migration,USA; USA; China,3,least-squares reverse time migration; simultaneous source acquisition; noise; singular spectrum analysis; discontinuities,1,2017-02-27,2016-08-29,Preserving the discontinuities in least-squares reverse time migration of simultaneous-source data,82
45,2016-12-24,King Abdullah University of Science and Technology; King Abdullah University of Science and Technology; Saudi Aramco,Zhaolun Liu; Abdullah AlTheyab; Sherif M. Hanafy; Gerard Schuster,Seismic Migration,Saudi Arabia; Saudi Arabia; Saudi Arabia,3,surface wave; migration; dispersion; scattering; near surface,0,2017-02-27,2016-05-14,Imaging near-surface heterogeneities by natural migration of backscattered surface waves: Field data test,82
46,2016-12-24,MINES ParisTech,Hervé Chauris; Emmanuel Cocher,Seismic Migration,France,3,depth migration; imaging; inversion; velocity analysis,0,2017-03-02,2016-07-07,From migration to inversion velocity analysis,82
47,2016-12-24,"Colorado School of Mines; Z-Terra, Inc.",Daniel Rocha; Nicolay Tanushev; Paul Sava,Seismic Migration,USA; USA,3,anisotropy; elastic; multicomponent; reverse time migration; imaging,1,2017-03-02,2016-08-09,Anisotropic elastic wavefield imaging using the energy norm,82
48,2017-01-04,Institute of Geology and Geophysics,Jincheng Xu; Jianfeng Zhang,Seismic Migration,China,3,high-velocity layer; imaging; time migration,0,2017-03-09,2016-02-17,Prestack time migration of nonplanar data: Improving topography prestack time migration with dip-angle domain stationary-phase filtering and effective velocity inversion,82
49,2016-11-23,ConocoPhillips Company; GGIM; University of Texas at Austin,Robert Keys; Tim Matava; Douglas Foster; Don Ashabranner,Seismic Migration,USA; USA; USA,3,velocity analysis; subsalt; anisotropy,0,2017-03-30,2016-06-15,Isotropic and anisotropic velocity model building for subsalt seismic imaging,82
50,2017-02-01,"University of Campinas (Unicamp); Université Grenoble Alpes &amp; Centre National de la Recherche Scientifique (CNRS); Institute of Mathematics, Statistics, and Cientific Computation (IMECC), University of Campinas (Unicamp), and National Institute of Science and Technology of Petroleum Geophysics (INCT-GP); Federal University of Pará (UFPA), and National Institute of Science and Technology of Petroleum Geophysics (INCT-GP)",Marco Salcedo; Amélia Novais; Jörg Schleicher; Jessé C. Costa,Seismic Migration,Brazil; France; Brazil; Brazil,3,migration; wave propagation; frequency domain,1,2017-04-03,2016-06-20,Optimization of the parameters in complex Padé Fourier finite-difference migration,82
51,2017-02-12,China University of Petroleum; Qingdao National Laboratory for Marine Science and Technology; China University of Petroleum; Institute of Geology,Bingluo Gu; Zhenchun Li; Peng Yang; Wencai Xu; Jianguang Han,Seismic Migration,China; China; China; China,3,least-squares migration; multicomponent; reverse time migration,0,2017-04-10,2016-05-04,Elastic least-squares reverse time migration with hybrid l1/l2 misfit function,82
52,2017-01-23,ETH Zürich,Filippo Broggini; Marlies Vasmel; Johan O. A. Robertsson; Dirk-Jan van Manen,Seismic Modeling and Wave Propagation,Switzerland,3,acoustic; boundary conditions; extrapolation; finite difference; modeling,0,2017-03-23,2016-08-30,"Immersive boundary conditions: Theory, implementation, and examples",82
53,2017-02-15,Shell Global Solutions International B.V.; Delft University of Technology,W. A. Mulder,Seismic Modeling and Wave Propagation,The Netherlands,3,finite difference; algorithm; acoustic; wave equation; land,1,2017-04-10,2016-04-22,A simple finite-difference scheme for handling topography with the second-order wave equation,82
54,2017-02-15,Yangtze University; Institute of Geology and Geophysics; University of California at Santa Cruz,Na Fan; Lian-Feng Zhao; Xiao-Bi Xie; Xin-Gong Tang; Zhen-Xing Yao,Seismic Modeling and Wave Propagation,China; China; USA,3,acoustic; algorithm; finite difference; frequency domain,0,2017-04-10,2016-08-30,A general optimal method for a 2D frequency-domain finite-difference solution of scalar wave equation,82
55,2016-08-25,Saudi Aramco,Ralph Bridle,Seismic Velocity/Statics,Saudi Arabia,3,near surface; statics; tomography; modeling; resolution,0,2017-03-06,2016-04-04,Sand curve facelift: Empirical to polynomial model and the effect on the tomogram,82
56,2017-01-16,Politecnico di Torino; Università di Torino,Laura Valentina Socco; Cesare Comina; Farbod Khosro Anjom,Seismic Velocity/Statics,Italy; Italy,3,S-wave time-average velocity; statics; data transform; surface waves; wavelength/depth relationship,3,2017-03-21,2016-07-12,Time-average velocity estimation through surface-wave analysis: Part 1 — S-wave velocity,82
57,2017-01-16,Politecnico di Torino; Università di Torino,Laura Valentina Socco; Cesare Comina,Seismic Velocity/Statics,Italy; Italy,3,"P-wave time-average velocity, statics, data transform, surface waves, wavelength/depth relationship, Poisson’; s ratio",0,2017-03-21,2016-07-12,Time-average velocity estimation through surface-wave analysis: Part 2 — P-wave velocity,82
58,2016-12-28,Indian Institute of Science,Jyant Kumar; Tarun Naskar,Signal Processing,India,3,dispersion; geophysical survey; spectral analysis; surface-wave testing; wave propagation,0,2017-02-20,2016-04-20,Resolving phase wrapping by using sliding transform for generation of dispersion curves,82
59,2016-12-13,Petroleum Geo-Services ASA; University of Oslo; Petroleum Geo-Services ASA,Pierre Turquais; Endrias G. Asgedom; Walter Söllner,Signal Processing,Norway; Norway; Norway,3,filtering; sparse; noise; signal processing; transform,1,2017-02-27,2016-03-30,A method of combining coherence-constrained sparse coding and dictionary learning for denoising,82
60,2017-01-19,UFZ — Helmholtz Centre for Environmental Research,Abduljabbar Asadi; Peter Dietrich; Hendrik Paasche,Signal Processing,Germany,3,probabilistic prediction; data uncertainty; geophysical tomograms; artificial neural networks,0,2017-03-09,2016-06-09,Spatially continuous probabilistic prediction of sparsely measured ground properties constrained by ill-posed tomographic imaging considering data uncertainty and resolution,82
61,2017-01-16,Harbin Institute of Technology,Yongna Jia; Jianwei Ma,Signal Processing,China,3,signal processing; sparse; interpolation; artificial intelligence,0,2017-03-15,2016-06-07,What can machine learning do for seismic data processing? An interpolation application,82
62,2017-01-05,BP America,Zhou Yu; Ray Abma; John Etgen; Claire Sullivan,Signal Processing,USA,3,3D; filtering; NMO; transform; wavelet,4,2017-04-05,2016-05-06,Attenuation of noise and simultaneous source interference using wavelet denoising,82
