,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
40,2012-11-18,Tsinghua University,Wenkai Lu; Fangyu Li,Signal Processing,China,2,Spectral decomposition; Time-frequency distribution; STFT; DSTFT; 2D deconvolution,15,2013-01-31,2012-04-09,Seismic spectral decomposition using deconvolutive short-time Fourier transform spectrogram,78
41,2012-11-02,Invision Geophysics; Universidade Estadual do Norte Fluminense,Igor L. S Braga; Fernando S. Moraes,Signal Processing,Brazil; Brazil,2,attenuation; processing; prestack; signal processing; spectral analysis,21,2013-02-04,2011-12-15,High-resolution gathers by inverse Q filtering in the wavelet domain,78
42,2012-11-23,CGGVeritas UK Ltd.,R. Ross Haacke,Signal Processing,U. K,2,anisotropy; converted wave; inversion; multicomponent,2,2013-02-08,2012-03-21,High-precision estimation of split PS-wave time delays and polarization directions,78
43,2013-03-28,Institute of Geophysics; CGGVeritas; Institut de Physique du Globe de Paris — Laboratoire de Geosciences Marines; PGS,Johan O. A. Robertsson; Shuki Ronen; Satish Singh; Roald van Borselen,Broadband Seismology,Switzerland; USA; France; The Netherlands,2,-,2,2013-03-28,2013-03-28,Broadband seismology in oil and gas exploration and production — Introduction,78
44,2013-03-20,Shell Global Solutions International; Brunei Shell Petroleum Company Sdn. Bhd; A/S Norske Shell,Fons ten Kroode; Steffen Bergler; Cees Corsten; Jan Willem de Maag; Floris Strijbos; Henk Tijhof,Broadband Seismology,The Netherlands; Brunei Darussalam; Norway,2,acquisition; resolution; inversion; scattering,48,2013-03-20,2012-07-27,Broadband seismic data — The importance of low frequencies,78
45,2012-11-16,"Statoil Research Centre; Statoil Gulf Services, Inc.",Lasse Amundsen; Hongbo Zhou,Broadband Seismology,Norway; USA,2,filtering; processing; resolution,24,2013-03-20,2012-07-17,Low-frequency seismic deghosting,78
46,2012-12-12,WesternGeco,Ralf Ferber; Philippe Caprioli; Lee West,Broadband Seismology,U.K,2,deconvolution; marine; signal processing; wavelet,6,2013-03-21,2012-07-27,L1 pseudo-Vz estimation and deghosting of single-component marine towed-streamer data,78
47,2012-11-13,CGGVeritas,Robert Soubaras; Yves Lafet,Broadband Seismology,France,2,acquisition; deconvolution; migration; reservoir characterization,18,2013-03-21,2012-07-29,Variable-depth streamer acquisition: Broadband data for imaging and inversion,78
48,2012-12-20,PGS; Delft University of Technology,Roald Gunnar van Borselen; Jacob Fokkema; Peter van den Berg,Broadband Seismology,The Netherlands; The Netherlands,2,acquisition; multicomponent; wave equation; acoustic; signal processing,9,2013-03-21,2012-08-16,Wavefield decomposition based on acoustic reciprocity: Theory and applications to marine acquisition,78
49,2012-10-23,Petroleum Geo-Services; Petroleum Geo-Services,Anthony Day; Tilman Klüver; Walter Söllner; Hocine Tabti; David Carlson,Broadband Seismology,Norway; USA,2,signal processing; multicomponent; aliasing; noise; deconvolution,21,2013-03-20,2012-08-01,Wavefield-separation methods for dual-sensor towed-streamer data,78
50,2012-12-21,WesternGeco-Schlumberger; Statoil; WesternGeco-Schlumberger,Evren Yarman; Adriana C. Ramírez,Broadband Seismology,USA; Norway; USA,2,illumination; prestack; 3D; signal processing; wave propagation,2,2013-03-20,2012-08-14,Directional wavefield decomposition,78
51,2012-12-19,University of Houston,James D. Mayhan; Arthur B. Weglein,Broadband Seismology,USA,2,deep water; Gulf of Mexico; noise,37,2013-03-20,2012-07-28,First application of Green’s theorem-derived source and receiver deghosting on deep-water Gulf of Mexico synthetic (SEAM) and field data,78
52,2012-11-17,INOVA Geophysical Equipment Limited,Zhouhong Wei; Thomas F. Phillips,Broadband Seismology,,2,vibroseis; acquisition; sources,9,2013-03-21,2012-08-22,On the generation of low frequencies with modern seismic vibrators,78
53,2012-10-14,Institut de Physique du Globe de Paris; Institut de Physique du Globe de Paris,Aurélien Mordret; Nikolaï M. Shapiro; Satish S. Singh; Philippe Roux; Olav I. Barkved,Broadband Seismology,France; France; France; Norway,2,tomography; surface wave; ocean-bottom cable (OBC); crosscorrelation; near surface,17,2013-03-20,2012-08-01,Helmholtz tomography of ambient noise surface wave data to estimate Scholte wave phase velocity at Valhall Life of the Field,78
54,2012-12-17,University of Bristol; University of Leeds,Alan F. Baird; J.-Michael Kendall; Doug A. Angus,Broadband Seismology,U. K; U. K,2,anisotropy; shear wave (S-wave); fractures; microseismic,13,2013-03-21,2012-07-25,Frequency-dependent seismic anisotropy due to fractures: Fluid flow versus scattering,78
55,2012-09-28,Schlumberger Gould Research,Ivan Vasconcelos,Broadband Seismology,U. K,2,4C; wave equation; imaging; reciprocity; Reverse time migration,22,2013-03-22,2012-07-31,"Source-receiver, reverse-time imaging of dual-source, vector-acoustic seismic data",78
56,2012-12-11,Schlumberger Gould Research,Ivan Vasconcelos; James Rickett,Broadband Seismology,U. K,2,imaging; inversion; deconvolution; wave equation; multicomponent,13,2013-03-21,2012-11-09,Broadband extended images by joint inversion of multiple blended wavefields,78
