,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
15,2013-01-24,Colorado School of Mines,Kris MacLennan; Yaoguo Li,Electrical and Electromagnetic Methods,,3,electromagnetics; time-lapse; noise; multicomponent; inversion,4,2013-04-17,2012-06-18,Denoising multicomponent CSEM data with equivalent source processing techniques,78
16,2013-01-27,Delft University of Technology; Shell International Exploration and Production; Colorado School of Mines,Jürg Hunziker; Evert Slob; Yuanzhong Fan; Roel Snieder; Kees Wapenaar,Electrical and Electromagnetic Methods,The Netherlands; USA; USA,3,"electromagnetics; 3D; deconvolution, marine",4,2013-04-29,2011-12-16,Electromagnetic interferometry in wavenumber and space domains in a layered earth,78
17,2013-01-14,Ohio State University,Christopher Jekeli; Hyo Jin Yang; Kevin Ahlgren,Gravity Exploration Methods,USA,3,Isostatic compensation; flexural rigidity; Bolivian Andes; GOCE gravity models,2,2013-04-05,2012-09-12,Using isostatic gravity anomalies from spherical harmonic models and elastic plate compensation to interpret the lithosphere of the Bolivian Andes,78
18,2012-12-04,Woods Hole Oceanographic Institution; Woods Hole Oceanographic Institution,James C. Kinsey; Maurice A. Tivey; Dana R. Yoerger,Gravity Exploration Methods,USA; USA,3,gravity; marine; navigation; remote sensing,3,2013-04-09,2012-05-14,Dynamics and navigation of autonomous underwater vehicles for submarine gravity surveying,78
19,2013-02-17,Memorial University of Newfoundland,Hormoz Jahandari; Colin G. Farquharson,Gravity Exploration Methods,Canada,3,3D; modeling; finite difference; finite element; gravity,14,2013-05-14,2012-06-29,Forward modeling of gravity data using finite-volume and finite-element methods on unstructured grids,78
20,2013-01-24,University of Lausanne; Earth Sciences Division; Swiss Federal Institute of Technology,Tobias Lochbühler; Joseph Doetsch; Ralf Brauchler; Niklas Linde,Interdisciplinary Studies,Switzerland; USA; Switzerland,3,tomography; crosswell; ground-penetrating radar (GPR); hydrology,14,2013-04-10,2012-10-30,Structure-coupled joint inversion of geophysical and hydrological data,78
21,2012-12-16,Université de Strasbourg; Sorbonne Paris Cité Université Paris Diderot; Durham University,Adrien Bronner; Marc Munschy; Daniel Sauter; Julie Carlut; Roger Searle; Alexis Maineult,Magnetic Exploration Methods,France; France; U. K,3,marine; magnetics,3,2013-04-05,2012-06-12,Deep-tow 3C magnetic measurement: Solutions for calibration and interpretation,78
22,2012-12-28,Geological Survey of Canada; CSIRO Earth Science and Resource Engineering; Statoil ASA,Mark Pilkington; Majid Beiki,Magnetic Exploration Methods,Canada; Australia; Norway,3,magnetics; magnetization; inversion,20,2013-04-11,2012-06-18,Mitigating remanent magnetization effects in magnetic data using the normalized source strength,78
23,2013-01-15,Federal University of Paraná,Francisco J. F. Ferreira; Jeferson de Souza; Alessandra de B. e S. Bongiolo; Luís G. de Castro,Magnetic Exploration Methods,Brazil,3,magnetics; mapping; faults; filtering; interpretation,20,2013-04-12,2011-11-01,Enhancement of the total horizontal gradient of magnetic anomalies using the tilt angle,78
24,2012-09-17,British Petroleum; Memorial University,Emma Brand; Charles Hurich; Sharon Deemer,Mining Geophysics,USA; Canada,3,mining; survey design; vertical seismic profile (VSP),4,2013-04-10,2012-05-07,Geometrical considerations in the acquisition of borehole interferometric data for imaging near-vertical features: Design of field experiments,78
25,2013-02-13,VSFusion; Marathon Oil Company,Emil Blias; Vladimir Grechka,Passive Seismic Methods,USA; USA,3,microseismic; inversion,12,2013-05-03,2012-12-11,Analytic solutions to the joint estimation of microseismic event locations and effective velocity model,78
26,2012-07-03,Stanford University; Stanford University,Gary Mavko; Tapan Mukerji,Poroelasticity,USA; USA,3,bulk modulus; porosity; rock physics,11,2013-05-03,2012-02-15,Estimating Brown-Korringa constants for fluid substitution in multimineralic rocks,78
27,2013-01-13,Stanford University,Gary Mavko,Reservoir Geophysics,,3,time-lapse; spectral analysis; shear modulus; rock physics; dispersion,6,2013-04-09,2012-07-12,Relaxation shift in rocks containing viscoelastic pore fluids,78
28,2013-01-07,Norwegian University of Science and Technology; King Abdullah University of Science and Technology,Lyubov Skopintseva; Tariq Alkhalifah,Seismic Amplitude Interpretation,Norway; Saudi Arabia,3,anisotropy; amplitude variation with offset (AVO); fractures; inversion; wide azimuth,2,2013-04-12,2011-08-01,An analysis of AVO inversion for postcritical offsets in HTI media,78
29,2013-01-24,Delft University of Technology; Kyoto University; Kyushu University,Shohei Minato; Toshifumi Matsuoka; Takeshi Tsuji,Seismic Interferometry,The Netherlands; Japan; Japan,3,survey design; deconvolution; illumination; inversion,8,2013-04-10,2012-06-29,Singular-value decomposition analysis of source illumination in seismic interferometry by multidimensional deconvolution,78
30,2013-01-23,Delft University of Technology; University of Bergen; The University of British Columbia; Delft University of Technology; Shell Global Solutions International BV,Peyman P. Moghaddam; Henk Keers; Felix J. Herrmann; Wim A. Mulder,Seismic Inversion,The Netherlands; Norway; Canada; The Netherlands; The Netherlands,3,wave equation; velocity analysis; imaging; inversion; modeling,16,2013-04-10,2012-03-13,A new optimization approach for source-encoding full-waveform inversion,78
31,2013-01-13,University of British Columbia,Tim T. Y. Lin; Felix J. Herrmann,Seismic Inversion,Canada,3,multiples; surface-related multiple elimination (SRME); optimization; algorithm; sparse,29,2013-05-14,2012-03-12,Robust estimation of primaries by sparse inversion via one-norm minimization,78
32,2013-01-22,University of Campinas — DMA/IMECC; National Institute of Petroleum Geophysics (INCT-GP); National Institute of Petroleum Geophysics (INCT-GP); Federal University of Pará,Tiago A. Coimbra; J. Jadsom S. de Figueiredo; Jörg Schleicher; Amélia Novais; Jessé C. Costa,Seismic Migration,Brazil; Brazil; Brazil; Brazil,3,migration; velocity analysis; diffraction,11,2013-04-11,2012-08-21,Migration velocity analysis using residual diffraction moveout in the poststack depth domain,78
33,2013-01-03,The University of Edinburgh,Matteo Ravasi; Andrew Curtis,Seismic Migration,UK,3,"imaging, scattering; Reverse time migration; P-wave; shear wave (S-wave)",24,2013-04-29,2012-07-24,"Nonlinear scattering based imaging in elastic media: Theory, theorems, and imaging conditions",78
34,2013-02-11,CGG,Samuel H. Gray,Seismic Migration,Canada,3,migration; aliasing; acquisition; amplitude,11,2013-05-03,2012-10-26,"Spatial sampling, migration aliasing, and migrated amplitudes",78
35,2013-01-14,The University of Texas at Dallas,Matt Browning; George McMechan; John Ferguson,Seismic Modeling and Wave Propagation,USA,3,ray tracing; algorithm,1,2013-04-08,2012-04-18,Application of Sobolev gradient techniques to two-point ray tracing,78
36,2012-12-24,Shell Global Solutions International BV; Source Contracting; Shell Global Solutions International BV,Sara Minisini; Elena Zhebel; Alexey Kononov; Wim A. Mulder,Seismic Modeling and Wave Propagation,The Netherlands; The Netherlands; The Netherlands,3,3D; acoustic; wave equation; modeling; wave propagation,12,2013-04-29,2012-07-03,Local time stepping with the discontinuous Galerkin method for wave propagation in 3D heterogeneous media,78
37,2013-01-02,Chinese Academy of Sciences,Yike Liu,Signal Processing,China,3,filtering; noise,30,2013-04-10,2012-06-20,Noise reduction by vector median filtering,78
38,2012-12-07,University of California San Diego; New Jersey Institute of Technology,Caglar Yardim; Peter Gerstoft; Zoi-Heleni Michalopoulou,Signal Processing,USA; USA,3,signal processing; arrays; seismic attributes,1,2013-04-12,2012-05-14,Geophysical signal processing using sequential Bayesian techniques,78
39,2012-12-25,Université Joseph Fourier,Pierre Boué; Philippe Roux; Michel Campillo; Benoit de Cacqueray,Signal Processing,France,3,signal processing; arrays; filtering,8,2013-04-12,2012-09-05,Double beamforming processing in a seismic prospecting context,78
40,2013-02-04,Universidade Federal da Bahia; National Institute of Science and Technology of Petroleum Geophysics (INCT-GP/CNPQ); The Norwegian University of Science and Technology; Universidade Federal da Bahia,Milton J. Porsani; Bjørn Ursin; Michelângelo G. Silva,Signal Processing,Brazil; Norway; Brazil,3,deconvolution; filtering; noise; signal processing; reflectivity,0,2013-05-03,2012-03-02,Dynamic estimation of reflectivity by minimum-delay seismic trace decomposition,78
41,2012-12-29,The University of Memphis,Jose M. Pujol,Tutorials and Expository Discussions,USA,3,inversion; resolution,1,2013-04-09,2012-07-09,The Backus-Gilbert method and their minimum-norm solution,78
42,2013-05-22,Schlumberger; Technical University of Denmark; Norwegian University of Science and Technology; Australian National University; Colorado School of Mines,Aime Fournier; Klaus Mosegaard; Henning Omre; Malcolm Sambridge; Luis Tenorio,Assessing Uncertainty,USA; Denmark; Norway; Australia; USA,3,-,1,2013-05-22,2013-05-22,Assessing uncertainty in geophysical problems — Introduction,78
43,2013-03-11,IIT Kharagpur,Shashi Prakash Sharma; Arkoprovo Biswas,Assessing Uncertainty,India,3,inversion; 2D,15,2013-05-22,2012-06-21,Interpretation of self-potential anomaly over a 2D inclined structure using very fast simulated-annealing global optimization — An insight about ambiguity,78
44,2012-12-26,WesternGeco; Schlumberger-Doll Research,Darrell Coles; Yi Yang; Hugues Djikpesse; Michael Prange; Konstantin Osypov,Assessing Uncertainty,U.S.A; U.S.A,3,survey design; vertical seismic profile (VSP); 3D; marine; anisotropy,2,2013-05-22,2012-07-10,Optimal nonlinear design of marine borehole seismic surveys,78
45,2012-12-15,Polish Academy of Sciences,M. Majdański,Assessing Uncertainty,Poland,3,traveltime; ray tracing; refraction; reflection; resolution,4,2013-05-22,2012-07-20,The uncertainty in layered models from wide-angle seismic data,78
46,2013-02-23,University of Victoria; Natural Resources Canada; University of British Columbia; University of Victoria; Natural Resources Canada; Natural Resources Canada,Sheri Molnar; Stan E. Dosso; John F. Cassidy,Assessing Uncertainty,Canada; Canada; Canada; Canada; Canada; Canada,3,arrays; dispersion; inversion; passive seismic; velocity analysis,2,2013-05-22,2012-08-23,Uncertainty of linear earthquake site amplification via Bayesian inversion of surface seismic data,78
47,2013-02-10,Australian National University; University of California Berkeley,Mallory K. Young; Nicholas Rawlinson; Thomas Bodin,Assessing Uncertainty,Australia; USA,3,Australia; noise; crustal structure; tomography; inversion,22,2013-05-22,2012-08-28,Transdimensional inversion of ambient seismic noise for 3D shear velocity structure of the Tasmanian crust,78
48,2013-01-24,University of Victoria; The Pennsylvania State University,Jan Dettmer; Charles W. Holland; Stan E. Dosso,Assessing Uncertainty,Canada; USA,3,inversion; reflection; reflectivity; dispersion; sediment,12,2013-05-24,2012-08-29,Transdimensional uncertainty estimation for dispersive seabed sediments,78
49,2013-02-14,Schlumberger-Doll Research; Schlumberger Carbon Services,Nikita Chugunov; Yusuf Bilgin Altundas; T. S. Ramakrishnan; Ozgur Senel,Assessing Uncertainty,USA; USA,3,survey design; ray tracing; nuclear; statistics; visualization,2,2013-05-24,2012-08-29,Global sensitivity analysis for crosswell seismic and neutron-capture measurements in CO2 storage projects,78
50,2013-02-14,University of Tasmania; Université de Rennes 1,Anya M. Reading; Kerry Gallagher,Assessing Uncertainty,Australia; France,3,noise; inversion; lithology; borehole geophysics; Australia,3,2013-05-24,2012-09-15,Transdimensional change-point modeling as a tool to investigate uncertainty in applied geophysical inference: An example using borehole geophysical logs,78
51,2013-02-11,Baker Hughes; Texas A&amp;M University,Stefan Wessling; Anne Bartetzko; Philipp Tesch,Assessing Uncertainty,Germany; USA,3,algorithm; borehole geophysics; log analysis; measurement while drilling (MWD),2,2013-05-24,2012-09-25,Quantification of uncertainty in a multistage/multiparameter modeling workflow: Pore pressure from geophysical well logs,78
